original_line,processed
"Kötülük inkârdır, iyilik inanç.","[{'input': 'Kötülük', 'root': 'kötülük', 'type': 'Noun'}, {'input': 'Kötülük', 'root': 'kötü', 'type': 'Adjective'}, {'input': 'inkârdır', 'root': 'inkâr', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'iyilik', 'root': 'iyi', 'type': 'Adjective'}, {'input': 'iyilik', 'root': 'iyi', 'type': 'Noun'}, {'input': 'inanç', 'root': 'inanç', 'type': 'Noun'}, {'input': 'inanç', 'root': 'İnanç', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Kötülük utançtır, iyilik kıvanç","[{'input': 'Kötülük', 'root': 'kötülük', 'type': 'Noun'}, {'input': 'Kötülük', 'root': 'kötü', 'type': 'Adjective'}, {'input': 'utançtır', 'root': 'utanç', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'iyilik', 'root': 'iyi', 'type': 'Adjective'}, {'input': 'iyilik', 'root': 'iyi', 'type': 'Noun'}, {'input': 'kıvanç', 'root': 'Kıvanç', 'type': 'Noun'}, {'input': 'kıvanç', 'root': 'kıvanç', 'type': 'Noun'}]"
Gönül rahatıyla yaşamak güzel.,"[{'input': 'Gönül', 'root': 'Gönül', 'type': 'Noun'}, {'input': 'Gönül', 'root': 'gönül', 'type': 'Noun'}, {'input': 'rahatıyla', 'root': 'rahat', 'type': 'Adjective'}, {'input': 'yaşamak', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Adjective'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Adverb'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Kötülük zararı en kendine.,"[{'input': 'Kötülük', 'root': 'kötülük', 'type': 'Noun'}, {'input': 'Kötülük', 'root': 'kötü', 'type': 'Adjective'}, {'input': 'zararı', 'root': 'zarar', 'type': 'Noun'}, {'input': 'zararı', 'root': 'zarar', 'type': 'Noun'}, {'input': 'en', 'root': 'en', 'type': 'Adverb'}, {'input': 'en', 'root': 'en', 'type': 'Noun'}, {'input': 'kendine', 'root': 'kendi', 'type': 'Pronoun'}, {'input': 'kendine', 'root': 'kendi', 'type': 'Pronoun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Kötülük cehennem olur kalbine.,"[{'input': 'Kötülük', 'root': 'kötülük', 'type': 'Noun'}, {'input': 'Kötülük', 'root': 'kötü', 'type': 'Adjective'}, {'input': 'cehennem', 'root': 'cehennem', 'type': 'Noun'}, {'input': 'olur', 'root': 'olur', 'type': 'Adjective'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olur', 'root': 'olur', 'type': 'Noun'}, {'input': 'olur', 'root': 'Olur', 'type': 'Noun'}, {'input': 'kalbine', 'root': 'kalp', 'type': 'Noun'}, {'input': 'kalbine', 'root': 'kalp', 'type': 'Noun'}, {'input': 'kalbine', 'root': 'kalbî', 'type': 'Adjective'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Kötülük kendisi yanar derdine.,"[{'input': 'Kötülük', 'root': 'kötülük', 'type': 'Noun'}, {'input': 'Kötülük', 'root': 'kötü', 'type': 'Adjective'}, {'input': 'kendisi', 'root': 'kendi', 'type': 'Pronoun'}, {'input': 'yanar', 'root': 'yanmak', 'type': 'Verb'}, {'input': 'yanar', 'root': 'yanmak', 'type': 'Verb'}, {'input': 'yanar', 'root': 'Yanar', 'type': 'Noun'}, {'input': 'derdine', 'root': 'dert', 'type': 'Noun'}, {'input': 'derdine', 'root': 'dert', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Birlikte el ele yaşamak güzel,"[{'input': 'Birlikte', 'root': 'birlikte', 'type': 'PostPositive'}, {'input': 'Birlikte', 'root': 'birlikte', 'type': 'Adverb'}, {'input': 'Birlikte', 'root': 'Birlik', 'type': 'Noun'}, {'input': 'Birlikte', 'root': 'birlik', 'type': 'Noun'}, {'input': 'Birlikte', 'root': 'bir', 'type': 'Adjective'}, {'input': 'Birlikte', 'root': 'bir', 'type': 'Numeral'}, {'input': 'Birlikte', 'root': 'birlik', 'type': 'Adjective'}, {'input': 'Birlikte', 'root': 'bir', 'type': 'Numeral'}, {'input': 'el', 'root': 'el', 'type': 'Noun'}, {'input': 'ele', 'root': 'elemek', 'type': 'Verb'}, {'input': 'ele', 'root': 'el', 'type': 'Noun'}, {'input': 'yaşamak', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Adjective'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Adverb'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Noun'}]"
"İyilik onurlu, kötülük yüzsüz.","[{'input': 'İyilik', 'root': 'iyi', 'type': 'Adjective'}, {'input': 'İyilik', 'root': 'iyi', 'type': 'Noun'}, {'input': 'onurlu', 'root': 'onur', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'kötülük', 'root': 'kötülük', 'type': 'Noun'}, {'input': 'kötülük', 'root': 'kötü', 'type': 'Adjective'}, {'input': 'yüzsüz', 'root': 'yüzsüz', 'type': 'Adjective'}, {'input': 'yüzsüz', 'root': 'yüz', 'type': 'Noun'}, {'input': 'yüzsüz', 'root': 'yüz', 'type': 'Numeral'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"İyilik sadıktır, kötülük sözsüz.","[{'input': 'İyilik', 'root': 'iyi', 'type': 'Adjective'}, {'input': 'İyilik', 'root': 'iyi', 'type': 'Noun'}, {'input': 'sadıktır', 'root': 'sadık', 'type': 'Adjective'}, {'input': 'sadıktır', 'root': 'Sadık', 'type': 'Noun'}, {'input': 'sadıktır', 'root': 'Sâdık', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'kötülük', 'root': 'kötülük', 'type': 'Noun'}, {'input': 'kötülük', 'root': 'kötü', 'type': 'Adjective'}, {'input': 'sözsüz', 'root': 'sözsüz', 'type': 'Adjective'}, {'input': 'sözsüz', 'root': 'söz', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"İyilik imanlı, kötülük özsüz.","[{'input': 'İyilik', 'root': 'iyi', 'type': 'Adjective'}, {'input': 'İyilik', 'root': 'iyi', 'type': 'Noun'}, {'input': 'imanlı', 'root': 'iman', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'kötülük', 'root': 'kötülük', 'type': 'Noun'}, {'input': 'kötülük', 'root': 'kötü', 'type': 'Adjective'}, {'input': 'özsüz', 'root': 'öz', 'type': 'Noun'}, {'input': 'özsüz', 'root': 'öz', 'type': 'Adjective'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Özünle iç içe yaşamak güzel.,"[{'input': 'Özünle', 'root': 'öz', 'type': 'Noun'}, {'input': 'Özünle', 'root': 'öz', 'type': 'Adjective'}, {'input': 'iç', 'root': 'iç', 'type': 'Adjective'}, {'input': 'iç', 'root': 'içmek', 'type': 'Verb'}, {'input': 'iç', 'root': 'iç', 'type': 'Noun'}, {'input': 'içe', 'root': 'içmek', 'type': 'Verb'}, {'input': 'içe', 'root': 'iç', 'type': 'Noun'}, {'input': 'içe', 'root': 'iç', 'type': 'Adjective'}, {'input': 'yaşamak', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Adjective'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Adverb'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"İyilik aşikâr, kötülük sinsi","[{'input': 'İyilik', 'root': 'iyi', 'type': 'Adjective'}, {'input': 'İyilik', 'root': 'iyi', 'type': 'Noun'}, {'input': 'aşikâr', 'root': 'aşikâr', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'kötülük', 'root': 'kötülük', 'type': 'Noun'}, {'input': 'kötülük', 'root': 'kötü', 'type': 'Adjective'}, {'input': 'sinsi', 'root': 'sinsi', 'type': 'Adjective'}, {'input': 'sinsi', 'root': 'sin', 'type': 'Noun'}, {'input': 'sinsi', 'root': 'sin', 'type': 'Noun'}]"
"İyilik gelişken, kötülük irsi.","[{'input': 'İyilik', 'root': 'iyi', 'type': 'Adjective'}, {'input': 'İyilik', 'root': 'iyi', 'type': 'Noun'}, {'input': 'gelişken', 'root': 'gelmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'kötülük', 'root': 'kötülük', 'type': 'Noun'}, {'input': 'kötülük', 'root': 'kötü', 'type': 'Adjective'}, {'input': 'irsi', 'root': 'irsî', 'type': 'Adjective'}, {'input': 'irsi', 'root': 'irs', 'type': 'Noun'}, {'input': 'irsi', 'root': 'irs', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"İyilik güzellik, kötülük tersi","[{'input': 'İyilik', 'root': 'iyi', 'type': 'Adjective'}, {'input': 'İyilik', 'root': 'iyi', 'type': 'Noun'}, {'input': 'güzellik', 'root': 'güzel', 'type': 'Adjective'}, {'input': 'güzellik', 'root': 'güzel', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'kötülük', 'root': 'kötülük', 'type': 'Noun'}, {'input': 'kötülük', 'root': 'kötü', 'type': 'Adjective'}, {'input': 'tersi', 'root': 'ters', 'type': 'Noun'}, {'input': 'tersi', 'root': 'ters', 'type': 'Noun'}, {'input': 'tersi', 'root': 'ter', 'type': 'Noun'}, {'input': 'tersi', 'root': 'ters', 'type': 'Adjective'}, {'input': 'tersi', 'root': 'ters', 'type': 'Adjective'}]"
Göründüğün yaşamak güzel,"[{'input': 'Göründüğün', 'root': 'görünmek', 'type': 'Verb'}, {'input': 'Göründüğün', 'root': 'görünmek', 'type': 'Verb'}, {'input': 'Göründüğün', 'root': 'görünmek', 'type': 'Verb'}, {'input': 'yaşamak', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Adjective'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Adverb'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Noun'}]"
"İyilik tasarruf, kötülük israf.","[{'input': 'İyilik', 'root': 'iyi', 'type': 'Adjective'}, {'input': 'İyilik', 'root': 'iyi', 'type': 'Noun'}, {'input': 'tasarruf', 'root': 'tasarruf', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'kötülük', 'root': 'kötülük', 'type': 'Noun'}, {'input': 'kötülük', 'root': 'kötü', 'type': 'Adjective'}, {'input': 'israf', 'root': 'israf', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"İyilik tasavvuf, kötülük insaf,","[{'input': 'İyilik', 'root': 'iyi', 'type': 'Adjective'}, {'input': 'İyilik', 'root': 'iyi', 'type': 'Noun'}, {'input': 'tasavvuf', 'root': 'tasavvuf', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'kötülük', 'root': 'kötülük', 'type': 'Noun'}, {'input': 'kötülük', 'root': 'kötü', 'type': 'Adjective'}, {'input': 'insaf', 'root': 'insaf', 'type': 'Interjection'}, {'input': 'insaf', 'root': 'insaf', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"İyilik hep kardır, kötülük masraf","[{'input': 'İyilik', 'root': 'iyi', 'type': 'Adjective'}, {'input': 'İyilik', 'root': 'iyi', 'type': 'Noun'}, {'input': 'hep', 'root': 'hep', 'type': 'Adverb'}, {'input': 'kardır', 'root': 'karmak', 'type': 'Verb'}, {'input': 'kardır', 'root': 'kar', 'type': 'Noun'}, {'input': 'kardır', 'root': 'kâr', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'kötülük', 'root': 'kötülük', 'type': 'Noun'}, {'input': 'kötülük', 'root': 'kötü', 'type': 'Adjective'}, {'input': 'masraf', 'root': 'masraf', 'type': 'Noun'}]"
Bire on kazançla yaşamak güzel,"[{'input': 'Bire', 'root': 'bir', 'type': 'Adjective'}, {'input': 'Bire', 'root': 'bir', 'type': 'Numeral'}, {'input': 'on', 'root': 'on', 'type': 'Numeral'}, {'input': 'on', 'root': 'onmak', 'type': 'Verb'}, {'input': 'on', 'root': 'o', 'type': 'Adjective'}, {'input': 'kazançla', 'root': 'kazanç', 'type': 'Noun'}, {'input': 'yaşamak', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Adjective'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Adverb'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Noun'}]"
"Kötülük sıkıntı, iyilik huzur","[{'input': 'Kötülük', 'root': 'kötülük', 'type': 'Noun'}, {'input': 'Kötülük', 'root': 'kötü', 'type': 'Adjective'}, {'input': 'sıkıntı', 'root': 'sıkıntı', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'iyilik', 'root': 'iyi', 'type': 'Adjective'}, {'input': 'iyilik', 'root': 'iyi', 'type': 'Noun'}, {'input': 'huzur', 'root': 'huzur', 'type': 'Noun'}]"
