original_line,processed
Toprak üstünde kaldıkça,"[{'input': 'Toprak', 'root': 'toprak', 'type': 'Adjective'}, {'input': 'Toprak', 'root': 'toprak', 'type': 'Noun'}, {'input': 'Toprak', 'root': 'Toprak', 'type': 'Noun'}, {'input': 'üstünde', 'root': 'üst', 'type': 'Noun'}, {'input': 'üstünde', 'root': 'üst', 'type': 'Noun'}, {'input': 'üstünde', 'root': 'Üstün', 'type': 'Noun'}, {'input': 'üstünde', 'root': 'üstün', 'type': 'Noun'}, {'input': 'üstünde', 'root': 'üst', 'type': 'Adjective'}, {'input': 'üstünde', 'root': 'üst', 'type': 'Adjective'}, {'input': 'üstünde', 'root': 'üstün', 'type': 'Adjective'}, {'input': 'kaldıkça', 'root': 'kalmak', 'type': 'Verb'}]"
Benden selam sitem,"[{'input': 'Benden', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'Benden', 'root': 'ben', 'type': 'Noun'}, {'input': 'Benden', 'root': 'Bende', 'type': 'Noun'}, {'input': 'selam', 'root': 'Sela', 'type': 'Noun'}, {'input': 'selam', 'root': 'sela', 'type': 'Noun'}, {'input': 'selam', 'root': 'selam', 'type': 'Noun'}, {'input': 'sitem', 'root': 'site', 'type': 'Noun'}, {'input': 'sitem', 'root': 'sitem', 'type': 'Noun'}]"
yakınma,"[{'input': 'yakınma', 'root': 'yakınmak', 'type': 'Verb'}, {'input': 'yakınma', 'root': 'yakınmak', 'type': 'Verb'}]"
"Bekleme, yollara bakınma","[{'input': 'Bekleme', 'root': 'beklemek', 'type': 'Verb'}, {'input': 'Bekleme', 'root': 'beklemek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'yollara', 'root': 'yol', 'type': 'Noun'}, {'input': 'bakınma', 'root': 'bakınmak', 'type': 'Verb'}, {'input': 'bakınma', 'root': 'bakınmak', 'type': 'Verb'}]"
"Son gün Yeraltına gidişte,","[{'input': 'Son', 'root': 'son', 'type': 'Numeral'}, {'input': 'Son', 'root': 'son', 'type': 'Adjective'}, {'input': 'Son', 'root': 'son', 'type': 'Noun'}, {'input': 'gün', 'root': 'gün', 'type': 'Noun'}, {'input': 'Yeraltına', 'root': 'yeraltı', 'type': 'Noun'}, {'input': 'Yeraltına', 'root': 'yeraltı', 'type': 'Noun'}, {'input': 'Yeraltına', 'root': 'yeraltı', 'type': 'Noun'}, {'input': 'Yeraltına', 'root': 'yeraltı', 'type': 'Adjective'}, {'input': 'Yeraltına', 'root': 'yeralmak', 'type': 'Verb'}, {'input': 'gidişte', 'root': 'gitmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
yüreğim Tanrı'ya,"[{'input': 'yüreğim', 'root': 'yürek', 'type': 'Noun'}, {'input': 'yüreğim', 'root': 'yürek', 'type': 'Noun'}, {'input': 'Tanrı'ya', 'root': 'tanrı', 'type': 'Noun'}, {'input': 'Tanrı'ya', 'root': 'Tanrı', 'type': 'Noun'}]"
Döneceğiz kırgınlığım,"[{'input': 'Döneceğiz', 'root': 'dönmek', 'type': 'Verb'}, {'input': 'Döneceğiz', 'root': 'Döne', 'type': 'Noun'}, {'input': 'kırgınlığım', 'root': 'kırgın', 'type': 'Adjective'}, {'input': 'kırgınlığım', 'root': 'kırgın', 'type': 'Noun'}, {'input': 'kırgınlığım', 'root': 'kırgın', 'type': 'Adjective'}, {'input': 'kırgınlığım', 'root': 'kırgın', 'type': 'Noun'}]"
Yani soğan kokulu apartman,"[{'input': 'Yani', 'root': 'yani', 'type': 'Adverb'}, {'input': 'Yani', 'root': 'yani', 'type': 'Conjunction'}, {'input': 'Yani', 'root': 'Yani', 'type': 'Noun'}, {'input': 'soğan', 'root': 'soğan', 'type': 'Noun'}, {'input': 'kokulu', 'root': 'koku', 'type': 'Noun'}, {'input': 'apartman', 'root': 'apartman', 'type': 'Noun'}, {'input': 'apartman', 'root': 'aparmak', 'type': 'Verb'}]"
Sana döndürülecek unutma,"[{'input': 'Sana', 'root': 'sanmak', 'type': 'Verb'}, {'input': 'Sana', 'root': 'san', 'type': 'Noun'}, {'input': 'Sana', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'Sana', 'root': 'Sana', 'type': 'Noun'}, {'input': 'döndürülecek', 'root': 'dönmek', 'type': 'Verb'}, {'input': 'döndürülecek', 'root': 'dönmek', 'type': 'Verb'}, {'input': 'unutma', 'root': 'unutmak', 'type': 'Verb'}, {'input': 'unutma', 'root': 'unutmak', 'type': 'Verb'}]"
Nazlan,"[{'input': 'Nazlan', 'root': 'nazlanmak', 'type': 'Verb'}, {'input': 'Nazlan', 'root': 'Nazlan', 'type': 'Noun'}, {'input': 'Nazlan', 'root': 'Naz', 'type': 'Noun'}, {'input': 'Nazlan', 'root': 'naz', 'type': 'Noun'}]"
Sitem et,"[{'input': 'Sitem', 'root': 'site', 'type': 'Noun'}, {'input': 'Sitem', 'root': 'sitem', 'type': 'Noun'}, {'input': 'et', 'root': 'etmek', 'type': 'Verb'}, {'input': 'et', 'root': 'et', 'type': 'Noun'}]"
Kırıl bana,"[{'input': 'Kırıl', 'root': 'kırmak', 'type': 'Verb'}, {'input': 'bana', 'root': 'banmak', 'type': 'Verb'}, {'input': 'bana', 'root': 'Ba', 'type': 'Noun'}, {'input': 'bana', 'root': 'ban', 'type': 'Noun'}, {'input': 'bana', 'root': 'ben', 'type': 'Pronoun'}]"
Beni geç vakit,"[{'input': 'Beni', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'Beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'Beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'geç', 'root': 'geç', 'type': 'Adjective'}, {'input': 'geç', 'root': 'geç', 'type': 'Adverb'}, {'input': 'geç', 'root': 'geçmek', 'type': 'Verb'}, {'input': 'vakit', 'root': 'vakit', 'type': 'Noun'}, {'input': 'vakit', 'root': 'Vakit', 'type': 'Noun'}]"
Tek başıma suya yolla,"[{'input': 'Tek', 'root': 'tek', 'type': 'Adverb'}, {'input': 'Tek', 'root': 'tek', 'type': 'Adjective'}, {'input': 'Tek', 'root': 'tek', 'type': 'Noun'}, {'input': 'başıma', 'root': 'baş', 'type': 'Noun'}, {'input': 'suya', 'root': 'su', 'type': 'Noun'}, {'input': 'yolla', 'root': 'yollamak', 'type': 'Verb'}, {'input': 'yolla', 'root': 'yol', 'type': 'Noun'}]"
bahçede yüzünü öteye çevir,"[{'input': 'bahçede', 'root': 'bahçe', 'type': 'Noun'}, {'input': 'bahçede', 'root': 'Bahçe', 'type': 'Noun'}, {'input': 'yüzünü', 'root': 'yüz', 'type': 'Noun'}, {'input': 'yüzünü', 'root': 'yüz', 'type': 'Noun'}, {'input': 'yüzünü', 'root': 'yüz', 'type': 'Numeral'}, {'input': 'yüzünü', 'root': 'yüz', 'type': 'Numeral'}, {'input': 'öteye', 'root': 'öte', 'type': 'Noun'}, {'input': 'çevir', 'root': 'çevirmek', 'type': 'Verb'}]"
Güle hayret ediyormuş yap,"[{'input': 'Güle', 'root': 'gülmek', 'type': 'Verb'}, {'input': 'Güle', 'root': 'gül', 'type': 'Noun'}, {'input': 'hayret', 'root': 'hayret', 'type': 'Interjection'}, {'input': 'hayret', 'root': 'Hayret', 'type': 'Noun'}, {'input': 'hayret', 'root': 'hayret', 'type': 'Noun'}, {'input': 'ediyormuş', 'root': 'etmek', 'type': 'Verb'}, {'input': 'yap', 'root': 'yapmak', 'type': 'Verb'}]"
Gülümseyerek konuş başkalarıyla,"[{'input': 'Gülümseyerek', 'root': 'gülümsemek', 'type': 'Verb'}, {'input': 'konuş', 'root': 'konuşmak', 'type': 'Verb'}, {'input': 'konuş', 'root': 'konmak', 'type': 'Verb'}, {'input': 'başkalarıyla', 'root': 'başka', 'type': 'Adjective'}, {'input': 'başkalarıyla', 'root': 'başka', 'type': 'Adjective'}, {'input': 'başkalarıyla', 'root': 'başka', 'type': 'Adjective'}]"
Somurt avluda ikimiz kalınca,"[{'input': 'Somurt', 'root': 'somurtmak', 'type': 'Verb'}, {'input': 'Somurt', 'root': 'somurmak', 'type': 'Verb'}, {'input': 'avluda', 'root': 'avlu', 'type': 'Noun'}, {'input': 'ikimiz', 'root': 'iki', 'type': 'Numeral'}, {'input': 'kalınca', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'kalınca', 'root': 'kalın', 'type': 'Adjective'}, {'input': 'kalınca', 'root': 'kalın', 'type': 'Adjective'}, {'input': 'kalınca', 'root': 'kal', 'type': 'Noun'}, {'input': 'kalınca', 'root': 'kal', 'type': 'Noun'}, {'input': 'kalınca', 'root': 'kalın', 'type': 'Noun'}]"
Kızıp en sevecen adımlarla üst kata çık,"[{'input': 'Kızıp', 'root': 'kızmak', 'type': 'Verb'}, {'input': 'en', 'root': 'en', 'type': 'Adverb'}, {'input': 'en', 'root': 'en', 'type': 'Noun'}, {'input': 'sevecen', 'root': 'sevecen', 'type': 'Adjective'}, {'input': 'adımlarla', 'root': 'adım', 'type': 'Noun'}, {'input': 'üst', 'root': 'üst', 'type': 'Adjective'}, {'input': 'üst', 'root': 'üst', 'type': 'Noun'}, {'input': 'kata', 'root': 'katmak', 'type': 'Verb'}, {'input': 'kata', 'root': 'kat', 'type': 'Noun'}, {'input': 'çık', 'root': 'çıkmak', 'type': 'Verb'}]"
En sevdiğim çiçeğin saksısı kaysın elinden,"[{'input': 'En', 'root': 'en', 'type': 'Adverb'}, {'input': 'En', 'root': 'en', 'type': 'Noun'}, {'input': 'sevdiğim', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'sevdiğim', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'çiçeğin', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'çiçeğin', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'saksısı', 'root': 'saksı', 'type': 'Noun'}, {'input': 'saksısı', 'root': 'sak', 'type': 'Adjective'}, {'input': 'saksısı', 'root': 'sak', 'type': 'Noun'}, {'input': 'kaysın', 'root': 'kaymak', 'type': 'Verb'}, {'input': 'kaysın', 'root': 'Kays', 'type': 'Noun'}, {'input': 'kaysın', 'root': 'Kays', 'type': 'Noun'}, {'input': 'kaysın', 'root': 'kay', 'type': 'Noun'}, {'input': 'elinden', 'root': 'el', 'type': 'Noun'}, {'input': 'elinden', 'root': 'el', 'type': 'Noun'}, {'input': 'elinden', 'root': 'elinden', 'type': 'Noun'}]"
Derinleşsin içerledikçe ruhumdaki sakarlık,"[{'input': 'Derinleşsin', 'root': 'derin', 'type': 'Adjective'}, {'input': 'Derinleşsin', 'root': 'derin', 'type': 'Noun'}, {'input': 'içerledikçe', 'root': 'içerlemek', 'type': 'Verb'}, {'input': 'ruhumdaki', 'root': 'ruh', 'type': 'Noun'}, {'input': 'sakarlık', 'root': 'sakar', 'type': 'Adjective'}, {'input': 'sakarlık', 'root': 'sakar', 'type': 'Noun'}]"
Yamru bastım iş değildi hake çakılmak bayırdan,"[{'input': 'Yamru', 'root': 'yamru', 'type': 'Duplicator'}, {'input': 'Yamru', 'root': 'yamru', 'type': 'Noun'}, {'input': 'bastım', 'root': 'basmak', 'type': 'Verb'}, {'input': 'bastım', 'root': 'bastı', 'type': 'Noun'}, {'input': 'bastım', 'root': 'bas', 'type': 'Noun'}, {'input': 'iş', 'root': 'iş', 'type': 'Noun'}, {'input': 'değildi', 'root': 'değil', 'type': 'Verb'}, {'input': 'değildi', 'root': 'değmek', 'type': 'Verb'}, {'input': 'çakılmak', 'root': 'çakılmak', 'type': 'Verb'}, {'input': 'çakılmak', 'root': 'çakmak', 'type': 'Verb'}, {'input': 'bayırdan', 'root': 'bayır', 'type': 'Noun'}]"
Dağ sıra dağdı hangi haşin belden yol veresi,"[{'input': 'Dağ', 'root': 'dağ', 'type': 'Noun'}, {'input': 'sıra', 'root': 'sır', 'type': 'Noun'}, {'input': 'sıra', 'root': 'sıra', 'type': 'Noun'}, {'input': 'dağdı', 'root': 'dağ', 'type': 'Noun'}, {'input': 'hangi', 'root': 'hangi', 'type': 'Adjective'}, {'input': 'hangi', 'root': 'hangi', 'type': 'Pronoun'}, {'input': 'haşin', 'root': 'haşin', 'type': 'Adjective'}, {'input': 'haşin', 'root': 'haşin', 'type': 'Adverb'}, {'input': 'belden', 'root': 'bel', 'type': 'Noun'}, {'input': 'belden', 'root': 'belde', 'type': 'Noun'}, {'input': 'yol', 'root': 'yolmak', 'type': 'Verb'}, {'input': 'yol', 'root': 'yol', 'type': 'Noun'}, {'input': 'veresi', 'root': 'vermek', 'type': 'Verb'}, {'input': 'veresi', 'root': 'vere', 'type': 'Noun'}]"
Gece hep süzüldü yukarıdan lakayt kehkeşan,"[{'input': 'Gece', 'root': 'gece', 'type': 'Adverb'}, {'input': 'Gece', 'root': 'Ge', 'type': 'Noun'}, {'input': 'Gece', 'root': 'ge', 'type': 'Noun'}, {'input': 'Gece', 'root': 'gece', 'type': 'Noun'}, {'input': 'hep', 'root': 'hep', 'type': 'Adverb'}, {'input': 'süzüldü', 'root': 'süzülmek', 'type': 'Verb'}, {'input': 'süzüldü', 'root': 'süzmek', 'type': 'Verb'}, {'input': 'yukarıdan', 'root': 'yukarı', 'type': 'Noun'}, {'input': 'yukarıdan', 'root': 'yukarı', 'type': 'Adjective'}, {'input': 'lakayt', 'root': 'lakayt', 'type': 'Adjective'}, {'input': 'lakayt', 'root': 'lakayt', 'type': 'Noun'}, {'input': 'kehkeşan', 'root': 'Kehkeşan', 'type': 'Noun'}]"
Altımda beni hep yutmaya çağladı nehir,"[{'input': 'Altımda', 'root': 'alt', 'type': 'Noun'}, {'input': 'Altımda', 'root': 'alt', 'type': 'Adjective'}, {'input': 'Altımda', 'root': 'altı', 'type': 'Numeral'}, {'input': 'beni', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'hep', 'root': 'hep', 'type': 'Adverb'}, {'input': 'yutmaya', 'root': 'yutmak', 'type': 'Verb'}, {'input': 'yutmaya', 'root': 'yumak', 'type': 'Verb'}, {'input': 'yutmaya', 'root': 'yutmak', 'type': 'Verb'}, {'input': 'yutmaya', 'root': 'yumak', 'type': 'Verb'}, {'input': 'çağladı', 'root': 'çağlamak', 'type': 'Verb'}, {'input': 'nehir', 'root': 'Nehir', 'type': 'Noun'}, {'input': 'nehir', 'root': 'nehir', 'type': 'Noun'}]"
Yetişir heceleme(n) sök beni kere,"[{'input': 'Yetişir', 'root': 'yetişmek', 'type': 'Verb'}, {'input': 'Yetişir', 'root': 'yetişmek', 'type': 'Verb'}, {'input': 'heceleme', 'root': 'hecelemek', 'type': 'Verb'}, {'input': 'heceleme', 'root': 'hecelemek', 'type': 'Verb'}, {'input': '(', 'root': '(', 'type': 'Punctuation'}, {'input': 'n', 'root': 'N', 'type': 'Noun'}, {'input': ')', 'root': ')', 'type': 'Punctuation'}, {'input': 'sök', 'root': 'sökmek', 'type': 'Verb'}, {'input': 'beni', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'kere', 'root': 'ker', 'type': 'Noun'}, {'input': 'kere', 'root': 'kere', 'type': 'Noun'}]"
En zoruma gideni yap hegame getir,"[{'input': 'En', 'root': 'en', 'type': 'Adverb'}, {'input': 'En', 'root': 'en', 'type': 'Noun'}, {'input': 'zoruma', 'root': 'zor', 'type': 'Noun'}, {'input': 'zoruma', 'root': 'zor', 'type': 'Adjective'}, {'input': 'gideni', 'root': 'Gide', 'type': 'Noun'}, {'input': 'gideni', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'gideni', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'yap', 'root': 'yapmak', 'type': 'Verb'}, {'input': 'getir', 'root': 'getirmek', 'type': 'Verb'}]"
Çel beni tökezlet tuttur çitlere,"[{'input': 'Çel', 'root': 'çelmek', 'type': 'Verb'}, {'input': 'beni', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'tökezlet', 'root': 'tökezletmek', 'type': 'Verb'}, {'input': 'tökezlet', 'root': 'tökezlemek', 'type': 'Verb'}, {'input': 'tuttur', 'root': 'tutmak', 'type': 'Verb'}, {'input': 'tuttur', 'root': 'Tut', 'type': 'Noun'}, {'input': 'çitlere', 'root': 'çit', 'type': 'Noun'}]"
Ahla istida edecek ahval değil,"[{'input': 'Ahla', 'root': 'ahlamak', 'type': 'Verb'}, {'input': 'Ahla', 'root': 'ah', 'type': 'Noun'}, {'input': 'istida', 'root': 'istida', 'type': 'Noun'}, {'input': 'edecek', 'root': 'etmek', 'type': 'Verb'}, {'input': 'edecek', 'root': 'etmek', 'type': 'Verb'}, {'input': 'ahval', 'root': 'ahval', 'type': 'Noun'}, {'input': 'ahval', 'root': 'ahval', 'type': 'Noun'}, {'input': 'değil', 'root': 'değil', 'type': 'Conjunction'}, {'input': 'değil', 'root': 'değil', 'type': 'Verb'}, {'input': 'değil', 'root': 'değmek', 'type': 'Verb'}]"
Kim bana kıymazsan bilebilir,"[{'input': 'Kim', 'root': 'kim', 'type': 'Conjunction'}, {'input': 'Kim', 'root': 'kim', 'type': 'Pronoun'}, {'input': 'bana', 'root': 'banmak', 'type': 'Verb'}, {'input': 'bana', 'root': 'Ba', 'type': 'Noun'}, {'input': 'bana', 'root': 'ban', 'type': 'Noun'}, {'input': 'bana', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'kıymazsan', 'root': 'kıymak', 'type': 'Verb'}, {'input': 'bilebilir', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bilebilir', 'root': 'bilmek', 'type': 'Verb'}]"
Dünya dedikleri samut küp,"[{'input': 'Dünya', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'Dünya', 'root': 'dünya', 'type': 'Noun'}, {'input': 'dedikleri', 'root': 'demek', 'type': 'Verb'}, {'input': 'dedikleri', 'root': 'demek', 'type': 'Verb'}, {'input': 'dedikleri', 'root': 'demek', 'type': 'Verb'}, {'input': 'dedikleri', 'root': 'demek', 'type': 'Verb'}, {'input': 'dedikleri', 'root': 'demek', 'type': 'Verb'}, {'input': 'samut', 'root': 'samut', 'type': 'Adjective'}, {'input': 'küp', 'root': 'küp', 'type': 'Noun'}]"
Acılar tıkandıkça bende,"[{'input': 'Acılar', 'root': 'acı', 'type': 'Noun'}, {'input': 'Acılar', 'root': 'acı', 'type': 'Adjective'}, {'input': 'Acılar', 'root': 'acı', 'type': 'Adjective'}, {'input': 'Acılar', 'root': 'Ac', 'type': 'Noun'}, {'input': 'Acılar', 'root': 'acı', 'type': 'Noun'}, {'input': 'Acılar', 'root': 'A', 'type': 'Noun'}, {'input': 'Acılar', 'root': 'A', 'type': 'Noun'}, {'input': 'tıkandıkça', 'root': 'tıkamak', 'type': 'Verb'}, {'input': 'bende', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'bende', 'root': 'ben', 'type': 'Noun'}, {'input': 'bende', 'root': 'bent', 'type': 'Noun'}, {'input': 'bende', 'root': 'Bende', 'type': 'Noun'}]"
Hep seni seslendirir,"[{'input': 'Hep', 'root': 'hep', 'type': 'Adverb'}, {'input': 'seni', 'root': 'se', 'type': 'Noun'}, {'input': 'seni', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'seslendirir', 'root': 'seslenmek', 'type': 'Verb'}, {'input': 'seslendirir', 'root': 'seslenmek', 'type': 'Verb'}, {'input': 'seslendirir', 'root': 'ses', 'type': 'Noun'}, {'input': 'seslendirir', 'root': 'ses', 'type': 'Noun'}]"
zaman seni ansam hayalimde hep şiir var,"[{'input': 'zaman', 'root': 'zaman', 'type': 'Noun'}, {'input': 'seni', 'root': 'se', 'type': 'Noun'}, {'input': 'seni', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'ansam', 'root': 'anmak', 'type': 'Verb'}, {'input': 'ansam', 'root': 'an', 'type': 'Noun'}, {'input': 'hayalimde', 'root': 'hayal', 'type': 'Noun'}, {'input': 'hayalimde', 'root': 'Hayali', 'type': 'Noun'}, {'input': 'hayalimde', 'root': 'hayalî', 'type': 'Noun'}, {'input': 'hayalimde', 'root': 'hayalî', 'type': 'Adjective'}, {'input': 'hep', 'root': 'hep', 'type': 'Adverb'}, {'input': 'şiir', 'root': 'şiir', 'type': 'Noun'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}]"
