original_line,processed
Eman verme sönsün ihanet,"[{'input': 'Eman', 'root': 'Eman', 'type': 'Noun'}, {'input': 'verme', 'root': 'vermek', 'type': 'Verb'}, {'input': 'verme', 'root': 'vermek', 'type': 'Verb'}, {'input': 'sönsün', 'root': 'sönmek', 'type': 'Verb'}, {'input': 'ihanet', 'root': 'ihanet', 'type': 'Noun'}]"
gül vatan ölemezsin,"[{'input': 'gül', 'root': 'gülmek', 'type': 'Verb'}, {'input': 'gül', 'root': 'gül', 'type': 'Noun'}, {'input': 'vatan', 'root': 'vatan', 'type': 'Noun'}, {'input': 'ölemezsin', 'root': 'ölmek', 'type': 'Verb'}]"
Aşım güldür benim,"[{'input': 'Aşım', 'root': 'aş', 'type': 'Noun'}, {'input': 'Aşım', 'root': 'aşı', 'type': 'Noun'}, {'input': 'Aşım', 'root': 'aşım', 'type': 'Noun'}, {'input': 'Aşım', 'root': 'aşı', 'type': 'Adjective'}, {'input': 'Aşım', 'root': 'aş', 'type': 'Noun'}, {'input': 'güldür', 'root': 'güldür', 'type': 'Duplicator'}, {'input': 'güldür', 'root': 'güldürmek', 'type': 'Verb'}, {'input': 'güldür', 'root': 'gülmek', 'type': 'Verb'}, {'input': 'güldür', 'root': 'gül', 'type': 'Noun'}, {'input': 'benim', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'benim', 'root': 'ben', 'type': 'Noun'}, {'input': 'benim', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'benim', 'root': 'ben', 'type': 'Noun'}]"
Göz yaşım güldür benim,"[{'input': 'Göz', 'root': 'göz', 'type': 'Noun'}, {'input': 'yaşım', 'root': 'yaş', 'type': 'Noun'}, {'input': 'yaşım', 'root': 'yaş', 'type': 'Adjective'}, {'input': 'yaşım', 'root': 'yaş', 'type': 'Adjective'}, {'input': 'yaşım', 'root': 'yaş', 'type': 'Noun'}, {'input': 'güldür', 'root': 'güldür', 'type': 'Duplicator'}, {'input': 'güldür', 'root': 'güldürmek', 'type': 'Verb'}, {'input': 'güldür', 'root': 'gülmek', 'type': 'Verb'}, {'input': 'güldür', 'root': 'gül', 'type': 'Noun'}, {'input': 'benim', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'benim', 'root': 'ben', 'type': 'Noun'}, {'input': 'benim', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'benim', 'root': 'ben', 'type': 'Noun'}]"
Gül vatan ölürüm,"[{'input': 'Gül', 'root': 'gülmek', 'type': 'Verb'}, {'input': 'Gül', 'root': 'gül', 'type': 'Noun'}, {'input': 'vatan', 'root': 'vatan', 'type': 'Noun'}, {'input': 'ölürüm', 'root': 'ölmek', 'type': 'Verb'}]"
Sönecek ihanet,"[{'input': 'Sönecek', 'root': 'sönmek', 'type': 'Verb'}, {'input': 'Sönecek', 'root': 'sönmek', 'type': 'Verb'}, {'input': 'ihanet', 'root': 'ihanet', 'type': 'Noun'}]"
Birlik bilmez dirlik bilmez gül bilmezsin,"[{'input': 'Birlik', 'root': 'birlik', 'type': 'Adjective'}, {'input': 'Birlik', 'root': 'Birlik', 'type': 'Noun'}, {'input': 'Birlik', 'root': 'birlik', 'type': 'Noun'}, {'input': 'Birlik', 'root': 'bir', 'type': 'Adjective'}, {'input': 'Birlik', 'root': 'bir', 'type': 'Numeral'}, {'input': 'Birlik', 'root': 'bir', 'type': 'Numeral'}, {'input': 'bilmez', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bilmez', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'dirlik', 'root': 'dirlik', 'type': 'Noun'}, {'input': 'bilmez', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bilmez', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'gül', 'root': 'gülmek', 'type': 'Verb'}, {'input': 'gül', 'root': 'gül', 'type': 'Noun'}, {'input': 'bilmezsin', 'root': 'bilmek', 'type': 'Verb'}]"
Aşk bilmez gül bilmez hainsin,"[{'input': 'Aşk', 'root': 'aşk', 'type': 'Noun'}, {'input': 'bilmez', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bilmez', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'gül', 'root': 'gülmek', 'type': 'Verb'}, {'input': 'gül', 'root': 'gül', 'type': 'Noun'}, {'input': 'bilmez', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bilmez', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'hainsin', 'root': 'hain', 'type': 'Adjective'}]"
Sönmez gönlündeki ihanet,"[{'input': 'Sönmez', 'root': 'sönmek', 'type': 'Verb'}, {'input': 'Sönmez', 'root': 'sönmek', 'type': 'Verb'}, {'input': 'gönlündeki', 'root': 'gönül', 'type': 'Noun'}, {'input': 'gönlündeki', 'root': 'gönül', 'type': 'Noun'}, {'input': 'gönlündeki', 'root': 'gön', 'type': 'Noun'}, {'input': 'ihanet', 'root': 'ihanet', 'type': 'Noun'}]"
Benim gönlümde cennet,"[{'input': 'Benim', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'Benim', 'root': 'ben', 'type': 'Noun'}, {'input': 'Benim', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'Benim', 'root': 'ben', 'type': 'Noun'}, {'input': 'gönlümde', 'root': 'gönül', 'type': 'Noun'}, {'input': 'gönlümde', 'root': 'gön', 'type': 'Noun'}, {'input': 'cennet', 'root': 'cennet', 'type': 'Adjective'}, {'input': 'cennet', 'root': 'cennet', 'type': 'Noun'}]"
Birlik isteyene silah çeken hainsin,"[{'input': 'Birlik', 'root': 'birlik', 'type': 'Adjective'}, {'input': 'Birlik', 'root': 'Birlik', 'type': 'Noun'}, {'input': 'Birlik', 'root': 'birlik', 'type': 'Noun'}, {'input': 'Birlik', 'root': 'bir', 'type': 'Adjective'}, {'input': 'Birlik', 'root': 'bir', 'type': 'Numeral'}, {'input': 'Birlik', 'root': 'bir', 'type': 'Numeral'}, {'input': 'isteyene', 'root': 'istemek', 'type': 'Verb'}, {'input': 'silah', 'root': 'silâh', 'type': 'Noun'}, {'input': 'çeken', 'root': 'çekmek', 'type': 'Verb'}, {'input': 'hainsin', 'root': 'hain', 'type': 'Adjective'}]"
Dirlik isteyene silah çeken hainsin,"[{'input': 'Dirlik', 'root': 'dirlik', 'type': 'Noun'}, {'input': 'isteyene', 'root': 'istemek', 'type': 'Verb'}, {'input': 'silah', 'root': 'silâh', 'type': 'Noun'}, {'input': 'çeken', 'root': 'çekmek', 'type': 'Verb'}, {'input': 'hainsin', 'root': 'hain', 'type': 'Adjective'}]"
Kabeler yıktın hain..,"[{'input': 'Kabeler', 'root': 'Kâbe', 'type': 'Noun'}, {'input': 'Kabeler', 'root': 'Kâbe', 'type': 'Noun'}, {'input': 'yıktın', 'root': 'yıkmak', 'type': 'Verb'}, {'input': 'hain', 'root': 'hain', 'type': 'Interjection'}, {'input': 'hain', 'root': 'hain', 'type': 'Adjective'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Söndürdün güneşleri yıldızları,"[{'input': 'Söndürdün', 'root': 'söndürmek', 'type': 'Verb'}, {'input': 'Söndürdün', 'root': 'sönmek', 'type': 'Verb'}, {'input': 'güneşleri', 'root': 'Güneş', 'type': 'Noun'}, {'input': 'güneşleri', 'root': 'Güneş', 'type': 'Noun'}, {'input': 'güneşleri', 'root': 'Güneş', 'type': 'Noun'}, {'input': 'güneşleri', 'root': 'Güneş', 'type': 'Noun'}, {'input': 'güneşleri', 'root': 'güneş', 'type': 'Noun'}, {'input': 'güneşleri', 'root': 'güneş', 'type': 'Noun'}, {'input': 'güneşleri', 'root': 'güneş', 'type': 'Noun'}, {'input': 'güneşleri', 'root': 'güneş', 'type': 'Noun'}, {'input': 'yıldızları', 'root': 'yıldız', 'type': 'Noun'}, {'input': 'yıldızları', 'root': 'yıldız', 'type': 'Noun'}, {'input': 'yıldızları', 'root': 'yıldız', 'type': 'Noun'}, {'input': 'yıldızları', 'root': 'yıldız', 'type': 'Noun'}, {'input': 'yıldızları', 'root': 'yıldız', 'type': 'Adjective'}, {'input': 'yıldızları', 'root': 'yıldız', 'type': 'Adjective'}, {'input': 'yıldızları', 'root': 'yıldız', 'type': 'Adjective'}, {'input': 'yıldızları', 'root': 'yıldız', 'type': 'Adjective'}]"
Eman yok sana,"[{'input': 'Eman', 'root': 'Eman', 'type': 'Noun'}, {'input': 'yok', 'root': 'yok', 'type': 'Conjunction'}, {'input': 'yok', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yok', 'root': 'yok', 'type': 'Adverb'}, {'input': 'yok', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yok', 'root': 'yok', 'type': 'Noun'}, {'input': 'sana', 'root': 'sanmak', 'type': 'Verb'}, {'input': 'sana', 'root': 'san', 'type': 'Noun'}, {'input': 'sana', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'sana', 'root': 'Sana', 'type': 'Noun'}]"
Alemi İslamın bitsin gecesi Allah'ım...,"[{'input': 'Alemi', 'root': 'âlem', 'type': 'Noun'}, {'input': 'Alemi', 'root': 'âlem', 'type': 'Noun'}, {'input': 'Alemi', 'root': 'alem', 'type': 'Noun'}, {'input': 'Alemi', 'root': 'alem', 'type': 'Noun'}, {'input': 'İslamın', 'root': 'İslam', 'type': 'Noun'}, {'input': 'İslamın', 'root': 'İslam', 'type': 'Noun'}, {'input': 'İslamın', 'root': 'İslâm', 'type': 'Noun'}, {'input': 'İslamın', 'root': 'İslâm', 'type': 'Noun'}, {'input': 'bitsin', 'root': 'bitmek', 'type': 'Verb'}, {'input': 'bitsin', 'root': 'bit', 'type': 'Noun'}, {'input': 'gecesi', 'root': 'gece', 'type': 'Noun'}, {'input': 'Allah'ım', 'root': 'Allah', 'type': 'Noun'}, {'input': 'Allah'ım', 'root': 'Allah', 'type': 'Noun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
Yıldızlarımız var güneşlerimiz var,"[{'input': 'Yıldızlarımız', 'root': 'yıldız', 'type': 'Noun'}, {'input': 'Yıldızlarımız', 'root': 'yıldız', 'type': 'Adjective'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}, {'input': 'güneşlerimiz', 'root': 'Güneş', 'type': 'Noun'}, {'input': 'güneşlerimiz', 'root': 'güneş', 'type': 'Noun'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}]"
Hain sana dünyayı ederiz dar,"[{'input': 'Hain', 'root': 'hain', 'type': 'Interjection'}, {'input': 'Hain', 'root': 'hain', 'type': 'Adjective'}, {'input': 'sana', 'root': 'sanmak', 'type': 'Verb'}, {'input': 'sana', 'root': 'san', 'type': 'Noun'}, {'input': 'sana', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'sana', 'root': 'Sana', 'type': 'Noun'}, {'input': 'dünyayı', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünyayı', 'root': 'dünya', 'type': 'Noun'}, {'input': 'ederiz', 'root': 'etmek', 'type': 'Verb'}, {'input': 'ederiz', 'root': 'eder', 'type': 'Noun'}, {'input': 'dar', 'root': 'dar', 'type': 'Adjective'}, {'input': 'dar', 'root': 'dar', 'type': 'Adverb'}, {'input': 'dar', 'root': 'dar', 'type': 'Noun'}]"
Gönüllü atlarız senin nemrut ateşine...,"[{'input': 'Gönüllü', 'root': 'Gönül', 'type': 'Noun'}, {'input': 'Gönüllü', 'root': 'gönül', 'type': 'Noun'}, {'input': 'atlarız', 'root': 'atlamak', 'type': 'Verb'}, {'input': 'atlarız', 'root': 'At', 'type': 'Noun'}, {'input': 'atlarız', 'root': 'at', 'type': 'Noun'}, {'input': 'senin', 'root': 'Se', 'type': 'Noun'}, {'input': 'senin', 'root': 'se', 'type': 'Noun'}, {'input': 'senin', 'root': 'se', 'type': 'Noun'}, {'input': 'senin', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'nemrut', 'root': 'nemrut', 'type': 'Adjective'}, {'input': 'nemrut', 'root': 'Nemrut', 'type': 'Noun'}, {'input': 'ateşine', 'root': 'ateş', 'type': 'Noun'}, {'input': 'ateşine', 'root': 'ateş', 'type': 'Noun'}, {'input': 'ateşine', 'root': 'ateşin', 'type': 'Adjective'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
Haindir silah doğrultan birlik güneşine,"[{'input': 'Haindir', 'root': 'hain', 'type': 'Adjective'}, {'input': 'silah', 'root': 'silâh', 'type': 'Noun'}, {'input': 'doğrultan', 'root': 'doğrulmak', 'type': 'Verb'}, {'input': 'birlik', 'root': 'birlik', 'type': 'Adjective'}, {'input': 'birlik', 'root': 'Birlik', 'type': 'Noun'}, {'input': 'birlik', 'root': 'birlik', 'type': 'Noun'}, {'input': 'birlik', 'root': 'bir', 'type': 'Adjective'}, {'input': 'birlik', 'root': 'bir', 'type': 'Numeral'}, {'input': 'birlik', 'root': 'bir', 'type': 'Numeral'}, {'input': 'güneşine', 'root': 'Güneş', 'type': 'Noun'}, {'input': 'güneşine', 'root': 'Güneş', 'type': 'Noun'}, {'input': 'güneşine', 'root': 'güneş', 'type': 'Noun'}, {'input': 'güneşine', 'root': 'güneş', 'type': 'Noun'}]"
Dirlik güneşine,"[{'input': 'Dirlik', 'root': 'dirlik', 'type': 'Noun'}, {'input': 'güneşine', 'root': 'Güneş', 'type': 'Noun'}, {'input': 'güneşine', 'root': 'Güneş', 'type': 'Noun'}, {'input': 'güneşine', 'root': 'güneş', 'type': 'Noun'}, {'input': 'güneşine', 'root': 'güneş', 'type': 'Noun'}]"
yanmalıyım söndü binlerce güneş,"[{'input': 'yanmalıyım', 'root': 'yanmak', 'type': 'Verb'}, {'input': 'söndü', 'root': 'sönmek', 'type': 'Verb'}, {'input': 'binlerce', 'root': 'binlerce', 'type': 'Adjective'}, {'input': 'binlerce', 'root': 'bin', 'type': 'Numeral'}, {'input': 'güneş', 'root': 'Güneş', 'type': 'Noun'}, {'input': 'güneş', 'root': 'güneş', 'type': 'Noun'}]"
Ülkülerim türkülerim kan ağladı,"[{'input': 'Ülkülerim', 'root': 'ülkü', 'type': 'Noun'}, {'input': 'Ülkülerim', 'root': 'ülkü', 'type': 'Noun'}, {'input': 'türkülerim', 'root': 'türkülemek', 'type': 'Verb'}, {'input': 'türkülerim', 'root': 'türkü', 'type': 'Noun'}, {'input': 'türkülerim', 'root': 'türkü', 'type': 'Noun'}, {'input': 'kan', 'root': 'kanmak', 'type': 'Verb'}, {'input': 'kan', 'root': 'kan', 'type': 'Noun'}, {'input': 'ağladı', 'root': 'ağlamak', 'type': 'Verb'}]"
yanmalıyım...Ben İbrahim...,"[{'input': 'yanmalıyım', 'root': 'yanmak', 'type': 'Verb'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': 'Ben', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'Ben', 'root': 'ben', 'type': 'Noun'}, {'input': 'İbrahim', 'root': 'İbrahim', 'type': 'Noun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
Önümde cehennem olsan hain,"[{'input': 'Önümde', 'root': 'ön', 'type': 'Noun'}, {'input': 'Önümde', 'root': 'ön', 'type': 'Adjective'}, {'input': 'cehennem', 'root': 'cehennem', 'type': 'Noun'}, {'input': 'olsan', 'root': 'olmak', 'type': 'Verb'}, {'input': 'hain', 'root': 'hain', 'type': 'Interjection'}, {'input': 'hain', 'root': 'hain', 'type': 'Adjective'}]"
Gönüllü yanmaya melek kanatlarım,"[{'input': 'Gönüllü', 'root': 'Gönül', 'type': 'Noun'}, {'input': 'Gönüllü', 'root': 'gönül', 'type': 'Noun'}, {'input': 'yanmaya', 'root': 'yanmak', 'type': 'Verb'}, {'input': 'yanmaya', 'root': 'yanmak', 'type': 'Verb'}, {'input': 'melek', 'root': 'Melek', 'type': 'Noun'}, {'input': 'melek', 'root': 'melek', 'type': 'Noun'}, {'input': 'kanatlarım', 'root': 'kanat', 'type': 'Noun'}, {'input': 'kanatlarım', 'root': 'kanat', 'type': 'Noun'}]"
yanayım,"[{'input': 'yanayım', 'root': 'yanmak', 'type': 'Verb'}, {'input': 'yanayım', 'root': 'yanay', 'type': 'Noun'}, {'input': 'yanayım', 'root': 'yana', 'type': 'PostPositive'}, {'input': 'yanayım', 'root': 'yan', 'type': 'Noun'}, {'input': 'yanayım', 'root': 'yanay', 'type': 'Noun'}]"
Sönsün İhanet,"[{'input': 'Sönsün', 'root': 'sönmek', 'type': 'Verb'}, {'input': 'İhanet', 'root': 'ihanet', 'type': 'Noun'}]"
Gel yan,"[{'input': 'Gel', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'yan', 'root': 'yan', 'type': 'Adverb'}, {'input': 'yan', 'root': 'yanmak', 'type': 'Verb'}, {'input': 'yan', 'root': 'yan', 'type': 'Noun'}]"
Sönsün ihanet,"[{'input': 'Sönsün', 'root': 'sönmek', 'type': 'Verb'}, {'input': 'ihanet', 'root': 'ihanet', 'type': 'Noun'}]"
"hanlıklar, devletler geldi geçti birer birer,","[{'input': 'hanlıklar', 'root': 'Han', 'type': 'Noun'}, {'input': 'hanlıklar', 'root': 'han', 'type': 'Noun'}, {'input': 'hanlıklar', 'root': 'Han', 'type': 'Noun'}, {'input': 'hanlıklar', 'root': 'han', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'devletler', 'root': 'devlet', 'type': 'Noun'}, {'input': 'devletler', 'root': 'devlet', 'type': 'Noun'}, {'input': 'geldi', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'geçti', 'root': 'geçmek', 'type': 'Verb'}, {'input': 'geçti', 'root': 'Geçti', 'type': 'Noun'}, {'input': 'geçti', 'root': 'geç', 'type': 'Adjective'}, {'input': 'birer', 'root': 'birer', 'type': 'Numeral'}, {'input': 'birer', 'root': 'birer', 'type': 'Numeral'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"benzeri daha yoktur, dünyada memleketin.","[{'input': 'benzeri', 'root': 'benzeri', 'type': 'Adjective'}, {'input': 'benzeri', 'root': 'benzer', 'type': 'Noun'}, {'input': 'benzeri', 'root': 'benzer', 'type': 'Noun'}, {'input': 'benzeri', 'root': 'benzeri', 'type': 'Noun'}, {'input': 'benzeri', 'root': 'benzer', 'type': 'Adjective'}, {'input': 'benzeri', 'root': 'benzer', 'type': 'Adjective'}, {'input': 'daha', 'root': 'daha', 'type': 'Adverb'}, {'input': 'daha', 'root': 'daha', 'type': 'Noun'}, {'input': 'yoktur', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yoktur', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yoktur', 'root': 'yok', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'dünyada', 'root': 'dünyada', 'type': 'Adverb'}, {'input': 'dünyada', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünyada', 'root': 'dünya', 'type': 'Noun'}, {'input': 'memleketin', 'root': 'memleket', 'type': 'Noun'}, {'input': 'memleketin', 'root': 'memleket', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"İnsanlığın beşiğiydi önce Hitit sonra Sümer,","[{'input': 'İnsanlığın', 'root': 'insan', 'type': 'Adjective'}, {'input': 'İnsanlığın', 'root': 'insan', 'type': 'Adjective'}, {'input': 'İnsanlığın', 'root': 'insan', 'type': 'Noun'}, {'input': 'İnsanlığın', 'root': 'insan', 'type': 'Noun'}, {'input': 'beşiğiydi', 'root': 'beşik', 'type': 'Noun'}, {'input': 'önce', 'root': 'önce', 'type': 'PostPositive'}, {'input': 'önce', 'root': 'önce', 'type': 'Adverb'}, {'input': 'önce', 'root': 'ön', 'type': 'Adjective'}, {'input': 'önce', 'root': 'ön', 'type': 'Adjective'}, {'input': 'önce', 'root': 'ön', 'type': 'Noun'}, {'input': 'önce', 'root': 'önce', 'type': 'Noun'}, {'input': 'Hitit', 'root': 'Hitit', 'type': 'Noun'}, {'input': 'sonra', 'root': 'sonra', 'type': 'Adverb'}, {'input': 'sonra', 'root': 'sonra', 'type': 'PostPositive'}, {'input': 'sonra', 'root': 'sonra', 'type': 'Noun'}, {'input': 'Sümer', 'root': 'Sümer', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
