original_line,processed
taksim gazinolarında trahomlu şairler,"[{'input': 'taksim', 'root': 'taksi', 'type': 'Noun'}, {'input': 'taksim', 'root': 'taksim', 'type': 'Noun'}, {'input': 'gazinolarında', 'root': 'gazino', 'type': 'Noun'}, {'input': 'gazinolarında', 'root': 'gazino', 'type': 'Noun'}, {'input': 'gazinolarında', 'root': 'gazino', 'type': 'Noun'}, {'input': 'gazinolarında', 'root': 'gazino', 'type': 'Noun'}, {'input': 'trahomlu', 'root': 'trahom', 'type': 'Noun'}, {'input': 'şairler', 'root': 'şair', 'type': 'Noun'}, {'input': 'şairler', 'root': 'şair', 'type': 'Adjective'}, {'input': 'şairler', 'root': 'şair', 'type': 'Adjective'}, {'input': 'şairler', 'root': 'şair', 'type': 'Noun'}]"
mısra arıyorlar masaların altında,"[{'input': 'mısra', 'root': 'mısra', 'type': 'Noun'}, {'input': 'arıyorlar', 'root': 'aramak', 'type': 'Verb'}, {'input': 'masaların', 'root': 'masa', 'type': 'Noun'}, {'input': 'masaların', 'root': 'masa', 'type': 'Noun'}, {'input': 'altında', 'root': 'alt', 'type': 'Noun'}, {'input': 'altında', 'root': 'alt', 'type': 'Noun'}, {'input': 'altında', 'root': 'altın', 'type': 'Noun'}, {'input': 'altında', 'root': 'alt', 'type': 'Adjective'}, {'input': 'altında', 'root': 'alt', 'type': 'Adjective'}, {'input': 'altında', 'root': 'altı', 'type': 'Numeral'}, {'input': 'altında', 'root': 'altın', 'type': 'Adjective'}]"
kanını içiyorlar bilmeden cennet atlarının,"[{'input': 'kanını', 'root': 'kan', 'type': 'Noun'}, {'input': 'kanını', 'root': 'kan', 'type': 'Noun'}, {'input': 'kanını', 'root': 'kanı', 'type': 'Noun'}, {'input': 'içiyorlar', 'root': 'içmek', 'type': 'Verb'}, {'input': 'bilmeden', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bilmeden', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'cennet', 'root': 'cennet', 'type': 'Adjective'}, {'input': 'cennet', 'root': 'cennet', 'type': 'Noun'}, {'input': 'atlarının', 'root': 'At', 'type': 'Noun'}, {'input': 'atlarının', 'root': 'At', 'type': 'Noun'}, {'input': 'atlarının', 'root': 'At', 'type': 'Noun'}, {'input': 'atlarının', 'root': 'At', 'type': 'Noun'}, {'input': 'atlarının', 'root': 'at', 'type': 'Noun'}, {'input': 'atlarının', 'root': 'at', 'type': 'Noun'}, {'input': 'atlarının', 'root': 'at', 'type': 'Noun'}, {'input': 'atlarının', 'root': 'at', 'type': 'Noun'}]"
yurdumun en sert tütününden sigara yakıyorum,"[{'input': 'yurdumun', 'root': 'yurt', 'type': 'Noun'}, {'input': 'yurdumun', 'root': 'yurdu', 'type': 'Noun'}, {'input': 'en', 'root': 'en', 'type': 'Adverb'}, {'input': 'en', 'root': 'en', 'type': 'Noun'}, {'input': 'sert', 'root': 'sert', 'type': 'Adjective'}, {'input': 'sert', 'root': 'sert', 'type': 'Adverb'}, {'input': 'tütününden', 'root': 'tütün', 'type': 'Noun'}, {'input': 'tütününden', 'root': 'tütün', 'type': 'Noun'}, {'input': 'sigara', 'root': 'sigar', 'type': 'Noun'}, {'input': 'sigara', 'root': 'sigara', 'type': 'Noun'}, {'input': 'yakıyorum', 'root': 'yakmak', 'type': 'Verb'}]"
dumanı ciğerlerime değil iliklerime çekiyorum,"[{'input': 'dumanı', 'root': 'Duma', 'type': 'Noun'}, {'input': 'dumanı', 'root': 'duman', 'type': 'Noun'}, {'input': 'dumanı', 'root': 'duman', 'type': 'Noun'}, {'input': 'ciğerlerime', 'root': 'ciğer', 'type': 'Noun'}, {'input': 'değil', 'root': 'değil', 'type': 'Conjunction'}, {'input': 'değil', 'root': 'değil', 'type': 'Verb'}, {'input': 'değil', 'root': 'değmek', 'type': 'Verb'}, {'input': 'iliklerime', 'root': 'ilik', 'type': 'Noun'}, {'input': 'çekiyorum', 'root': 'çekmek', 'type': 'Verb'}]"
ürkek ceylan varsa asya çöllerinde,"[{'input': 'ürkek', 'root': 'ürkek', 'type': 'Adjective'}, {'input': 'ceylan', 'root': 'Ceyla', 'type': 'Noun'}, {'input': 'ceylan', 'root': 'ceylan', 'type': 'Noun'}, {'input': 'varsa', 'root': 'varmak', 'type': 'Verb'}, {'input': 'varsa', 'root': 'var', 'type': 'Adjective'}, {'input': 'varsa', 'root': 'var', 'type': 'Noun'}, {'input': 'asya', 'root': 'Asya', 'type': 'Noun'}, {'input': 'çöllerinde', 'root': 'çöl', 'type': 'Noun'}, {'input': 'çöllerinde', 'root': 'çöl', 'type': 'Noun'}, {'input': 'çöllerinde', 'root': 'çöl', 'type': 'Noun'}, {'input': 'çöllerinde', 'root': 'çöl', 'type': 'Noun'}]"
domaniç yaylasında dizginsiz at,"[{'input': 'domaniç', 'root': 'Domaniç', 'type': 'Noun'}, {'input': 'yaylasında', 'root': 'yayla', 'type': 'Noun'}, {'input': 'dizginsiz', 'root': 'dizgin', 'type': 'Noun'}, {'input': 'at', 'root': 'atmak', 'type': 'Verb'}, {'input': 'at', 'root': 'At', 'type': 'Noun'}, {'input': 'at', 'root': 'at', 'type': 'Noun'}]"
başlıyorlar kılcal damarlarımda koşmaya,"[{'input': 'başlıyorlar', 'root': 'başlamak', 'type': 'Verb'}, {'input': 'kılcal', 'root': 'kılcal', 'type': 'Adjective'}, {'input': 'damarlarımda', 'root': 'damar', 'type': 'Noun'}, {'input': 'koşmaya', 'root': 'koşmak', 'type': 'Verb'}, {'input': 'koşmaya', 'root': 'koşmak', 'type': 'Verb'}]"
sıcak solukları yalarken anlımı toynaklarını hissediyorum alyuvarlarımda,"[{'input': 'sıcak', 'root': 'sıcak', 'type': 'Adjective'}, {'input': 'sıcak', 'root': 'sıcak', 'type': 'Noun'}, {'input': 'solukları', 'root': 'soluk', 'type': 'Noun'}, {'input': 'solukları', 'root': 'soluk', 'type': 'Noun'}, {'input': 'solukları', 'root': 'soluk', 'type': 'Noun'}, {'input': 'solukları', 'root': 'soluk', 'type': 'Noun'}, {'input': 'solukları', 'root': 'Soluk', 'type': 'Noun'}, {'input': 'solukları', 'root': 'Soluk', 'type': 'Noun'}, {'input': 'solukları', 'root': 'Soluk', 'type': 'Noun'}, {'input': 'solukları', 'root': 'Soluk', 'type': 'Noun'}, {'input': 'solukları', 'root': 'soluk', 'type': 'Adjective'}, {'input': 'solukları', 'root': 'soluk', 'type': 'Adjective'}, {'input': 'solukları', 'root': 'soluk', 'type': 'Adjective'}, {'input': 'solukları', 'root': 'soluk', 'type': 'Adjective'}, {'input': 'yalarken', 'root': 'yalamak', 'type': 'Verb'}, {'input': 'anlımı', 'root': 'an', 'type': 'Noun'}, {'input': 'toynaklarını', 'root': 'toynak', 'type': 'Noun'}, {'input': 'toynaklarını', 'root': 'toynak', 'type': 'Noun'}, {'input': 'toynaklarını', 'root': 'toynak', 'type': 'Noun'}, {'input': 'toynaklarını', 'root': 'toynak', 'type': 'Noun'}, {'input': 'hissediyorum', 'root': 'hissetmek', 'type': 'Verb'}, {'input': 'alyuvarlarımda', 'root': 'alyuvar', 'type': 'Noun'}]"
sana mektubu evimin balkonundan yazıyorum,"[{'input': 'sana', 'root': 'sanmak', 'type': 'Verb'}, {'input': 'sana', 'root': 'san', 'type': 'Noun'}, {'input': 'sana', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'sana', 'root': 'Sana', 'type': 'Noun'}, {'input': 'mektubu', 'root': 'mektup', 'type': 'Noun'}, {'input': 'mektubu', 'root': 'mektup', 'type': 'Noun'}, {'input': 'evimin', 'root': 'ev', 'type': 'Noun'}, {'input': 'balkonundan', 'root': 'balkon', 'type': 'Noun'}, {'input': 'balkonundan', 'root': 'balkon', 'type': 'Noun'}, {'input': 'yazıyorum', 'root': 'yazmak', 'type': 'Verb'}]"
sağ elimi koyuyorum tam yüreğimin üstüne,"[{'input': 'sağ', 'root': 'sağ', 'type': 'Adjective'}, {'input': 'sağ', 'root': 'sağmak', 'type': 'Verb'}, {'input': 'sağ', 'root': 'sağ', 'type': 'Noun'}, {'input': 'elimi', 'root': 'el', 'type': 'Noun'}, {'input': 'elimi', 'root': 'elim', 'type': 'Adjective'}, {'input': 'elimi', 'root': 'elim', 'type': 'Adjective'}, {'input': 'koyuyorum', 'root': 'koymak', 'type': 'Verb'}, {'input': 'tam', 'root': 'tam', 'type': 'Adjective'}, {'input': 'tam', 'root': 'tam', 'type': 'Adverb'}, {'input': 'tam', 'root': 'tam', 'type': 'Noun'}, {'input': 'yüreğimin', 'root': 'yürek', 'type': 'Noun'}, {'input': 'üstüne', 'root': 'üstüne', 'type': 'Adverb'}, {'input': 'üstüne', 'root': 'üst', 'type': 'Noun'}, {'input': 'üstüne', 'root': 'üst', 'type': 'Noun'}, {'input': 'üstüne', 'root': 'Üstün', 'type': 'Noun'}, {'input': 'üstüne', 'root': 'üstün', 'type': 'Noun'}, {'input': 'üstüne', 'root': 'üst', 'type': 'Adjective'}, {'input': 'üstüne', 'root': 'üst', 'type': 'Adjective'}, {'input': 'üstüne', 'root': 'üstün', 'type': 'Adjective'}]"
çankaya yokuşunda söylediğimiz marşı duyuyorum,"[{'input': 'çankaya', 'root': 'Çankaya', 'type': 'Noun'}, {'input': 'yokuşunda', 'root': 'yokuş', 'type': 'Noun'}, {'input': 'yokuşunda', 'root': 'yokuş', 'type': 'Noun'}, {'input': 'yokuşunda', 'root': 'yokuş', 'type': 'Adjective'}, {'input': 'yokuşunda', 'root': 'yokuş', 'type': 'Adjective'}, {'input': 'söylediğimiz', 'root': 'söylemek', 'type': 'Verb'}, {'input': 'söylediğimiz', 'root': 'söylemek', 'type': 'Verb'}, {'input': 'marşı', 'root': 'marş', 'type': 'Noun'}, {'input': 'marşı', 'root': 'marş', 'type': 'Noun'}, {'input': 'duyuyorum', 'root': 'duymak', 'type': 'Verb'}]"
ulu kayalar parçalanıyor beynimin yerine,"[{'input': 'ulu', 'root': 'ulu', 'type': 'Adjective'}, {'input': 'ulu', 'root': 'ulumak', 'type': 'Verb'}, {'input': 'kayalar', 'root': 'kaymak', 'type': 'Verb'}, {'input': 'kayalar', 'root': 'kaya', 'type': 'Noun'}, {'input': 'kayalar', 'root': 'kaya', 'type': 'Noun'}, {'input': 'parçalanıyor', 'root': 'parçalamak', 'type': 'Verb'}, {'input': 'parçalanıyor', 'root': 'parça', 'type': 'Noun'}, {'input': 'beynimin', 'root': 'beyin', 'type': 'Noun'}, {'input': 'yerine', 'root': 'yerine', 'type': 'Adverb'}, {'input': 'yerine', 'root': 'yerinmek', 'type': 'Verb'}, {'input': 'yerine', 'root': 'yer', 'type': 'Noun'}, {'input': 'yerine', 'root': 'yer', 'type': 'Noun'}, {'input': 'yerine', 'root': 'yerine', 'type': 'Noun'}]"
yerinde demirden dağlar eriyor,"[{'input': 'yerinde', 'root': 'yerinde', 'type': 'Adjective'}, {'input': 'yerinde', 'root': 'yerinde', 'type': 'Adverb'}, {'input': 'yerinde', 'root': 'yer', 'type': 'Noun'}, {'input': 'yerinde', 'root': 'yer', 'type': 'Noun'}, {'input': 'demirden', 'root': 'demir', 'type': 'Noun'}, {'input': 'demirden', 'root': 'demir', 'type': 'Adjective'}, {'input': 'dağlar', 'root': 'dağlamak', 'type': 'Verb'}, {'input': 'dağlar', 'root': 'dağlamak', 'type': 'Verb'}, {'input': 'dağlar', 'root': 'dağ', 'type': 'Noun'}, {'input': 'dağlar', 'root': 'dağ', 'type': 'Noun'}, {'input': 'eriyor', 'root': 'ermek', 'type': 'Verb'}, {'input': 'eriyor', 'root': 'erimek', 'type': 'Verb'}]"
atlas yelkenli gemileri unutmuş kaç levent,"[{'input': 'atlas', 'root': 'atlas', 'type': 'Noun'}, {'input': 'yelkenli', 'root': 'yelken', 'type': 'Noun'}, {'input': 'gemileri', 'root': 'gemi', 'type': 'Noun'}, {'input': 'gemileri', 'root': 'gemi', 'type': 'Noun'}, {'input': 'gemileri', 'root': 'gemi', 'type': 'Noun'}, {'input': 'gemileri', 'root': 'gemi', 'type': 'Noun'}, {'input': 'unutmuş', 'root': 'unutmak', 'type': 'Verb'}, {'input': 'unutmuş', 'root': 'unutmak', 'type': 'Verb'}, {'input': 'kaç', 'root': 'kaç', 'type': 'Adjective'}, {'input': 'kaç', 'root': 'kaçmak', 'type': 'Verb'}, {'input': 'levent', 'root': 'levent', 'type': 'Adjective'}, {'input': 'levent', 'root': 'Levent', 'type': 'Noun'}, {'input': 'levent', 'root': 'levent', 'type': 'Noun'}]"
viski kokulu bulvarlarda yavaş yavaş ölüyör,"[{'input': 'viski', 'root': 'viski', 'type': 'Noun'}, {'input': 'kokulu', 'root': 'koku', 'type': 'Noun'}, {'input': 'bulvarlarda', 'root': 'bulvar', 'type': 'Noun'}, {'input': 'yavaş', 'root': 'yavaş', 'type': 'Adjective'}, {'input': 'yavaş', 'root': 'yavaş', 'type': 'Adverb'}, {'input': 'yavaş', 'root': 'yavaş', 'type': 'Adjective'}, {'input': 'yavaş', 'root': 'yavaş', 'type': 'Adverb'}]"
istediğin seccadeyi hemen gönderiyprum,"[{'input': 'istediğin', 'root': 'istemek', 'type': 'Verb'}, {'input': 'istediğin', 'root': 'istemek', 'type': 'Verb'}, {'input': 'istediğin', 'root': 'istemek', 'type': 'Verb'}, {'input': 'seccadeyi', 'root': 'seccade', 'type': 'Noun'}, {'input': 'hemen', 'root': 'hemen', 'type': 'Adjective'}, {'input': 'hemen', 'root': 'hemen', 'type': 'Adverb'}]"
üstünde kabe resmi anamın duları var,"[{'input': 'üstünde', 'root': 'üst', 'type': 'Noun'}, {'input': 'üstünde', 'root': 'üst', 'type': 'Noun'}, {'input': 'üstünde', 'root': 'Üstün', 'type': 'Noun'}, {'input': 'üstünde', 'root': 'üstün', 'type': 'Noun'}, {'input': 'üstünde', 'root': 'üst', 'type': 'Adjective'}, {'input': 'üstünde', 'root': 'üst', 'type': 'Adjective'}, {'input': 'üstünde', 'root': 'üstün', 'type': 'Adjective'}, {'input': 'kabe', 'root': 'Kâbe', 'type': 'Noun'}, {'input': 'resmi', 'root': 'resmî', 'type': 'Adjective'}, {'input': 'resmi', 'root': 'resim', 'type': 'Noun'}, {'input': 'resmi', 'root': 'resim', 'type': 'Noun'}, {'input': 'resmi', 'root': 'Resmi', 'type': 'Noun'}, {'input': 'anamın', 'root': 'ana', 'type': 'Noun'}, {'input': 'anamın', 'root': 'ana', 'type': 'Adjective'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}]"
bildiğin sebeplerden gelemiyorum,"[{'input': 'bildiğin', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bildiğin', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bildiğin', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bildiğin', 'root': 'bildik', 'type': 'Adjective'}, {'input': 'bildiğin', 'root': 'bildik', 'type': 'Adjective'}, {'input': 'sebeplerden', 'root': 'sebep', 'type': 'Noun'}, {'input': 'gelemiyorum', 'root': 'gelmek', 'type': 'Verb'}]"
biliyorsun sevmedim ülküden başkasını,"[{'input': 'biliyorsun', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'biliyorsun', 'root': 'bilemek', 'type': 'Verb'}, {'input': 'sevmedim', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'ülküden', 'root': 'ülkü', 'type': 'Noun'}, {'input': 'başkasını', 'root': 'başka', 'type': 'Adjective'}]"
başı dumanlı dağları dolunayı ufukları,"[{'input': 'başı', 'root': 'baş', 'type': 'Noun'}, {'input': 'başı', 'root': 'baş', 'type': 'Noun'}, {'input': 'dumanlı', 'root': 'duman', 'type': 'Noun'}, {'input': 'dağları', 'root': 'dağ', 'type': 'Noun'}, {'input': 'dağları', 'root': 'dağ', 'type': 'Noun'}, {'input': 'dağları', 'root': 'dağ', 'type': 'Noun'}, {'input': 'dağları', 'root': 'dağ', 'type': 'Noun'}, {'input': 'dolunayı', 'root': 'dolunay', 'type': 'Noun'}, {'input': 'dolunayı', 'root': 'dolunay', 'type': 'Noun'}, {'input': 'ufukları', 'root': 'Ufuk', 'type': 'Noun'}, {'input': 'ufukları', 'root': 'Ufuk', 'type': 'Noun'}, {'input': 'ufukları', 'root': 'Ufuk', 'type': 'Noun'}, {'input': 'ufukları', 'root': 'Ufuk', 'type': 'Noun'}, {'input': 'ufukları', 'root': 'ufuk', 'type': 'Noun'}, {'input': 'ufukları', 'root': 'ufuk', 'type': 'Noun'}, {'input': 'ufukları', 'root': 'ufuk', 'type': 'Noun'}, {'input': 'ufukları', 'root': 'ufuk', 'type': 'Noun'}]"
birde çankaya yokuşunda söylediğimiz marşı,"[{'input': 'birde', 'root': 'Bird', 'type': 'Noun'}, {'input': 'birde', 'root': 'bir', 'type': 'Adjective'}, {'input': 'birde', 'root': 'bir', 'type': 'Numeral'}, {'input': 'çankaya', 'root': 'Çankaya', 'type': 'Noun'}, {'input': 'yokuşunda', 'root': 'yokuş', 'type': 'Noun'}, {'input': 'yokuşunda', 'root': 'yokuş', 'type': 'Noun'}, {'input': 'yokuşunda', 'root': 'yokuş', 'type': 'Adjective'}, {'input': 'yokuşunda', 'root': 'yokuş', 'type': 'Adjective'}, {'input': 'söylediğimiz', 'root': 'söylemek', 'type': 'Verb'}, {'input': 'söylediğimiz', 'root': 'söylemek', 'type': 'Verb'}, {'input': 'marşı', 'root': 'marş', 'type': 'Noun'}, {'input': 'marşı', 'root': 'marş', 'type': 'Noun'}]"
önce Allah sonra genlerim şahit sevgimi,"[{'input': 'önce', 'root': 'önce', 'type': 'PostPositive'}, {'input': 'önce', 'root': 'önce', 'type': 'Adverb'}, {'input': 'önce', 'root': 'ön', 'type': 'Adjective'}, {'input': 'önce', 'root': 'ön', 'type': 'Adjective'}, {'input': 'önce', 'root': 'ön', 'type': 'Noun'}, {'input': 'önce', 'root': 'önce', 'type': 'Noun'}, {'input': 'Allah', 'root': 'Allah', 'type': 'Noun'}, {'input': 'sonra', 'root': 'sonra', 'type': 'Adverb'}, {'input': 'sonra', 'root': 'sonra', 'type': 'PostPositive'}, {'input': 'sonra', 'root': 'sonra', 'type': 'Noun'}, {'input': 'genlerim', 'root': 'gen', 'type': 'Noun'}, {'input': 'genlerim', 'root': 'gen', 'type': 'Adjective'}, {'input': 'genlerim', 'root': 'gen', 'type': 'Noun'}, {'input': 'genlerim', 'root': 'gen', 'type': 'Adjective'}, {'input': 'şahit', 'root': 'şahit', 'type': 'Noun'}, {'input': 'sevgimi', 'root': 'sevgi', 'type': 'Noun'}]"
