original_line,processed
uyanıyor öldürülen çocuklar,"[{'input': 'uyanıyor', 'root': 'uyanmak', 'type': 'Verb'}, {'input': 'öldürülen', 'root': 'öldürmek', 'type': 'Verb'}, {'input': 'öldürülen', 'root': 'ölmek', 'type': 'Verb'}, {'input': 'çocuklar', 'root': 'Çocuk', 'type': 'Noun'}, {'input': 'çocuklar', 'root': 'çocuk', 'type': 'Noun'}, {'input': 'çocuklar', 'root': 'çocuk', 'type': 'Adjective'}, {'input': 'çocuklar', 'root': 'çocuk', 'type': 'Adjective'}, {'input': 'çocuklar', 'root': 'Çocuk', 'type': 'Noun'}, {'input': 'çocuklar', 'root': 'çocuk', 'type': 'Noun'}]"
Oysa sapağında durduğum sokağın,"[{'input': 'Oysa', 'root': 'oysa', 'type': 'Conjunction'}, {'input': 'Oysa', 'root': 'oysa', 'type': 'Adverb'}, {'input': 'Oysa', 'root': 'oymak', 'type': 'Verb'}, {'input': 'Oysa', 'root': 'o', 'type': 'Adjective'}, {'input': 'Oysa', 'root': 'o', 'type': 'Pronoun'}, {'input': 'Oysa', 'root': 'o', 'type': 'Pronoun'}, {'input': 'Oysa', 'root': 'oy', 'type': 'Noun'}, {'input': 'sapağında', 'root': 'sapak', 'type': 'Noun'}, {'input': 'sapağında', 'root': 'sapak', 'type': 'Noun'}, {'input': 'sapağında', 'root': 'sapak', 'type': 'Adjective'}, {'input': 'sapağında', 'root': 'sapak', 'type': 'Adjective'}, {'input': 'durduğum', 'root': 'durmak', 'type': 'Verb'}, {'input': 'durduğum', 'root': 'durmak', 'type': 'Verb'}, {'input': 'sokağın', 'root': 'sokak', 'type': 'Noun'}, {'input': 'sokağın', 'root': 'sokak', 'type': 'Noun'}]"
Çocuklarından öğreniyorum yaşamayı,"[{'input': 'Çocuklarından', 'root': 'Çocuk', 'type': 'Noun'}, {'input': 'Çocuklarından', 'root': 'Çocuk', 'type': 'Noun'}, {'input': 'Çocuklarından', 'root': 'Çocuk', 'type': 'Noun'}, {'input': 'Çocuklarından', 'root': 'Çocuk', 'type': 'Noun'}, {'input': 'Çocuklarından', 'root': 'çocuk', 'type': 'Noun'}, {'input': 'Çocuklarından', 'root': 'çocuk', 'type': 'Noun'}, {'input': 'Çocuklarından', 'root': 'çocuk', 'type': 'Noun'}, {'input': 'Çocuklarından', 'root': 'çocuk', 'type': 'Noun'}, {'input': 'Çocuklarından', 'root': 'çocuk', 'type': 'Adjective'}, {'input': 'Çocuklarından', 'root': 'çocuk', 'type': 'Adjective'}, {'input': 'Çocuklarından', 'root': 'çocuk', 'type': 'Adjective'}, {'input': 'Çocuklarından', 'root': 'çocuk', 'type': 'Adjective'}, {'input': 'öğreniyorum', 'root': 'öğrenmek', 'type': 'Verb'}, {'input': 'yaşamayı', 'root': 'yaşamak', 'type': 'Verb'}]"
Savaşta öldürülen çocuğun,"[{'input': 'Savaşta', 'root': 'savaş', 'type': 'Noun'}, {'input': 'öldürülen', 'root': 'öldürmek', 'type': 'Verb'}, {'input': 'öldürülen', 'root': 'ölmek', 'type': 'Verb'}, {'input': 'çocuğun', 'root': 'çocuk', 'type': 'Noun'}, {'input': 'çocuğun', 'root': 'çocuk', 'type': 'Noun'}, {'input': 'çocuğun', 'root': 'çocuk', 'type': 'Adjective'}, {'input': 'çocuğun', 'root': 'çocuk', 'type': 'Adjective'}]"
Bulanık bakışlarından anlayamıyorum,"[{'input': 'Bulanık', 'root': 'bulanık', 'type': 'Adjective'}, {'input': 'Bulanık', 'root': 'bulanık', 'type': 'Adverb'}, {'input': 'Bulanık', 'root': 'Bulanık', 'type': 'Noun'}, {'input': 'bakışlarından', 'root': 'bakış', 'type': 'Noun'}, {'input': 'bakışlarından', 'root': 'bakış', 'type': 'Noun'}, {'input': 'bakışlarından', 'root': 'bakış', 'type': 'Noun'}, {'input': 'bakışlarından', 'root': 'bakış', 'type': 'Noun'}, {'input': 'bakışlarından', 'root': 'bakmak', 'type': 'Verb'}, {'input': 'bakışlarından', 'root': 'bakmak', 'type': 'Verb'}, {'input': 'bakışlarından', 'root': 'bakmak', 'type': 'Verb'}, {'input': 'bakışlarından', 'root': 'bakmak', 'type': 'Verb'}, {'input': 'anlayamıyorum', 'root': 'anlamak', 'type': 'Verb'}]"
Savaşta olsa insan,"[{'input': 'Savaşta', 'root': 'savaş', 'type': 'Noun'}, {'input': 'olsa', 'root': 'olmak', 'type': 'Verb'}, {'input': 'insan', 'root': 'insan', 'type': 'Adjective'}, {'input': 'insan', 'root': 'İnsa', 'type': 'Noun'}, {'input': 'insan', 'root': 'insan', 'type': 'Noun'}]"
Nasıl öldürebilir insanı,"[{'input': 'Nasıl', 'root': 'nasıl', 'type': 'Adjective'}, {'input': 'Nasıl', 'root': 'nasıl', 'type': 'Adverb'}, {'input': 'öldürebilir', 'root': 'öldürmek', 'type': 'Verb'}, {'input': 'öldürebilir', 'root': 'öldürmek', 'type': 'Verb'}, {'input': 'öldürebilir', 'root': 'ölmek', 'type': 'Verb'}, {'input': 'öldürebilir', 'root': 'ölmek', 'type': 'Verb'}, {'input': 'insanı', 'root': 'İnsa', 'type': 'Noun'}, {'input': 'insanı', 'root': 'insan', 'type': 'Noun'}, {'input': 'insanı', 'root': 'insan', 'type': 'Noun'}, {'input': 'insanı', 'root': 'insan', 'type': 'Adjective'}, {'input': 'insanı', 'root': 'insan', 'type': 'Adjective'}]"
Nasıl akıtabilir kini namlulardan,"[{'input': 'Nasıl', 'root': 'nasıl', 'type': 'Adjective'}, {'input': 'Nasıl', 'root': 'nasıl', 'type': 'Adverb'}, {'input': 'akıtabilir', 'root': 'akıtmak', 'type': 'Verb'}, {'input': 'akıtabilir', 'root': 'akıtmak', 'type': 'Verb'}, {'input': 'kini', 'root': 'kin', 'type': 'Noun'}, {'input': 'kini', 'root': 'kin', 'type': 'Noun'}, {'input': 'namlulardan', 'root': 'namlu', 'type': 'Noun'}]"
merhametli gökyüzünün,"[{'input': 'merhametli', 'root': 'merhamet', 'type': 'Noun'}, {'input': 'gökyüzünün', 'root': 'gökyüzü', 'type': 'Noun'}, {'input': 'gökyüzünün', 'root': 'gökyüzü', 'type': 'Noun'}, {'input': 'gökyüzünün', 'root': 'gökyüzü', 'type': 'Noun'}, {'input': 'gökyüzünün', 'root': 'Gökyüzü', 'type': 'Noun'}, {'input': 'gökyüzünün', 'root': 'Gökyüzü', 'type': 'Noun'}]"
şefkatli yeryüzünün arasında kaldı,"[{'input': 'şefkatli', 'root': 'şefkat', 'type': 'Noun'}, {'input': 'yeryüzünün', 'root': 'yeryüzü', 'type': 'Noun'}, {'input': 'yeryüzünün', 'root': 'yeryüzü', 'type': 'Noun'}, {'input': 'arasında', 'root': 'ara', 'type': 'Noun'}, {'input': 'arasında', 'root': 'Aras', 'type': 'Noun'}, {'input': 'arasında', 'root': 'Aras', 'type': 'Noun'}, {'input': 'arasında', 'root': 'ara', 'type': 'Adjective'}, {'input': 'kaldı', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'kaldı', 'root': 'kal', 'type': 'Noun'}]"
Arasat meydanı kalbim,"[{'input': 'Arasat', 'root': 'Arasat', 'type': 'Noun'}, {'input': 'meydanı', 'root': 'meydan', 'type': 'Noun'}, {'input': 'meydanı', 'root': 'meydan', 'type': 'Noun'}, {'input': 'meydanı', 'root': 'Meydanı', 'type': 'Noun'}, {'input': 'kalbim', 'root': 'kalp', 'type': 'Noun'}, {'input': 'kalbim', 'root': 'kalbî', 'type': 'Adjective'}, {'input': 'kalbim', 'root': 'kalp', 'type': 'Noun'}]"
Şahit olmakla olana bitene karşı,"[{'input': 'Şahit', 'root': 'şahit', 'type': 'Noun'}, {'input': 'olmakla', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olana', 'root': 'o', 'type': 'Adjective'}, {'input': 'olana', 'root': 'olmak', 'type': 'Verb'}, {'input': 'bitene', 'root': 'bitmek', 'type': 'Verb'}, {'input': 'karşı', 'root': 'karşı', 'type': 'Adjective'}, {'input': 'karşı', 'root': 'karşı', 'type': 'Adverb'}, {'input': 'karşı', 'root': 'karşı', 'type': 'PostPositive'}, {'input': 'karşı', 'root': 'karşı', 'type': 'Noun'}, {'input': 'karşı', 'root': 'karşı', 'type': 'Noun'}]"
Beceremiyorum artık koparmayı,"[{'input': 'Beceremiyorum', 'root': 'becermek', 'type': 'Verb'}, {'input': 'artık', 'root': 'artık', 'type': 'Adjective'}, {'input': 'artık', 'root': 'artık', 'type': 'Adverb'}, {'input': 'artık', 'root': 'artık', 'type': 'Noun'}, {'input': 'koparmayı', 'root': 'koparmak', 'type': 'Verb'}]"
"Seviyor, sevmiyorlu yapraklarını papatyaların","[{'input': 'Seviyor', 'root': 'sevmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'yapraklarını', 'root': 'Yaprak', 'type': 'Noun'}, {'input': 'yapraklarını', 'root': 'Yaprak', 'type': 'Noun'}, {'input': 'yapraklarını', 'root': 'Yaprak', 'type': 'Noun'}, {'input': 'yapraklarını', 'root': 'Yaprak', 'type': 'Noun'}, {'input': 'yapraklarını', 'root': 'yaprak', 'type': 'Noun'}, {'input': 'yapraklarını', 'root': 'yaprak', 'type': 'Noun'}, {'input': 'yapraklarını', 'root': 'yaprak', 'type': 'Noun'}, {'input': 'yapraklarını', 'root': 'yaprak', 'type': 'Noun'}, {'input': 'papatyaların', 'root': 'papatya', 'type': 'Noun'}, {'input': 'papatyaların', 'root': 'papatya', 'type': 'Noun'}]"
patlıyor tohumu gri kurşunların,"[{'input': 'patlıyor', 'root': 'patlamak', 'type': 'Verb'}, {'input': 'tohumu', 'root': 'tohum', 'type': 'Noun'}, {'input': 'tohumu', 'root': 'tohum', 'type': 'Noun'}, {'input': 'tohumu', 'root': 'Tohum', 'type': 'Noun'}, {'input': 'tohumu', 'root': 'Tohum', 'type': 'Noun'}, {'input': 'gri', 'root': 'gri', 'type': 'Adjective'}, {'input': 'gri', 'root': 'gri', 'type': 'Noun'}, {'input': 'kurşunların', 'root': 'kurşun', 'type': 'Noun'}, {'input': 'kurşunların', 'root': 'kurşun', 'type': 'Noun'}, {'input': 'kurşunların', 'root': 'kurşun', 'type': 'Adjective'}, {'input': 'kurşunların', 'root': 'kurşun', 'type': 'Adjective'}]"
Ölenlerin yerine kokluyorum,"[{'input': 'Ölenlerin', 'root': 'ölmek', 'type': 'Verb'}, {'input': 'Ölenlerin', 'root': 'ölmek', 'type': 'Verb'}, {'input': 'yerine', 'root': 'yerine', 'type': 'Adverb'}, {'input': 'yerine', 'root': 'yerinmek', 'type': 'Verb'}, {'input': 'yerine', 'root': 'yer', 'type': 'Noun'}, {'input': 'yerine', 'root': 'yer', 'type': 'Noun'}, {'input': 'yerine', 'root': 'yerine', 'type': 'Noun'}, {'input': 'kokluyorum', 'root': 'koklamak', 'type': 'Verb'}]"
"Islak toprağı, yaşamayı","[{'input': 'Islak', 'root': 'ıslak', 'type': 'Adjective'}, {'input': 'toprağı', 'root': 'toprak', 'type': 'Noun'}, {'input': 'toprağı', 'root': 'toprak', 'type': 'Noun'}, {'input': 'toprağı', 'root': 'toprak', 'type': 'Adjective'}, {'input': 'toprağı', 'root': 'toprak', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'yaşamayı', 'root': 'yaşamak', 'type': 'Verb'}]"
kelimenin dibine doğru düşüyorum,"[{'input': 'kelimenin', 'root': 'kelime', 'type': 'Noun'}, {'input': 'kelimenin', 'root': 'kelime', 'type': 'Noun'}, {'input': 'dibine', 'root': 'dip', 'type': 'Noun'}, {'input': 'dibine', 'root': 'dip', 'type': 'Noun'}, {'input': 'doğru', 'root': 'doğru', 'type': 'Adjective'}, {'input': 'doğru', 'root': 'doğru', 'type': 'PostPositive'}, {'input': 'doğru', 'root': 'doğru', 'type': 'Noun'}, {'input': 'düşüyorum', 'root': 'düşmek', 'type': 'Verb'}]"
Tanrım...,"[{'input': 'Tanrım', 'root': 'tanrı', 'type': 'Noun'}, {'input': 'Tanrım', 'root': 'Tanrı', 'type': 'Noun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
"Tanrım, alışmakla cezalandırma beni! ...","[{'input': 'Tanrım', 'root': 'tanrı', 'type': 'Noun'}, {'input': 'Tanrım', 'root': 'Tanrı', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'alışmakla', 'root': 'alışmak', 'type': 'Verb'}, {'input': 'cezalandırma', 'root': 'cezalandırmak', 'type': 'Verb'}, {'input': 'cezalandırma', 'root': 'cezalandırmak', 'type': 'Verb'}, {'input': 'cezalandırma', 'root': 'ceza', 'type': 'Noun'}, {'input': 'cezalandırma', 'root': 'ceza', 'type': 'Noun'}, {'input': 'beni', 'root': 'ben', 'type': 'Pronoun'}, {'input': 'beni', 'root': 'ben', 'type': 'Noun'}, {'input': 'beni', 'root': 'ben', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
Karanlık koridorda,"[{'input': 'Karanlık', 'root': 'karanlık', 'type': 'Adjective'}, {'input': 'Karanlık', 'root': 'karanlık', 'type': 'Noun'}, {'input': 'Karanlık', 'root': 'Karanlık', 'type': 'Noun'}, {'input': 'Karanlık', 'root': 'karmak', 'type': 'Verb'}, {'input': 'koridorda', 'root': 'koridor', 'type': 'Noun'}]"
çelik bıçaklar üstünde yürüyor,"[{'input': 'çelik', 'root': 'çelik', 'type': 'Adjective'}, {'input': 'çelik', 'root': 'çelik', 'type': 'Noun'}, {'input': 'çelik', 'root': 'Çelik', 'type': 'Noun'}, {'input': 'bıçaklar', 'root': 'bıçaklamak', 'type': 'Verb'}, {'input': 'bıçaklar', 'root': 'bıçaklamak', 'type': 'Verb'}, {'input': 'bıçaklar', 'root': 'bıçak', 'type': 'Noun'}, {'input': 'bıçaklar', 'root': 'bıçak', 'type': 'Noun'}, {'input': 'üstünde', 'root': 'üst', 'type': 'Noun'}, {'input': 'üstünde', 'root': 'üst', 'type': 'Noun'}, {'input': 'üstünde', 'root': 'Üstün', 'type': 'Noun'}, {'input': 'üstünde', 'root': 'üstün', 'type': 'Noun'}, {'input': 'üstünde', 'root': 'üst', 'type': 'Adjective'}, {'input': 'üstünde', 'root': 'üst', 'type': 'Adjective'}, {'input': 'üstünde', 'root': 'üstün', 'type': 'Adjective'}, {'input': 'yürüyor', 'root': 'yürümek', 'type': 'Verb'}]"
tahta tanrı,"[{'input': 'tahta', 'root': 'tahta', 'type': 'Adjective'}, {'input': 'tahta', 'root': 'taht', 'type': 'Noun'}, {'input': 'tahta', 'root': 'tahta', 'type': 'Noun'}, {'input': 'tanrı', 'root': 'tanrı', 'type': 'Noun'}, {'input': 'tanrı', 'root': 'Tanrı', 'type': 'Noun'}]"
Sevgilinin paslı ağzında,"[{'input': 'Sevgilinin', 'root': 'sevgili', 'type': 'Noun'}, {'input': 'Sevgilinin', 'root': 'sevgili', 'type': 'Noun'}, {'input': 'Sevgilinin', 'root': 'sevgili', 'type': 'Adjective'}, {'input': 'Sevgilinin', 'root': 'sevgili', 'type': 'Adjective'}, {'input': 'Sevgilinin', 'root': 'sevgi', 'type': 'Noun'}, {'input': 'Sevgilinin', 'root': 'sevgi', 'type': 'Noun'}, {'input': 'paslı', 'root': 'pas', 'type': 'Noun'}, {'input': 'ağzında', 'root': 'ağız', 'type': 'Noun'}, {'input': 'ağzında', 'root': 'ağız', 'type': 'Noun'}]"
opal gözlü sümüklüböcek,"[{'input': 'opal', 'root': 'opal', 'type': 'Noun'}, {'input': 'gözlü', 'root': 'göz', 'type': 'Noun'}, {'input': 'sümüklüböcek', 'root': 'sümüklüböcek', 'type': 'Noun'}]"
görünüyor çift kağıdın içinden,"[{'input': 'görünüyor', 'root': 'görünmek', 'type': 'Verb'}, {'input': 'çift', 'root': 'çift', 'type': 'Adjective'}, {'input': 'çift', 'root': 'çift', 'type': 'Noun'}, {'input': 'kağıdın', 'root': 'kâğıt', 'type': 'Noun'}, {'input': 'kağıdın', 'root': 'kâğıt', 'type': 'Noun'}, {'input': 'kağıdın', 'root': 'kâğıt', 'type': 'Adjective'}, {'input': 'kağıdın', 'root': 'kâğıt', 'type': 'Adjective'}, {'input': 'içinden', 'root': 'iç', 'type': 'Noun'}, {'input': 'içinden', 'root': 'iç', 'type': 'Noun'}, {'input': 'içinden', 'root': 'iç', 'type': 'Adjective'}, {'input': 'içinden', 'root': 'iç', 'type': 'Adjective'}]"
valse gidiyor tabut,"[{'input': 'valse', 'root': 'vals', 'type': 'Noun'}, {'input': 'gidiyor', 'root': 'gitmek', 'type': 'Verb'}, {'input': 'tabut', 'root': 'tabut', 'type': 'Noun'}]"
"Düzüldü uçsuz bucaksız alay,","[{'input': 'Düzüldü', 'root': 'düzmek', 'type': 'Verb'}, {'input': 'uçsuz', 'root': 'uç', 'type': 'Noun'}, {'input': 'uçsuz', 'root': 'uç', 'type': 'Adjective'}, {'input': 'bucaksız', 'root': 'Bucak', 'type': 'Noun'}, {'input': 'bucaksız', 'root': 'bucak', 'type': 'Noun'}, {'input': 'alay', 'root': 'alay', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Çıngıraklar çalar kapılarda.,"[{'input': 'Çıngıraklar', 'root': 'çıngırak', 'type': 'Noun'}, {'input': 'Çıngıraklar', 'root': 'çıngırak', 'type': 'Noun'}, {'input': 'çalar', 'root': 'çalmak', 'type': 'Verb'}, {'input': 'çalar', 'root': 'çalmak', 'type': 'Verb'}, {'input': 'çalar', 'root': 'çalarmak', 'type': 'Verb'}, {'input': 'çalar', 'root': 'çalar', 'type': 'Noun'}, {'input': 'kapılarda', 'root': 'kapı', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Düzüldü uçsuz bucaksız alay,","[{'input': 'Düzüldü', 'root': 'düzmek', 'type': 'Verb'}, {'input': 'uçsuz', 'root': 'uç', 'type': 'Noun'}, {'input': 'uçsuz', 'root': 'uç', 'type': 'Adjective'}, {'input': 'bucaksız', 'root': 'Bucak', 'type': 'Noun'}, {'input': 'bucaksız', 'root': 'bucak', 'type': 'Noun'}, {'input': 'alay', 'root': 'alay', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Bak, son hasam başladı rüzgarda.","[{'input': 'Bak', 'root': 'bakmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'son', 'root': 'son', 'type': 'Numeral'}, {'input': 'son', 'root': 'son', 'type': 'Adjective'}, {'input': 'son', 'root': 'son', 'type': 'Noun'}, {'input': 'hasam', 'root': 'hasa', 'type': 'Noun'}, {'input': 'başladı', 'root': 'başlamak', 'type': 'Verb'}, {'input': 'rüzgarda', 'root': 'rüzgâr', 'type': 'Noun'}, {'input': 'rüzgarda', 'root': 'Rüzgâr', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Okundan atılmak üzere yay,","[{'input': 'Okundan', 'root': 'ok', 'type': 'Noun'}, {'input': 'Okundan', 'root': 'ok', 'type': 'Noun'}, {'input': 'atılmak', 'root': 'atılmak', 'type': 'Verb'}, {'input': 'atılmak', 'root': 'atmak', 'type': 'Verb'}, {'input': 'üzere', 'root': 'üzere', 'type': 'PostPositive'}, {'input': 'üzere', 'root': 'Üzer', 'type': 'Noun'}, {'input': 'yay', 'root': 'yaymak', 'type': 'Verb'}, {'input': 'yay', 'root': 'Yay', 'type': 'Noun'}, {'input': 'yay', 'root': 'yay', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Kuyuların ağzı genişledi.,"[{'input': 'Kuyuların', 'root': 'kuyu', 'type': 'Noun'}, {'input': 'Kuyuların', 'root': 'kuyu', 'type': 'Noun'}, {'input': 'ağzı', 'root': 'ağız', 'type': 'Noun'}, {'input': 'ağzı', 'root': 'ağız', 'type': 'Noun'}, {'input': 'genişledi', 'root': 'genişlemek', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Okundan ayrılmak üzere yay,","[{'input': 'Okundan', 'root': 'ok', 'type': 'Noun'}, {'input': 'Okundan', 'root': 'ok', 'type': 'Noun'}, {'input': 'ayrılmak', 'root': 'ayrılmak', 'type': 'Verb'}, {'input': 'ayrılmak', 'root': 'ayırmak', 'type': 'Verb'}, {'input': 'üzere', 'root': 'üzere', 'type': 'PostPositive'}, {'input': 'üzere', 'root': 'Üzer', 'type': 'Noun'}, {'input': 'yay', 'root': 'yaymak', 'type': 'Verb'}, {'input': 'yay', 'root': 'Yay', 'type': 'Noun'}, {'input': 'yay', 'root': 'yay', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
