original_line,processed
Nefret ettiklerin kötü..,"[{'input': 'Nefret', 'root': 'nefret', 'type': 'Noun'}, {'input': 'ettiklerin', 'root': 'etmek', 'type': 'Verb'}, {'input': 'ettiklerin', 'root': 'etmek', 'type': 'Verb'}, {'input': 'kötü', 'root': 'kötü', 'type': 'Adjective'}, {'input': 'kötü', 'root': 'kötü', 'type': 'Adverb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"renk olursa olsun kaşın gözün,","[{'input': 'renk', 'root': 'renk', 'type': 'Noun'}, {'input': 'olursa', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olursa', 'root': 'olur', 'type': 'Adjective'}, {'input': 'olursa', 'root': 'olur', 'type': 'Noun'}, {'input': 'olursa', 'root': 'Olur', 'type': 'Noun'}, {'input': 'olsun', 'root': 'olmak', 'type': 'Verb'}, {'input': 'kaşın', 'root': 'Kaş', 'type': 'Noun'}, {'input': 'kaşın', 'root': 'Kaş', 'type': 'Noun'}, {'input': 'kaşın', 'root': 'kaş', 'type': 'Noun'}, {'input': 'kaşın', 'root': 'kaş', 'type': 'Noun'}, {'input': 'kaşın', 'root': 'kaşımak', 'type': 'Verb'}, {'input': 'kaşın', 'root': 'kaşınmak', 'type': 'Verb'}, {'input': 'gözün', 'root': 'göz', 'type': 'Noun'}, {'input': 'gözün', 'root': 'göz', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Karşındakinin gördüğüdür rengin..,"[{'input': 'Karşındakinin', 'root': 'karşı', 'type': 'Noun'}, {'input': 'Karşındakinin', 'root': 'karşı', 'type': 'Noun'}, {'input': 'Karşındakinin', 'root': 'karşı', 'type': 'Adjective'}, {'input': 'Karşındakinin', 'root': 'karşı', 'type': 'Adjective'}, {'input': 'gördüğüdür', 'root': 'görmek', 'type': 'Verb'}, {'input': 'rengin', 'root': 'renk', 'type': 'Noun'}, {'input': 'rengin', 'root': 'renk', 'type': 'Noun'}, {'input': 'rengin', 'root': 'Rengin', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Yaşadıklarını kâr sayma:,"[{'input': 'Yaşadıklarını', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'Yaşadıklarını', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'Yaşadıklarını', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'Yaşadıklarını', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'kâr', 'root': 'karmak', 'type': 'Verb'}, {'input': 'kâr', 'root': 'kar', 'type': 'Noun'}, {'input': 'kâr', 'root': 'kâr', 'type': 'Noun'}, {'input': 'sayma', 'root': 'saymak', 'type': 'Verb'}, {'input': 'sayma', 'root': 'saymak', 'type': 'Verb'}, {'input': ':', 'root': ':', 'type': 'Punctuation'}]"
"Yaşadığın yakınsın sonuna; yaşarsan yaşa,","[{'input': 'Yaşadığın', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'Yaşadığın', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'Yaşadığın', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'yakınsın', 'root': 'yakınmak', 'type': 'Verb'}, {'input': 'yakınsın', 'root': 'yakın', 'type': 'Adjective'}, {'input': 'yakınsın', 'root': 'yak', 'type': 'Noun'}, {'input': 'yakınsın', 'root': 'yakın', 'type': 'Noun'}, {'input': 'sonuna', 'root': 'son', 'type': 'Noun'}, {'input': 'sonuna', 'root': 'son', 'type': 'Noun'}, {'input': 'sonuna', 'root': 'son', 'type': 'Numeral'}, {'input': 'sonuna', 'root': 'son', 'type': 'Numeral'}, {'input': 'sonuna', 'root': 'son', 'type': 'Adjective'}, {'input': 'sonuna', 'root': 'son', 'type': 'Adjective'}, {'input': ';', 'root': ';', 'type': 'Punctuation'}, {'input': 'yaşarsan', 'root': 'yaşarmak', 'type': 'Verb'}, {'input': 'yaşarsan', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'yaşarsan', 'root': 'Yaşar', 'type': 'Noun'}, {'input': 'yaşa', 'root': 'yaşa', 'type': 'Interjection'}, {'input': 'yaşa', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'yaşa', 'root': 'yaş', 'type': 'Noun'}, {'input': 'yaşa', 'root': 'yaş', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Sevdiğin kadardır ömrün..,"[{'input': 'Sevdiğin', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'Sevdiğin', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'Sevdiğin', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'kadardır', 'root': 'kadar', 'type': 'PostPositive'}, {'input': 'kadardır', 'root': 'kadar', 'type': 'PostPositive'}, {'input': 'kadardır', 'root': 'kadar', 'type': 'PostPositive'}, {'input': 'kadardır', 'root': 'Kadar', 'type': 'Noun'}, {'input': 'kadardır', 'root': 'kadar', 'type': 'Noun'}, {'input': 'ömrün', 'root': 'ömür', 'type': 'Noun'}, {'input': 'ömrün', 'root': 'ömür', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Gülebildiğin mutlusun.,"[{'input': 'Gülebildiğin', 'root': 'gülmek', 'type': 'Verb'}, {'input': 'Gülebildiğin', 'root': 'gülmek', 'type': 'Verb'}, {'input': 'Gülebildiğin', 'root': 'gülmek', 'type': 'Verb'}, {'input': 'mutlusun', 'root': 'mutlu', 'type': 'Adjective'}, {'input': 'mutlusun', 'root': 'Mut', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Üzülme bil ağladığın güleceksin,"[{'input': 'Üzülme', 'root': 'üzülmek', 'type': 'Verb'}, {'input': 'Üzülme', 'root': 'üzmek', 'type': 'Verb'}, {'input': 'Üzülme', 'root': 'üzülmek', 'type': 'Verb'}, {'input': 'Üzülme', 'root': 'üzmek', 'type': 'Verb'}, {'input': 'bil', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'ağladığın', 'root': 'ağlamak', 'type': 'Verb'}, {'input': 'ağladığın', 'root': 'ağlamak', 'type': 'Verb'}, {'input': 'ağladığın', 'root': 'ağlamak', 'type': 'Verb'}, {'input': 'güleceksin', 'root': 'gülmek', 'type': 'Verb'}]"
"Sakın bitti sanma şeyi,","[{'input': 'Sakın', 'root': 'sakın', 'type': 'Interjection'}, {'input': 'Sakın', 'root': 'sakınmak', 'type': 'Verb'}, {'input': 'Sakın', 'root': 'sak', 'type': 'Noun'}, {'input': 'Sakın', 'root': 'sak', 'type': 'Noun'}, {'input': 'Sakın', 'root': 'sak', 'type': 'Adjective'}, {'input': 'Sakın', 'root': 'sak', 'type': 'Adjective'}, {'input': 'bitti', 'root': 'bitmek', 'type': 'Verb'}, {'input': 'bitti', 'root': 'bitti', 'type': 'Noun'}, {'input': 'bitti', 'root': 'bit', 'type': 'Noun'}, {'input': 'sanma', 'root': 'sanmak', 'type': 'Verb'}, {'input': 'sanma', 'root': 'sanmak', 'type': 'Verb'}, {'input': 'şeyi', 'root': 'Şe', 'type': 'Noun'}, {'input': 'şeyi', 'root': 'şe', 'type': 'Noun'}, {'input': 'şeyi', 'root': 'şey', 'type': 'Noun'}, {'input': 'şeyi', 'root': 'şey', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Sevdiğin sevileceksin.,"[{'input': 'Sevdiğin', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'Sevdiğin', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'Sevdiğin', 'root': 'sevmek', 'type': 'Verb'}, {'input': 'sevileceksin', 'root': 'sevmek', 'type': 'Verb'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Güneşin doğuşundadır doğanın sana verdiği değer,"[{'input': 'Güneşin', 'root': 'Güneş', 'type': 'Noun'}, {'input': 'Güneşin', 'root': 'Güneş', 'type': 'Noun'}, {'input': 'Güneşin', 'root': 'güneş', 'type': 'Noun'}, {'input': 'Güneşin', 'root': 'güneş', 'type': 'Noun'}, {'input': 'doğuşundadır', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'doğuşundadır', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'doğanın', 'root': 'doğa', 'type': 'Noun'}, {'input': 'doğanın', 'root': 'doğa', 'type': 'Noun'}, {'input': 'doğanın', 'root': 'doğan', 'type': 'Noun'}, {'input': 'doğanın', 'root': 'doğan', 'type': 'Noun'}, {'input': 'doğanın', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'doğanın', 'root': 'doğmak', 'type': 'Verb'}, {'input': 'sana', 'root': 'sanmak', 'type': 'Verb'}, {'input': 'sana', 'root': 'san', 'type': 'Noun'}, {'input': 'sana', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'sana', 'root': 'Sana', 'type': 'Noun'}, {'input': 'verdiği', 'root': 'vermek', 'type': 'Verb'}, {'input': 'verdiği', 'root': 'vermek', 'type': 'Verb'}, {'input': 'verdiği', 'root': 'vermek', 'type': 'Verb'}, {'input': 'değer', 'root': 'değmek', 'type': 'Verb'}, {'input': 'değer', 'root': 'değmek', 'type': 'Verb'}, {'input': 'değer', 'root': 'Değer', 'type': 'Noun'}, {'input': 'değer', 'root': 'değer', 'type': 'Noun'}]"
karşındakine değer verdiğin insansın.,"[{'input': 'karşındakine', 'root': 'karşı', 'type': 'Noun'}, {'input': 'karşındakine', 'root': 'karşı', 'type': 'Adjective'}, {'input': 'değer', 'root': 'değmek', 'type': 'Verb'}, {'input': 'değer', 'root': 'değmek', 'type': 'Verb'}, {'input': 'değer', 'root': 'Değer', 'type': 'Noun'}, {'input': 'değer', 'root': 'değer', 'type': 'Noun'}, {'input': 'verdiğin', 'root': 'vermek', 'type': 'Verb'}, {'input': 'verdiğin', 'root': 'vermek', 'type': 'Verb'}, {'input': 'verdiğin', 'root': 'vermek', 'type': 'Verb'}, {'input': 'insansın', 'root': 'insan', 'type': 'Adjective'}, {'input': 'insansın', 'root': 'insan', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
gün yalan söyleyeceksen eğer;,"[{'input': 'gün', 'root': 'gün', 'type': 'Noun'}, {'input': 'yalan', 'root': 'yalan', 'type': 'Adjective'}, {'input': 'yalan', 'root': 'yalan', 'type': 'Noun'}, {'input': 'yalan', 'root': 'yalamak', 'type': 'Verb'}, {'input': 'söyleyeceksen', 'root': 'söylemek', 'type': 'Verb'}, {'input': 'eğer', 'root': 'eğer', 'type': 'Conjunction'}, {'input': 'eğer', 'root': 'eğmek', 'type': 'Verb'}, {'input': 'eğer', 'root': 'eğmek', 'type': 'Verb'}, {'input': ';', 'root': ';', 'type': 'Punctuation'}]"
Bırak karşındaki sana güvendiği inansın.,"[{'input': 'Bırak', 'root': 'bırakmak', 'type': 'Verb'}, {'input': 'Bırak', 'root': 'Bırak', 'type': 'Noun'}, {'input': 'karşındaki', 'root': 'karşı', 'type': 'Noun'}, {'input': 'karşındaki', 'root': 'karşı', 'type': 'Adjective'}, {'input': 'sana', 'root': 'sanmak', 'type': 'Verb'}, {'input': 'sana', 'root': 'san', 'type': 'Noun'}, {'input': 'sana', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'sana', 'root': 'Sana', 'type': 'Noun'}, {'input': 'güvendiği', 'root': 'güvenmek', 'type': 'Verb'}, {'input': 'güvendiği', 'root': 'güvenmek', 'type': 'Verb'}, {'input': 'güvendiği', 'root': 'güvenmek', 'type': 'Verb'}, {'input': 'inansın', 'root': 'inanmak', 'type': 'Verb'}, {'input': 'inansın', 'root': 'inan', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Ay ışığındadır sevgiliye duyulan hasret,","[{'input': 'Ay', 'root': 'ay', 'type': 'Interjection'}, {'input': 'Ay', 'root': 'aymak', 'type': 'Verb'}, {'input': 'Ay', 'root': 'Ay', 'type': 'Noun'}, {'input': 'Ay', 'root': 'ay', 'type': 'Noun'}, {'input': 'Ay', 'root': 'ay', 'type': 'Noun'}, {'input': 'ışığındadır', 'root': 'ışık', 'type': 'Noun'}, {'input': 'ışığındadır', 'root': 'ışık', 'type': 'Noun'}, {'input': 'sevgiliye', 'root': 'sevgili', 'type': 'Noun'}, {'input': 'sevgiliye', 'root': 'sevgili', 'type': 'Adjective'}, {'input': 'sevgiliye', 'root': 'sevgi', 'type': 'Noun'}, {'input': 'duyulan', 'root': 'duymak', 'type': 'Verb'}, {'input': 'duyulan', 'root': 'duyu', 'type': 'Noun'}, {'input': 'hasret', 'root': 'hasretmek', 'type': 'Verb'}, {'input': 'hasret', 'root': 'hasret', 'type': 'Noun'}, {'input': 'hasret', 'root': 'Hasret', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
sevgiline hasret kaldığın ona yakınsın.,"[{'input': 'sevgiline', 'root': 'sevgili', 'type': 'Noun'}, {'input': 'sevgiline', 'root': 'sevgili', 'type': 'Adjective'}, {'input': 'sevgiline', 'root': 'sevgi', 'type': 'Noun'}, {'input': 'hasret', 'root': 'hasretmek', 'type': 'Verb'}, {'input': 'hasret', 'root': 'hasret', 'type': 'Noun'}, {'input': 'hasret', 'root': 'Hasret', 'type': 'Noun'}, {'input': 'kaldığın', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'kaldığın', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'kaldığın', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'ona', 'root': 'onmak', 'type': 'Verb'}, {'input': 'ona', 'root': 'onamak', 'type': 'Verb'}, {'input': 'ona', 'root': 'o', 'type': 'Pronoun'}, {'input': 'ona', 'root': 'o', 'type': 'Pronoun'}, {'input': 'ona', 'root': 'o', 'type': 'Adjective'}, {'input': 'ona', 'root': 'on', 'type': 'Numeral'}, {'input': 'yakınsın', 'root': 'yakınmak', 'type': 'Verb'}, {'input': 'yakınsın', 'root': 'yakın', 'type': 'Adjective'}, {'input': 'yakınsın', 'root': 'yak', 'type': 'Noun'}, {'input': 'yakınsın', 'root': 'yakın', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Unutma yagmurun yağdığı ıslaksın,","[{'input': 'Unutma', 'root': 'unutmak', 'type': 'Verb'}, {'input': 'Unutma', 'root': 'unutmak', 'type': 'Verb'}, {'input': 'yagmurun', 'root': 'Yagmur', 'type': 'Noun'}, {'input': 'yagmurun', 'root': 'Yagmur', 'type': 'Noun'}, {'input': 'yağdığı', 'root': 'yağmak', 'type': 'Verb'}, {'input': 'yağdığı', 'root': 'yağmak', 'type': 'Verb'}, {'input': 'yağdığı', 'root': 'yağmak', 'type': 'Verb'}, {'input': 'ıslaksın', 'root': 'ıslak', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Güneşin seni ısıttığı sıcak.,"[{'input': 'Güneşin', 'root': 'Güneş', 'type': 'Noun'}, {'input': 'Güneşin', 'root': 'Güneş', 'type': 'Noun'}, {'input': 'Güneşin', 'root': 'güneş', 'type': 'Noun'}, {'input': 'Güneşin', 'root': 'güneş', 'type': 'Noun'}, {'input': 'seni', 'root': 'se', 'type': 'Noun'}, {'input': 'seni', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'ısıttığı', 'root': 'ısıtmak', 'type': 'Verb'}, {'input': 'ısıttığı', 'root': 'ısıtmak', 'type': 'Verb'}, {'input': 'ısıttığı', 'root': 'ısıtmak', 'type': 'Verb'}, {'input': 'sıcak', 'root': 'sıcak', 'type': 'Adjective'}, {'input': 'sıcak', 'root': 'sıcak', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Kendini yalnız hissetiğin yalnızsın,"[{'input': 'Kendini', 'root': 'kendi', 'type': 'Pronoun'}, {'input': 'Kendini', 'root': 'kendi', 'type': 'Pronoun'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Adjective'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Adverb'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Conjunction'}, {'input': 'yalnız', 'root': 'yalnız', 'type': 'Noun'}, {'input': 'yalnızsın', 'root': 'yalnız', 'type': 'Adjective'}, {'input': 'yalnızsın', 'root': 'yalnız', 'type': 'Noun'}]"
güçlü hissettiğin güçlü.,"[{'input': 'güçlü', 'root': 'güçlü', 'type': 'Adjective'}, {'input': 'güçlü', 'root': 'Güç', 'type': 'Noun'}, {'input': 'güçlü', 'root': 'güç', 'type': 'Noun'}, {'input': 'güçlü', 'root': 'güç', 'type': 'Adjective'}, {'input': 'hissettiğin', 'root': 'hissetmek', 'type': 'Verb'}, {'input': 'hissettiğin', 'root': 'hissetmek', 'type': 'Verb'}, {'input': 'hissettiğin', 'root': 'hissetmek', 'type': 'Verb'}, {'input': 'güçlü', 'root': 'güçlü', 'type': 'Adjective'}, {'input': 'güçlü', 'root': 'Güç', 'type': 'Noun'}, {'input': 'güçlü', 'root': 'güç', 'type': 'Noun'}, {'input': 'güçlü', 'root': 'güç', 'type': 'Adjective'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Kendini güzel hissettiğin güzelsin..,"[{'input': 'Kendini', 'root': 'kendi', 'type': 'Pronoun'}, {'input': 'Kendini', 'root': 'kendi', 'type': 'Pronoun'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Adjective'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Adverb'}, {'input': 'güzel', 'root': 'güzel', 'type': 'Noun'}, {'input': 'hissettiğin', 'root': 'hissetmek', 'type': 'Verb'}, {'input': 'hissettiğin', 'root': 'hissetmek', 'type': 'Verb'}, {'input': 'hissettiğin', 'root': 'hissetmek', 'type': 'Verb'}, {'input': 'güzelsin', 'root': 'güzel', 'type': 'Adjective'}, {'input': 'güzelsin', 'root': 'güzel', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
İşte budur hayat!,"[{'input': 'İşte', 'root': 'işte', 'type': 'Adverb'}, {'input': 'İşte', 'root': 'iş', 'type': 'Noun'}, {'input': 'budur', 'root': 'bu', 'type': 'Pronoun'}, {'input': 'hayat', 'root': 'hayat', 'type': 'Noun'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}]"
"İşte budur yaşamak,","[{'input': 'İşte', 'root': 'işte', 'type': 'Adverb'}, {'input': 'İşte', 'root': 'iş', 'type': 'Noun'}, {'input': 'budur', 'root': 'bu', 'type': 'Pronoun'}, {'input': 'yaşamak', 'root': 'yaşamak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
