original_line,processed
birbirine karışmış,"[{'input': 'birbirine', 'root': 'birbiri', 'type': 'Pronoun'}, {'input': 'karışmış', 'root': 'karışmak', 'type': 'Verb'}, {'input': 'karışmış', 'root': 'karışmak', 'type': 'Verb'}, {'input': 'karışmış', 'root': 'karış', 'type': 'Noun'}, {'input': 'karışmış', 'root': 'karmak', 'type': 'Verb'}]"
halkalarıyla çağlarca,"[{'input': 'halkalarıyla', 'root': 'halka', 'type': 'Noun'}, {'input': 'halkalarıyla', 'root': 'halka', 'type': 'Noun'}, {'input': 'halkalarıyla', 'root': 'halka', 'type': 'Noun'}, {'input': 'halkalarıyla', 'root': 'halka', 'type': 'Adjective'}, {'input': 'halkalarıyla', 'root': 'halka', 'type': 'Adjective'}, {'input': 'halkalarıyla', 'root': 'halka', 'type': 'Adjective'}, {'input': 'çağlarca', 'root': 'çağ', 'type': 'Noun'}, {'input': 'çağlarca', 'root': 'çağlar', 'type': 'Noun'}]"
türkiye kördüğüm,"[{'input': 'türkiye', 'root': 'Türki', 'type': 'Noun'}, {'input': 'türkiye', 'root': 'Türkiye', 'type': 'Noun'}, {'input': 'türkiye', 'root': 'Türki', 'type': 'Adjective'}, {'input': 'kördüğüm', 'root': 'kördüğüm', 'type': 'Noun'}]"
onda sonsuzca yas,"[{'input': 'onda', 'root': 'o', 'type': 'Pronoun'}, {'input': 'onda', 'root': 'o', 'type': 'Pronoun'}, {'input': 'onda', 'root': 'o', 'type': 'Adjective'}, {'input': 'onda', 'root': 'on', 'type': 'Numeral'}, {'input': 'sonsuzca', 'root': 'sonsuz', 'type': 'Adjective'}, {'input': 'sonsuzca', 'root': 'sonsuz', 'type': 'Adjective'}, {'input': 'sonsuzca', 'root': 'sonsuz', 'type': 'Noun'}, {'input': 'sonsuzca', 'root': 'son', 'type': 'Noun'}, {'input': 'sonsuzca', 'root': 'son', 'type': 'Noun'}, {'input': 'sonsuzca', 'root': 'son', 'type': 'Numeral'}, {'input': 'sonsuzca', 'root': 'son', 'type': 'Numeral'}, {'input': 'sonsuzca', 'root': 'son', 'type': 'Adjective'}, {'input': 'sonsuzca', 'root': 'son', 'type': 'Adjective'}, {'input': 'yas', 'root': 'yasmak', 'type': 'Verb'}, {'input': 'yas', 'root': 'yas', 'type': 'Noun'}]"
sonsuzca coşku var,"[{'input': 'sonsuzca', 'root': 'sonsuz', 'type': 'Adjective'}, {'input': 'sonsuzca', 'root': 'sonsuz', 'type': 'Adjective'}, {'input': 'sonsuzca', 'root': 'sonsuz', 'type': 'Noun'}, {'input': 'sonsuzca', 'root': 'son', 'type': 'Noun'}, {'input': 'sonsuzca', 'root': 'son', 'type': 'Noun'}, {'input': 'sonsuzca', 'root': 'son', 'type': 'Numeral'}, {'input': 'sonsuzca', 'root': 'son', 'type': 'Numeral'}, {'input': 'sonsuzca', 'root': 'son', 'type': 'Adjective'}, {'input': 'sonsuzca', 'root': 'son', 'type': 'Adjective'}, {'input': 'coşku', 'root': 'coşku', 'type': 'Noun'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}]"
günü gününe uymaz,"[{'input': 'günü', 'root': 'gün', 'type': 'Noun'}, {'input': 'günü', 'root': 'gün', 'type': 'Noun'}, {'input': 'günü', 'root': 'günü', 'type': 'Noun'}, {'input': 'gününe', 'root': 'gün', 'type': 'Noun'}, {'input': 'gününe', 'root': 'gün', 'type': 'Noun'}, {'input': 'gününe', 'root': 'günü', 'type': 'Noun'}, {'input': 'uymaz', 'root': 'uymaz', 'type': 'Adjective'}, {'input': 'uymaz', 'root': 'uymak', 'type': 'Verb'}, {'input': 'uymaz', 'root': 'uymak', 'type': 'Verb'}]"
türkiye koca burgaç,"[{'input': 'türkiye', 'root': 'Türki', 'type': 'Noun'}, {'input': 'türkiye', 'root': 'Türkiye', 'type': 'Noun'}, {'input': 'türkiye', 'root': 'Türki', 'type': 'Adjective'}, {'input': 'koca', 'root': 'koca', 'type': 'Adjective'}, {'input': 'koca', 'root': 'kocamak', 'type': 'Verb'}, {'input': 'koca', 'root': 'Ko', 'type': 'Noun'}, {'input': 'koca', 'root': 'koca', 'type': 'Noun'}, {'input': 'burgaç', 'root': 'burgaç', 'type': 'Noun'}]"
dünyanın dört yanından,"[{'input': 'dünyanın', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünyanın', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'dünyanın', 'root': 'dünya', 'type': 'Noun'}, {'input': 'dünyanın', 'root': 'dünya', 'type': 'Noun'}, {'input': 'dört', 'root': 'dört', 'type': 'Numeral'}, {'input': 'yanından', 'root': 'yan', 'type': 'Noun'}, {'input': 'yanından', 'root': 'yan', 'type': 'Noun'}]"
dün bugün yarından,"[{'input': 'dün', 'root': 'dün', 'type': 'Adverb'}, {'input': 'dün', 'root': 'dü', 'type': 'Noun'}, {'input': 'dün', 'root': 'dün', 'type': 'Noun'}, {'input': 'bugün', 'root': 'bugün', 'type': 'Adverb'}, {'input': 'bugün', 'root': 'bugün', 'type': 'Noun'}, {'input': 'yarından', 'root': 'yar', 'type': 'Noun'}, {'input': 'yarından', 'root': 'yar', 'type': 'Noun'}, {'input': 'yarından', 'root': 'yarı', 'type': 'Noun'}, {'input': 'yarından', 'root': 'yarın', 'type': 'Noun'}, {'input': 'yarından', 'root': 'yarı', 'type': 'Adjective'}]"
şeyi çeker yutar,"[{'input': 'şeyi', 'root': 'Şe', 'type': 'Noun'}, {'input': 'şeyi', 'root': 'şe', 'type': 'Noun'}, {'input': 'şeyi', 'root': 'şey', 'type': 'Noun'}, {'input': 'şeyi', 'root': 'şey', 'type': 'Noun'}, {'input': 'çeker', 'root': 'çekmek', 'type': 'Verb'}, {'input': 'çeker', 'root': 'çekmek', 'type': 'Verb'}, {'input': 'çeker', 'root': 'çeker', 'type': 'Noun'}, {'input': 'yutar', 'root': 'yutmak', 'type': 'Verb'}, {'input': 'yutar', 'root': 'yutmak', 'type': 'Verb'}]"
türkiye değirmen,"[{'input': 'türkiye', 'root': 'Türki', 'type': 'Noun'}, {'input': 'türkiye', 'root': 'Türkiye', 'type': 'Noun'}, {'input': 'türkiye', 'root': 'Türki', 'type': 'Adjective'}, {'input': 'değirmen', 'root': 'değirmen', 'type': 'Noun'}, {'input': 'değirmen', 'root': 'değirmek', 'type': 'Verb'}]"
öğütür durur zaman,"[{'input': 'öğütür', 'root': 'öğütmek', 'type': 'Verb'}, {'input': 'öğütür', 'root': 'öğütmek', 'type': 'Verb'}, {'input': 'durur', 'root': 'durmak', 'type': 'Verb'}, {'input': 'durur', 'root': 'durmak', 'type': 'Verb'}, {'input': 'zaman', 'root': 'zaman', 'type': 'Noun'}]"
gelecekten geçmişten,"[{'input': 'gelecekten', 'root': 'gelecek', 'type': 'Noun'}, {'input': 'gelecekten', 'root': 'gelmek', 'type': 'Verb'}, {'input': 'gelecekten', 'root': 'gelecek', 'type': 'Adjective'}, {'input': 'geçmişten', 'root': 'geçmiş', 'type': 'Noun'}, {'input': 'geçmişten', 'root': 'geçmiş', 'type': 'Adjective'}, {'input': 'geçmişten', 'root': 'geçmek', 'type': 'Verb'}]"
şey onda aranan,"[{'input': 'şey', 'root': 'şey', 'type': 'Noun'}, {'input': 'onda', 'root': 'o', 'type': 'Pronoun'}, {'input': 'onda', 'root': 'o', 'type': 'Pronoun'}, {'input': 'onda', 'root': 'o', 'type': 'Adjective'}, {'input': 'onda', 'root': 'on', 'type': 'Numeral'}, {'input': 'aranan', 'root': 'aranmak', 'type': 'Verb'}, {'input': 'aranan', 'root': 'aramak', 'type': 'Verb'}]"
türkiye köprüdür,"[{'input': 'türkiye', 'root': 'Türki', 'type': 'Noun'}, {'input': 'türkiye', 'root': 'Türkiye', 'type': 'Noun'}, {'input': 'türkiye', 'root': 'Türki', 'type': 'Adjective'}, {'input': 'köprüdür', 'root': 'köprü', 'type': 'Noun'}]"
altından toprak akar,"[{'input': 'altından', 'root': 'alt', 'type': 'Noun'}, {'input': 'altından', 'root': 'alt', 'type': 'Noun'}, {'input': 'altından', 'root': 'altın', 'type': 'Noun'}, {'input': 'altından', 'root': 'alt', 'type': 'Adjective'}, {'input': 'altından', 'root': 'alt', 'type': 'Adjective'}, {'input': 'altından', 'root': 'altı', 'type': 'Numeral'}, {'input': 'altından', 'root': 'altın', 'type': 'Adjective'}, {'input': 'toprak', 'root': 'toprak', 'type': 'Adjective'}, {'input': 'toprak', 'root': 'toprak', 'type': 'Noun'}, {'input': 'toprak', 'root': 'Toprak', 'type': 'Noun'}, {'input': 'akar', 'root': 'akmak', 'type': 'Verb'}, {'input': 'akar', 'root': 'akmak', 'type': 'Verb'}, {'input': 'akar', 'root': 'akar', 'type': 'Noun'}]"
ay yıldız üstünden,"[{'input': 'ay', 'root': 'ay', 'type': 'Interjection'}, {'input': 'ay', 'root': 'aymak', 'type': 'Verb'}, {'input': 'ay', 'root': 'Ay', 'type': 'Noun'}, {'input': 'ay', 'root': 'ay', 'type': 'Noun'}, {'input': 'ay', 'root': 'ay', 'type': 'Noun'}, {'input': 'yıldız', 'root': 'yıldız', 'type': 'Adjective'}, {'input': 'yıldız', 'root': 'yıldız', 'type': 'Noun'}, {'input': 'üstünden', 'root': 'üst', 'type': 'Noun'}, {'input': 'üstünden', 'root': 'üst', 'type': 'Noun'}, {'input': 'üstünden', 'root': 'Üstün', 'type': 'Noun'}, {'input': 'üstünden', 'root': 'üstün', 'type': 'Noun'}, {'input': 'üstünden', 'root': 'üst', 'type': 'Adjective'}, {'input': 'üstünden', 'root': 'üst', 'type': 'Adjective'}, {'input': 'üstünden', 'root': 'üstün', 'type': 'Adjective'}]"
sonsuza doğru uzar,"[{'input': 'sonsuza', 'root': 'sonsuz', 'type': 'Noun'}, {'input': 'sonsuza', 'root': 'sonsuz', 'type': 'Adjective'}, {'input': 'sonsuza', 'root': 'son', 'type': 'Noun'}, {'input': 'sonsuza', 'root': 'son', 'type': 'Numeral'}, {'input': 'sonsuza', 'root': 'son', 'type': 'Adjective'}, {'input': 'doğru', 'root': 'doğru', 'type': 'Adjective'}, {'input': 'doğru', 'root': 'doğru', 'type': 'PostPositive'}, {'input': 'doğru', 'root': 'doğru', 'type': 'Noun'}, {'input': 'uzar', 'root': 'uzamak', 'type': 'Verb'}, {'input': 'uzar', 'root': 'uzamak', 'type': 'Verb'}]"
türkiye bilmece,"[{'input': 'türkiye', 'root': 'Türki', 'type': 'Noun'}, {'input': 'türkiye', 'root': 'Türkiye', 'type': 'Noun'}, {'input': 'türkiye', 'root': 'Türki', 'type': 'Adjective'}, {'input': 'bilmece', 'root': 'bilmece', 'type': 'Noun'}, {'input': 'bilmece', 'root': 'bilmek', 'type': 'Verb'}, {'input': 'bilmece', 'root': 'bilmek', 'type': 'Verb'}]"
sabahtan akşama dek,"[{'input': 'sabahtan', 'root': 'sabahtan', 'type': 'Adverb'}, {'input': 'sabahtan', 'root': 'sabah', 'type': 'Noun'}, {'input': 'sabahtan', 'root': 'Sabah', 'type': 'Noun'}, {'input': 'akşama', 'root': 'akşam', 'type': 'Noun'}, {'input': 'dek', 'root': 'dek', 'type': 'PostPositive'}, {'input': 'dek', 'root': 'dek', 'type': 'Noun'}]"
çözülür ışıklarca,"[{'input': 'çözülür', 'root': 'çözmek', 'type': 'Verb'}, {'input': 'çözülür', 'root': 'çözmek', 'type': 'Verb'}, {'input': 'ışıklarca', 'root': 'Işık', 'type': 'Noun'}, {'input': 'ışıklarca', 'root': 'ışık', 'type': 'Noun'}]"
akşamdan sabaha dek,"[{'input': 'akşamdan', 'root': 'akşamdan', 'type': 'Adverb'}, {'input': 'akşamdan', 'root': 'akşam', 'type': 'Noun'}, {'input': 'sabaha', 'root': 'sabaha', 'type': 'Adverb'}, {'input': 'sabaha', 'root': 'sabah', 'type': 'Noun'}, {'input': 'sabaha', 'root': 'Sabah', 'type': 'Noun'}, {'input': 'dek', 'root': 'dek', 'type': 'PostPositive'}, {'input': 'dek', 'root': 'dek', 'type': 'Noun'}]"
örer gizini gece,"[{'input': 'örer', 'root': 'örmek', 'type': 'Verb'}, {'input': 'örer', 'root': 'örmek', 'type': 'Verb'}, {'input': 'örer', 'root': 'öremek', 'type': 'Verb'}, {'input': 'örer', 'root': 'öremek', 'type': 'Verb'}, {'input': 'gizini', 'root': 'giz', 'type': 'Noun'}, {'input': 'gizini', 'root': 'giz', 'type': 'Noun'}, {'input': 'gece', 'root': 'gece', 'type': 'Adverb'}, {'input': 'gece', 'root': 'Ge', 'type': 'Noun'}, {'input': 'gece', 'root': 'ge', 'type': 'Noun'}, {'input': 'gece', 'root': 'gece', 'type': 'Noun'}]"
"cinnet krizi, gerçekler yolunuyor","[{'input': 'cinnet', 'root': 'cinnet', 'type': 'Noun'}, {'input': 'krizi', 'root': 'kriz', 'type': 'Noun'}, {'input': 'krizi', 'root': 'kriz', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'gerçekler', 'root': 'gerçeklemek', 'type': 'Verb'}, {'input': 'gerçekler', 'root': 'gerçeklemek', 'type': 'Verb'}, {'input': 'gerçekler', 'root': 'Gerçek', 'type': 'Noun'}, {'input': 'gerçekler', 'root': 'gerçek', 'type': 'Noun'}, {'input': 'gerçekler', 'root': 'gerçek', 'type': 'Adjective'}, {'input': 'gerçekler', 'root': 'gerçek', 'type': 'Adjective'}, {'input': 'gerçekler', 'root': 'Gerçek', 'type': 'Noun'}, {'input': 'gerçekler', 'root': 'gerçek', 'type': 'Noun'}, {'input': 'yolunuyor', 'root': 'yolunmak', 'type': 'Verb'}, {'input': 'yolunuyor', 'root': 'yolmak', 'type': 'Verb'}]"
Gönül parkımızdaki çiçekler yolunuyor,"[{'input': 'Gönül', 'root': 'Gönül', 'type': 'Noun'}, {'input': 'Gönül', 'root': 'gönül', 'type': 'Noun'}, {'input': 'parkımızdaki', 'root': 'park', 'type': 'Noun'}, {'input': 'parkımızdaki', 'root': 'Park', 'type': 'Noun'}, {'input': 'çiçekler', 'root': 'çiçeklemek', 'type': 'Verb'}, {'input': 'çiçekler', 'root': 'çiçeklemek', 'type': 'Verb'}, {'input': 'çiçekler', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'çiçekler', 'root': 'Çiçek', 'type': 'Noun'}, {'input': 'çiçekler', 'root': 'çiçek', 'type': 'Noun'}, {'input': 'çiçekler', 'root': 'Çiçek', 'type': 'Noun'}, {'input': 'yolunuyor', 'root': 'yolunmak', 'type': 'Verb'}, {'input': 'yolunuyor', 'root': 'yolmak', 'type': 'Verb'}]"
"Kuzular yolunuyor, ördekler yolunuyor","[{'input': 'Kuzular', 'root': 'kuzulamak', 'type': 'Verb'}, {'input': 'Kuzular', 'root': 'kuzulamak', 'type': 'Verb'}, {'input': 'Kuzular', 'root': 'kuzu', 'type': 'Noun'}, {'input': 'Kuzular', 'root': 'kuzu', 'type': 'Noun'}, {'input': 'Kuzular', 'root': 'kuz', 'type': 'Adjective'}, {'input': 'yolunuyor', 'root': 'yolunmak', 'type': 'Verb'}, {'input': 'yolunuyor', 'root': 'yolmak', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'ördekler', 'root': 'ördek', 'type': 'Noun'}, {'input': 'ördekler', 'root': 'ördek', 'type': 'Noun'}, {'input': 'yolunuyor', 'root': 'yolunmak', 'type': 'Verb'}, {'input': 'yolunuyor', 'root': 'yolmak', 'type': 'Verb'}]"
"Kazlar tüyünü döktü, uyan artık Türkiye! .","[{'input': 'Kazlar', 'root': 'kaz', 'type': 'Noun'}, {'input': 'Kazlar', 'root': 'kaz', 'type': 'Adjective'}, {'input': 'Kazlar', 'root': 'kaz', 'type': 'Adjective'}, {'input': 'Kazlar', 'root': 'kaz', 'type': 'Noun'}, {'input': 'tüyünü', 'root': 'tüy', 'type': 'Noun'}, {'input': 'tüyünü', 'root': 'tüy', 'type': 'Noun'}, {'input': 'döktü', 'root': 'dökmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'uyan', 'root': 'uymak', 'type': 'Verb'}, {'input': 'uyan', 'root': 'uyanmak', 'type': 'Verb'}, {'input': 'artık', 'root': 'artık', 'type': 'Adjective'}, {'input': 'artık', 'root': 'artık', 'type': 'Adverb'}, {'input': 'artık', 'root': 'artık', 'type': 'Noun'}, {'input': 'Türkiye', 'root': 'Türki', 'type': 'Noun'}, {'input': 'Türkiye', 'root': 'Türkiye', 'type': 'Noun'}, {'input': 'Türkiye', 'root': 'Türki', 'type': 'Adjective'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Iğdır’da şafak söktü, uyan artık Türkiye! .","[{'input': 'Iğdır'da', 'root': 'Iğdır', 'type': 'Noun'}, {'input': 'şafak', 'root': 'şafak', 'type': 'Noun'}, {'input': 'şafak', 'root': 'Şafak', 'type': 'Noun'}, {'input': 'söktü', 'root': 'sökmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'uyan', 'root': 'uymak', 'type': 'Verb'}, {'input': 'uyan', 'root': 'uyanmak', 'type': 'Verb'}, {'input': 'artık', 'root': 'artık', 'type': 'Adjective'}, {'input': 'artık', 'root': 'artık', 'type': 'Adverb'}, {'input': 'artık', 'root': 'artık', 'type': 'Noun'}, {'input': 'Türkiye', 'root': 'Türki', 'type': 'Noun'}, {'input': 'Türkiye', 'root': 'Türkiye', 'type': 'Noun'}, {'input': 'Türkiye', 'root': 'Türki', 'type': 'Adjective'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Üç siyasi tecavüz üç ortağın niyeti,"[{'input': 'Üç', 'root': 'üç', 'type': 'Numeral'}, {'input': 'siyasi', 'root': 'siyasî', 'type': 'Adjective'}, {'input': 'tecavüz', 'root': 'tecavüz', 'type': 'Noun'}, {'input': 'üç', 'root': 'üç', 'type': 'Numeral'}, {'input': 'ortağın', 'root': 'ortak', 'type': 'Noun'}, {'input': 'ortağın', 'root': 'ortak', 'type': 'Noun'}, {'input': 'ortağın', 'root': 'ortak', 'type': 'Adjective'}, {'input': 'ortağın', 'root': 'ortak', 'type': 'Adjective'}, {'input': 'niyeti', 'root': 'niyet', 'type': 'Noun'}, {'input': 'niyeti', 'root': 'niyet', 'type': 'Noun'}]"
Yapılan yanlışta millet öder diyeti,"[{'input': 'Yapılan', 'root': 'yapılanmak', 'type': 'Verb'}, {'input': 'Yapılan', 'root': 'yapmak', 'type': 'Verb'}, {'input': 'Yapılan', 'root': 'yapı', 'type': 'Noun'}, {'input': 'yanlışta', 'root': 'yanlış', 'type': 'Noun'}, {'input': 'yanlışta', 'root': 'yanlış', 'type': 'Adjective'}, {'input': 'millet', 'root': 'millet', 'type': 'Noun'}, {'input': 'öder', 'root': 'ödemek', 'type': 'Verb'}, {'input': 'öder', 'root': 'ödemek', 'type': 'Verb'}, {'input': 'diyeti', 'root': 'diyet', 'type': 'Noun'}, {'input': 'diyeti', 'root': 'diyet', 'type': 'Noun'}]"
"Koru hukukumuzu, koru cumhuriyeti","[{'input': 'Koru', 'root': 'korumak', 'type': 'Verb'}, {'input': 'Koru', 'root': 'kor', 'type': 'Noun'}, {'input': 'Koru', 'root': 'kor', 'type': 'Noun'}, {'input': 'Koru', 'root': 'koru', 'type': 'Noun'}, {'input': 'Koru', 'root': 'kor', 'type': 'Adjective'}, {'input': 'Koru', 'root': 'kor', 'type': 'Adjective'}, {'input': 'hukukumuzu', 'root': 'hukuk', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'koru', 'root': 'korumak', 'type': 'Verb'}, {'input': 'koru', 'root': 'kor', 'type': 'Noun'}, {'input': 'koru', 'root': 'kor', 'type': 'Noun'}, {'input': 'koru', 'root': 'koru', 'type': 'Noun'}, {'input': 'koru', 'root': 'kor', 'type': 'Adjective'}, {'input': 'koru', 'root': 'kor', 'type': 'Adjective'}, {'input': 'cumhuriyeti', 'root': 'cumhuriyet', 'type': 'Noun'}, {'input': 'cumhuriyeti', 'root': 'cumhuriyet', 'type': 'Noun'}]"
"Şerefimiz diz çöktü, uyan artık Türkiye! .","[{'input': 'Şerefimiz', 'root': 'şeref', 'type': 'Noun'}, {'input': 'diz', 'root': 'dizmek', 'type': 'Verb'}, {'input': 'diz', 'root': 'diz', 'type': 'Noun'}, {'input': 'çöktü', 'root': 'çökmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'uyan', 'root': 'uymak', 'type': 'Verb'}, {'input': 'uyan', 'root': 'uyanmak', 'type': 'Verb'}, {'input': 'artık', 'root': 'artık', 'type': 'Adjective'}, {'input': 'artık', 'root': 'artık', 'type': 'Adverb'}, {'input': 'artık', 'root': 'artık', 'type': 'Noun'}, {'input': 'Türkiye', 'root': 'Türki', 'type': 'Noun'}, {'input': 'Türkiye', 'root': 'Türkiye', 'type': 'Noun'}, {'input': 'Türkiye', 'root': 'Türki', 'type': 'Adjective'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Rize’de şafak söktü, uyan artık Türkiye! .","[{'input': 'Rize'de', 'root': 'Rize', 'type': 'Noun'}, {'input': 'şafak', 'root': 'şafak', 'type': 'Noun'}, {'input': 'şafak', 'root': 'Şafak', 'type': 'Noun'}, {'input': 'söktü', 'root': 'sökmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'uyan', 'root': 'uymak', 'type': 'Verb'}, {'input': 'uyan', 'root': 'uyanmak', 'type': 'Verb'}, {'input': 'artık', 'root': 'artık', 'type': 'Adjective'}, {'input': 'artık', 'root': 'artık', 'type': 'Adverb'}, {'input': 'artık', 'root': 'artık', 'type': 'Noun'}, {'input': 'Türkiye', 'root': 'Türki', 'type': 'Noun'}, {'input': 'Türkiye', 'root': 'Türkiye', 'type': 'Noun'}, {'input': 'Türkiye', 'root': 'Türki', 'type': 'Adjective'}, {'input': '!', 'root': '!', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Namaslu can derdinde, soyguncu mavi turda","[{'input': 'can', 'root': 'can', 'type': 'Adjective'}, {'input': 'can', 'root': 'Can', 'type': 'Noun'}, {'input': 'can', 'root': 'can', 'type': 'Noun'}, {'input': 'derdinde', 'root': 'dert', 'type': 'Noun'}, {'input': 'derdinde', 'root': 'dert', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'soyguncu', 'root': 'soyguncu', 'type': 'Noun'}, {'input': 'soyguncu', 'root': 'soygun', 'type': 'Noun'}, {'input': 'mavi', 'root': 'mavi', 'type': 'Adjective'}, {'input': 'mavi', 'root': 'mavi', 'type': 'Noun'}, {'input': 'turda', 'root': 'tur', 'type': 'Noun'}]"
Sosyete pazarında bütün eller uçkurda,"[{'input': 'Sosyete', 'root': 'sosyete', 'type': 'Noun'}, {'input': 'pazarında', 'root': 'pazar', 'type': 'Noun'}, {'input': 'pazarında', 'root': 'pazar', 'type': 'Noun'}, {'input': 'pazarında', 'root': 'Pazar', 'type': 'Noun'}, {'input': 'pazarında', 'root': 'Pazar', 'type': 'Noun'}, {'input': 'bütün', 'root': 'bütün', 'type': 'Adjective'}, {'input': 'bütün', 'root': 'bütün', 'type': 'Noun'}, {'input': 'eller', 'root': 'ellemek', 'type': 'Verb'}, {'input': 'eller', 'root': 'ellemek', 'type': 'Verb'}, {'input': 'eller', 'root': 'el', 'type': 'Noun'}, {'input': 'eller', 'root': 'el', 'type': 'Noun'}, {'input': 'uçkurda', 'root': 'uçkur', 'type': 'Noun'}]"
