original_line,processed
Uğrunda ölen yiğit,"[{'input': 'Uğrunda', 'root': 'uğrunda', 'type': 'Adverb'}, {'input': 'Uğrunda', 'root': 'uğur', 'type': 'Noun'}, {'input': 'Uğrunda', 'root': 'uğur', 'type': 'Noun'}, {'input': 'Uğrunda', 'root': 'uğru', 'type': 'Noun'}, {'input': 'ölen', 'root': 'ölmek', 'type': 'Verb'}, {'input': 'yiğit', 'root': 'yiğit', 'type': 'Adjective'}, {'input': 'yiğit', 'root': 'Yiğit', 'type': 'Noun'}, {'input': 'yiğit', 'root': 'yiğit', 'type': 'Noun'}]"
Kim bilsin,"[{'input': 'Kim', 'root': 'kim', 'type': 'Conjunction'}, {'input': 'Kim', 'root': 'kim', 'type': 'Pronoun'}, {'input': 'bilsin', 'root': 'bilmek', 'type': 'Verb'}]"
Geriye can kaldı,"[{'input': 'Geriye', 'root': 'geri', 'type': 'Noun'}, {'input': 'Geriye', 'root': 'geri', 'type': 'Adjective'}, {'input': 'can', 'root': 'can', 'type': 'Adjective'}, {'input': 'can', 'root': 'Can', 'type': 'Noun'}, {'input': 'can', 'root': 'can', 'type': 'Noun'}, {'input': 'kaldı', 'root': 'kalmak', 'type': 'Verb'}, {'input': 'kaldı', 'root': 'kal', 'type': 'Noun'}]"
Hepsini kurban adar,"[{'input': 'Hepsini', 'root': 'hepsi', 'type': 'Pronoun'}, {'input': 'kurban', 'root': 'kurban', 'type': 'Interjection'}, {'input': 'kurban', 'root': 'kurban', 'type': 'Noun'}, {'input': 'adar', 'root': 'adamak', 'type': 'Verb'}, {'input': 'adar', 'root': 'adamak', 'type': 'Verb'}]"
Yamacında gezindiğin,"[{'input': 'Yamacında', 'root': 'yamaç', 'type': 'Noun'}, {'input': 'Yamacında', 'root': 'yamaç', 'type': 'Noun'}, {'input': 'Yamacında', 'root': 'yama', 'type': 'Noun'}, {'input': 'gezindiğin', 'root': 'gezinmek', 'type': 'Verb'}, {'input': 'gezindiğin', 'root': 'gezinmek', 'type': 'Verb'}, {'input': 'gezindiğin', 'root': 'gezinmek', 'type': 'Verb'}]"
Şimdi dağlar ağlasın,"[{'input': 'Şimdi', 'root': 'şimdi', 'type': 'Adverb'}, {'input': 'Şimdi', 'root': 'şimdi', 'type': 'Noun'}, {'input': 'dağlar', 'root': 'dağlamak', 'type': 'Verb'}, {'input': 'dağlar', 'root': 'dağlamak', 'type': 'Verb'}, {'input': 'dağlar', 'root': 'dağ', 'type': 'Noun'}, {'input': 'dağlar', 'root': 'dağ', 'type': 'Noun'}, {'input': 'ağlasın', 'root': 'ağlamak', 'type': 'Verb'}, {'input': 'ağlasın', 'root': 'ağ', 'type': 'Noun'}]"
Bayrağım hançerlendi,"[{'input': 'Bayrağım', 'root': 'bayrak', 'type': 'Noun'}, {'input': 'Bayrağım', 'root': 'bayrak', 'type': 'Noun'}, {'input': 'hançerlendi', 'root': 'hançerlemek', 'type': 'Verb'}, {'input': 'hançerlendi', 'root': 'hançer', 'type': 'Noun'}]"
Şimdi çağlar ağlasın,"[{'input': 'Şimdi', 'root': 'şimdi', 'type': 'Adverb'}, {'input': 'Şimdi', 'root': 'şimdi', 'type': 'Noun'}, {'input': 'çağlar', 'root': 'çağlamak', 'type': 'Verb'}, {'input': 'çağlar', 'root': 'çağlamak', 'type': 'Verb'}, {'input': 'çağlar', 'root': 'çağ', 'type': 'Noun'}, {'input': 'çağlar', 'root': 'çağlar', 'type': 'Noun'}, {'input': 'çağlar', 'root': 'çağ', 'type': 'Noun'}, {'input': 'ağlasın', 'root': 'ağlamak', 'type': 'Verb'}, {'input': 'ağlasın', 'root': 'ağ', 'type': 'Noun'}]"
Bayrak yere düşerken,"[{'input': 'Bayrak', 'root': 'bayrak', 'type': 'Noun'}, {'input': 'Bayrak', 'root': 'Bayrak', 'type': 'Noun'}, {'input': 'yere', 'root': 'yermek', 'type': 'Verb'}, {'input': 'yere', 'root': 'yer', 'type': 'Noun'}, {'input': 'düşerken', 'root': 'düşmek', 'type': 'Verb'}]"
Alkışlayan piçleri,"[{'input': 'Alkışlayan', 'root': 'alkışlamak', 'type': 'Verb'}, {'input': 'piçleri', 'root': 'piç', 'type': 'Noun'}, {'input': 'piçleri', 'root': 'piç', 'type': 'Noun'}, {'input': 'piçleri', 'root': 'piç', 'type': 'Noun'}, {'input': 'piçleri', 'root': 'piç', 'type': 'Noun'}]"
Kahredecek Türk milleti,"[{'input': 'Kahredecek', 'root': 'kahretmek', 'type': 'Verb'}, {'input': 'Kahredecek', 'root': 'kahretmek', 'type': 'Verb'}, {'input': 'Türk', 'root': 'Türk', 'type': 'Noun'}, {'input': 'milleti', 'root': 'millet', 'type': 'Noun'}, {'input': 'milleti', 'root': 'millet', 'type': 'Noun'}]"
Destek veren güçleri,"[{'input': 'Destek', 'root': 'destek', 'type': 'Noun'}, {'input': 'veren', 'root': 'vermek', 'type': 'Verb'}, {'input': 'veren', 'root': 'vere', 'type': 'Noun'}, {'input': 'güçleri', 'root': 'Güç', 'type': 'Noun'}, {'input': 'güçleri', 'root': 'Güç', 'type': 'Noun'}, {'input': 'güçleri', 'root': 'Güç', 'type': 'Noun'}, {'input': 'güçleri', 'root': 'Güç', 'type': 'Noun'}, {'input': 'güçleri', 'root': 'güç', 'type': 'Noun'}, {'input': 'güçleri', 'root': 'güç', 'type': 'Noun'}, {'input': 'güçleri', 'root': 'güç', 'type': 'Noun'}, {'input': 'güçleri', 'root': 'güç', 'type': 'Noun'}, {'input': 'güçleri', 'root': 'güç', 'type': 'Adjective'}, {'input': 'güçleri', 'root': 'güç', 'type': 'Adjective'}, {'input': 'güçleri', 'root': 'güç', 'type': 'Adjective'}, {'input': 'güçleri', 'root': 'güç', 'type': 'Adjective'}]"
Susmayın ey milletim,"[{'input': 'Susmayın', 'root': 'susmak', 'type': 'Verb'}, {'input': 'ey', 'root': 'ey', 'type': 'Interjection'}, {'input': 'milletim', 'root': 'millet', 'type': 'Noun'}, {'input': 'milletim', 'root': 'millet', 'type': 'Noun'}]"
Bayraksızda ar olmaz,"[{'input': 'Bayraksızda', 'root': 'bayrak', 'type': 'Noun'}, {'input': 'Bayraksızda', 'root': 'Bayrak', 'type': 'Noun'}, {'input': 'ar', 'root': 'Ar', 'type': 'Noun'}, {'input': 'ar', 'root': 'ar', 'type': 'Noun'}, {'input': 'olmaz', 'root': 'olmaz', 'type': 'Adjective'}, {'input': 'olmaz', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmaz', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmaz', 'root': 'olmaz', 'type': 'Noun'}]"
Susar yiğitler,"[{'input': 'Susar', 'root': 'susmak', 'type': 'Verb'}, {'input': 'Susar', 'root': 'susmak', 'type': 'Verb'}, {'input': 'Susar', 'root': 'susamak', 'type': 'Verb'}, {'input': 'Susar', 'root': 'susamak', 'type': 'Verb'}, {'input': 'yiğitler', 'root': 'Yiğit', 'type': 'Noun'}, {'input': 'yiğitler', 'root': 'yiğit', 'type': 'Noun'}, {'input': 'yiğitler', 'root': 'yiğit', 'type': 'Adjective'}, {'input': 'yiğitler', 'root': 'yiğit', 'type': 'Adjective'}, {'input': 'yiğitler', 'root': 'Yiğit', 'type': 'Noun'}, {'input': 'yiğitler', 'root': 'yiğit', 'type': 'Noun'}]"
Vatan bize yar olmaz,"[{'input': 'Vatan', 'root': 'vatan', 'type': 'Noun'}, {'input': 'bize', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bize', 'root': 'biz', 'type': 'Noun'}, {'input': 'bize', 'root': 'Bize', 'type': 'Noun'}, {'input': 'yar', 'root': 'yarmak', 'type': 'Verb'}, {'input': 'yar', 'root': 'yar', 'type': 'Noun'}, {'input': 'yar', 'root': 'yâr', 'type': 'Noun'}, {'input': 'olmaz', 'root': 'olmaz', 'type': 'Adjective'}, {'input': 'olmaz', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmaz', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmaz', 'root': 'olmaz', 'type': 'Noun'}]"
Başı bozuk yaylada,"[{'input': 'Başı', 'root': 'baş', 'type': 'Noun'}, {'input': 'Başı', 'root': 'baş', 'type': 'Noun'}, {'input': 'bozuk', 'root': 'bozuk', 'type': 'Adjective'}, {'input': 'bozuk', 'root': 'bozuk', 'type': 'Noun'}, {'input': 'yaylada', 'root': 'yayla', 'type': 'Noun'}]"
Pusuları kurdular,"[{'input': 'Pusuları', 'root': 'pusu', 'type': 'Noun'}, {'input': 'Pusuları', 'root': 'pusu', 'type': 'Noun'}, {'input': 'Pusuları', 'root': 'pusu', 'type': 'Noun'}, {'input': 'Pusuları', 'root': 'pusu', 'type': 'Noun'}, {'input': 'kurdular', 'root': 'kurmak', 'type': 'Verb'}, {'input': 'kurdular', 'root': 'kur', 'type': 'Noun'}, {'input': 'kurdular', 'root': 'kurt', 'type': 'Noun'}]"
İki yaşında yiğit,"[{'input': 'İki', 'root': 'iki', 'type': 'Numeral'}, {'input': 'yaşında', 'root': 'yaş', 'type': 'Noun'}, {'input': 'yaşında', 'root': 'yaş', 'type': 'Noun'}, {'input': 'yaşında', 'root': 'Yaşın', 'type': 'Noun'}, {'input': 'yaşında', 'root': 'yaş', 'type': 'Adjective'}, {'input': 'yaşında', 'root': 'yaş', 'type': 'Adjective'}, {'input': 'yiğit', 'root': 'yiğit', 'type': 'Adjective'}, {'input': 'yiğit', 'root': 'Yiğit', 'type': 'Noun'}, {'input': 'yiğit', 'root': 'yiğit', 'type': 'Noun'}]"
Kürşad'ımı vurdular,"[{'input': 'Kürşad'ımı', 'root': 'Kürşad', 'type': 'Noun'}, {'input': 'vurdular', 'root': 'vurmak', 'type': 'Verb'}]"
Bundan gayrı düşmanım,"[{'input': 'Bundan', 'root': 'bu', 'type': 'Pronoun'}, {'input': 'Bundan', 'root': 'bun', 'type': 'Noun'}, {'input': 'gayrı', 'root': 'gayrı', 'type': 'PostPositive'}, {'input': 'gayrı', 'root': 'gayrı', 'type': 'Adjective'}, {'input': 'gayrı', 'root': 'gayrı', 'type': 'Adverb'}, {'input': 'düşmanım', 'root': 'düşman', 'type': 'Noun'}, {'input': 'düşmanım', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'düşmanım', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'düşmanım', 'root': 'düşman', 'type': 'Noun'}]"
Bayrağa ters bakanlar,"[{'input': 'Bayrağa', 'root': 'bayrak', 'type': 'Noun'}, {'input': 'ters', 'root': 'ters', 'type': 'Adjective'}, {'input': 'ters', 'root': 'ters', 'type': 'Noun'}, {'input': 'bakanlar', 'root': 'bakan', 'type': 'Noun'}, {'input': 'bakanlar', 'root': 'bakmak', 'type': 'Verb'}, {'input': 'bakanlar', 'root': 'bakan', 'type': 'Noun'}, {'input': 'bakanlar', 'root': 'bakmak', 'type': 'Verb'}]"
Artık hesap vermeli,"[{'input': 'Artık', 'root': 'artık', 'type': 'Adjective'}, {'input': 'Artık', 'root': 'artık', 'type': 'Adverb'}, {'input': 'Artık', 'root': 'artık', 'type': 'Noun'}, {'input': 'hesap', 'root': 'hesap', 'type': 'Noun'}, {'input': 'vermeli', 'root': 'vermek', 'type': 'Verb'}, {'input': 'vermeli', 'root': 'vermek', 'type': 'Verb'}]"
Dağı taşı yakanlar,"[{'input': 'Dağı', 'root': 'dağ', 'type': 'Noun'}, {'input': 'Dağı', 'root': 'dağ', 'type': 'Noun'}, {'input': 'taşı', 'root': 'taşımak', 'type': 'Verb'}, {'input': 'taşı', 'root': 'taş', 'type': 'Noun'}, {'input': 'taşı', 'root': 'taş', 'type': 'Noun'}, {'input': 'taşı', 'root': 'taş', 'type': 'Adjective'}, {'input': 'taşı', 'root': 'taş', 'type': 'Adjective'}, {'input': 'yakanlar', 'root': 'yakmak', 'type': 'Verb'}, {'input': 'yakanlar', 'root': 'yaka', 'type': 'Noun'}, {'input': 'yakanlar', 'root': 'yakmak', 'type': 'Verb'}]"
Meleküt aleminde,"[{'input': 'aleminde', 'root': 'âlem', 'type': 'Noun'}, {'input': 'aleminde', 'root': 'âlem', 'type': 'Noun'}, {'input': 'aleminde', 'root': 'alem', 'type': 'Noun'}, {'input': 'aleminde', 'root': 'alem', 'type': 'Noun'}]"
Destan olan can bizim,"[{'input': 'Destan', 'root': 'Destan', 'type': 'Noun'}, {'input': 'Destan', 'root': 'destan', 'type': 'Noun'}, {'input': 'olan', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olan', 'root': 'o', 'type': 'Adjective'}, {'input': 'can', 'root': 'can', 'type': 'Adjective'}, {'input': 'can', 'root': 'Can', 'type': 'Noun'}, {'input': 'can', 'root': 'can', 'type': 'Noun'}, {'input': 'bizim', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bizim', 'root': 'biz', 'type': 'Noun'}, {'input': 'bizim', 'root': 'biz', 'type': 'Noun'}]"
Dalgalansın bayrağım,"[{'input': 'Dalgalansın', 'root': 'dalgalanmak', 'type': 'Verb'}, {'input': 'Dalgalansın', 'root': 'dalga', 'type': 'Noun'}, {'input': 'Dalgalansın', 'root': 'Dalga', 'type': 'Noun'}, {'input': 'bayrağım', 'root': 'bayrak', 'type': 'Noun'}, {'input': 'bayrağım', 'root': 'bayrak', 'type': 'Noun'}]"
Üstündeki kan bizim,"[{'input': 'Üstündeki', 'root': 'üst', 'type': 'Noun'}, {'input': 'Üstündeki', 'root': 'üst', 'type': 'Noun'}, {'input': 'Üstündeki', 'root': 'Üstün', 'type': 'Noun'}, {'input': 'Üstündeki', 'root': 'üstün', 'type': 'Noun'}, {'input': 'Üstündeki', 'root': 'üst', 'type': 'Adjective'}, {'input': 'Üstündeki', 'root': 'üst', 'type': 'Adjective'}, {'input': 'Üstündeki', 'root': 'üstün', 'type': 'Adjective'}, {'input': 'kan', 'root': 'kanmak', 'type': 'Verb'}, {'input': 'kan', 'root': 'kan', 'type': 'Noun'}, {'input': 'bizim', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bizim', 'root': 'biz', 'type': 'Noun'}, {'input': 'bizim', 'root': 'biz', 'type': 'Noun'}]"
Dört aylık bebeklere,"[{'input': 'Dört', 'root': 'dört', 'type': 'Numeral'}, {'input': 'aylık', 'root': 'aylık', 'type': 'Adjective'}, {'input': 'aylık', 'root': 'aylık', 'type': 'Adverb'}, {'input': 'aylık', 'root': 'aylık', 'type': 'Noun'}, {'input': 'aylık', 'root': 'Ay', 'type': 'Noun'}, {'input': 'aylık', 'root': 'ay', 'type': 'Noun'}, {'input': 'aylık', 'root': 'ay', 'type': 'Noun'}, {'input': 'bebeklere', 'root': 'bebek', 'type': 'Noun'}, {'input': 'bebeklere', 'root': 'Bebek', 'type': 'Noun'}]"
