original_line,processed
Bizlere sunulmuş gerçi şarabı kevser,"[{'input': 'Bizlere', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'Bizlere', 'root': 'biz', 'type': 'Noun'}, {'input': 'sunulmuş', 'root': 'sunmak', 'type': 'Verb'}, {'input': 'sunulmuş', 'root': 'sunmak', 'type': 'Verb'}, {'input': 'gerçi', 'root': 'gerçi', 'type': 'Adverb'}, {'input': 'şarabı', 'root': 'şarap', 'type': 'Noun'}, {'input': 'şarabı', 'root': 'şarap', 'type': 'Noun'}, {'input': 'kevser', 'root': 'Kevser', 'type': 'Noun'}]"
Nerdedir içenleri hal olmuş bize,"[{'input': 'Nerdedir', 'root': 'Ner', 'type': 'Noun'}, {'input': 'Nerdedir', 'root': 'Nerd', 'type': 'Noun'}, {'input': 'içenleri', 'root': 'içmek', 'type': 'Verb'}, {'input': 'içenleri', 'root': 'içmek', 'type': 'Verb'}, {'input': 'içenleri', 'root': 'içmek', 'type': 'Verb'}, {'input': 'içenleri', 'root': 'içmek', 'type': 'Verb'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hâl', 'type': 'Noun'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'bize', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bize', 'root': 'biz', 'type': 'Noun'}, {'input': 'bize', 'root': 'Bize', 'type': 'Noun'}]"
niçin susmaktasın ey şiiri şairin,"[{'input': 'niçin', 'root': 'niçin', 'type': 'Adverb'}, {'input': 'susmaktasın', 'root': 'susmak', 'type': 'Verb'}, {'input': 'ey', 'root': 'ey', 'type': 'Interjection'}, {'input': 'şiiri', 'root': 'şiir', 'type': 'Noun'}, {'input': 'şiiri', 'root': 'şiir', 'type': 'Noun'}, {'input': 'şairin', 'root': 'şair', 'type': 'Noun'}, {'input': 'şairin', 'root': 'şair', 'type': 'Noun'}, {'input': 'şairin', 'root': 'şair', 'type': 'Adjective'}, {'input': 'şairin', 'root': 'şair', 'type': 'Adjective'}]"
zulüm boğmuş bizi hal olmuş bize,"[{'input': 'zulüm', 'root': 'zulüm', 'type': 'Noun'}, {'input': 'boğmuş', 'root': 'boğmak', 'type': 'Verb'}, {'input': 'boğmuş', 'root': 'boğmak', 'type': 'Verb'}, {'input': 'bizi', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bizi', 'root': 'biz', 'type': 'Noun'}, {'input': 'bizi', 'root': 'biz', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hâl', 'type': 'Noun'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'bize', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bize', 'root': 'biz', 'type': 'Noun'}, {'input': 'bize', 'root': 'Bize', 'type': 'Noun'}]"
Önümüzde uçuşan sayfaları tarihin,"[{'input': 'Önümüzde', 'root': 'ön', 'type': 'Noun'}, {'input': 'Önümüzde', 'root': 'ön', 'type': 'Adjective'}, {'input': 'uçuşan', 'root': 'uçuşmak', 'type': 'Verb'}, {'input': 'sayfaları', 'root': 'sayfa', 'type': 'Noun'}, {'input': 'sayfaları', 'root': 'sayfa', 'type': 'Noun'}, {'input': 'sayfaları', 'root': 'sayfa', 'type': 'Noun'}, {'input': 'sayfaları', 'root': 'sayfa', 'type': 'Noun'}, {'input': 'tarihin', 'root': 'tarih', 'type': 'Noun'}, {'input': 'tarihin', 'root': 'tarih', 'type': 'Noun'}, {'input': 'tarihin', 'root': 'tarihî', 'type': 'Adjective'}]"
Savrulmuş dört yana hal olmuş bize,"[{'input': 'Savrulmuş', 'root': 'savrulmak', 'type': 'Verb'}, {'input': 'Savrulmuş', 'root': 'savrulmak', 'type': 'Verb'}, {'input': 'Savrulmuş', 'root': 'savurmak', 'type': 'Verb'}, {'input': 'Savrulmuş', 'root': 'savurmak', 'type': 'Verb'}, {'input': 'dört', 'root': 'dört', 'type': 'Numeral'}, {'input': 'yana', 'root': 'yana', 'type': 'PostPositive'}, {'input': 'yana', 'root': 'yanmak', 'type': 'Verb'}, {'input': 'yana', 'root': 'yan', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hâl', 'type': 'Noun'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'bize', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bize', 'root': 'biz', 'type': 'Noun'}, {'input': 'bize', 'root': 'Bize', 'type': 'Noun'}]"
Geride paramparça şiir coğrafyası,"[{'input': 'Geride', 'root': 'geri', 'type': 'Noun'}, {'input': 'Geride', 'root': 'geri', 'type': 'Adjective'}, {'input': 'paramparça', 'root': 'paramparça', 'type': 'Adjective'}, {'input': 'şiir', 'root': 'şiir', 'type': 'Noun'}, {'input': 'coğrafyası', 'root': 'coğrafya', 'type': 'Noun'}]"
yıkılmış viran olmuş hal olmuş bize,"[{'input': 'yıkılmış', 'root': 'yıkmak', 'type': 'Verb'}, {'input': 'yıkılmış', 'root': 'yıkmak', 'type': 'Verb'}, {'input': 'viran', 'root': 'viran', 'type': 'Adjective'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hâl', 'type': 'Noun'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'bize', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bize', 'root': 'biz', 'type': 'Noun'}, {'input': 'bize', 'root': 'Bize', 'type': 'Noun'}]"
Çıkmaz olmuş nerdedir kahraman dergilerin,"[{'input': 'Çıkmaz', 'root': 'çıkmaz', 'type': 'Adjective'}, {'input': 'Çıkmaz', 'root': 'çıkmak', 'type': 'Verb'}, {'input': 'Çıkmaz', 'root': 'çıkmak', 'type': 'Verb'}, {'input': 'Çıkmaz', 'root': 'çıkmaz', 'type': 'Noun'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'nerdedir', 'root': 'Ner', 'type': 'Noun'}, {'input': 'nerdedir', 'root': 'Nerd', 'type': 'Noun'}, {'input': 'kahraman', 'root': 'kahraman', 'type': 'Adjective'}, {'input': 'kahraman', 'root': 'kahraman', 'type': 'Noun'}, {'input': 'dergilerin', 'root': 'dergi', 'type': 'Noun'}, {'input': 'dergilerin', 'root': 'dergi', 'type': 'Noun'}]"
Kahraman sayfaları hal olmuş bize,"[{'input': 'Kahraman', 'root': 'kahraman', 'type': 'Adjective'}, {'input': 'Kahraman', 'root': 'kahraman', 'type': 'Noun'}, {'input': 'sayfaları', 'root': 'sayfa', 'type': 'Noun'}, {'input': 'sayfaları', 'root': 'sayfa', 'type': 'Noun'}, {'input': 'sayfaları', 'root': 'sayfa', 'type': 'Noun'}, {'input': 'sayfaları', 'root': 'sayfa', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hâl', 'type': 'Noun'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'bize', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bize', 'root': 'biz', 'type': 'Noun'}, {'input': 'bize', 'root': 'Bize', 'type': 'Noun'}]"
Öpsek yeridir hüzünlü gözlerinden,"[{'input': 'Öpsek', 'root': 'öpmek', 'type': 'Verb'}, {'input': 'yeridir', 'root': 'yeridir', 'type': 'Noun'}, {'input': 'yeridir', 'root': 'yer', 'type': 'Noun'}, {'input': 'hüzünlü', 'root': 'hüzün', 'type': 'Noun'}, {'input': 'gözlerinden', 'root': 'göz', 'type': 'Noun'}, {'input': 'gözlerinden', 'root': 'göz', 'type': 'Noun'}, {'input': 'gözlerinden', 'root': 'göz', 'type': 'Noun'}, {'input': 'gözlerinden', 'root': 'göz', 'type': 'Noun'}]"
Narin minarelerin hal olmuş bize,"[{'input': 'Narin', 'root': 'narin', 'type': 'Adjective'}, {'input': 'Narin', 'root': 'Narin', 'type': 'Noun'}, {'input': 'minarelerin', 'root': 'minare', 'type': 'Noun'}, {'input': 'minarelerin', 'root': 'minare', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hâl', 'type': 'Noun'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'bize', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bize', 'root': 'biz', 'type': 'Noun'}, {'input': 'bize', 'root': 'Bize', 'type': 'Noun'}]"
Kan gölleri içinde şimdi Filistin gülleri,"[{'input': 'Kan', 'root': 'kanmak', 'type': 'Verb'}, {'input': 'Kan', 'root': 'kan', 'type': 'Noun'}, {'input': 'gölleri', 'root': 'göl', 'type': 'Noun'}, {'input': 'gölleri', 'root': 'göl', 'type': 'Noun'}, {'input': 'gölleri', 'root': 'göl', 'type': 'Noun'}, {'input': 'gölleri', 'root': 'göl', 'type': 'Noun'}, {'input': 'içinde', 'root': 'içinde', 'type': 'Adverb'}, {'input': 'içinde', 'root': 'iç', 'type': 'Noun'}, {'input': 'içinde', 'root': 'iç', 'type': 'Noun'}, {'input': 'içinde', 'root': 'iç', 'type': 'Adjective'}, {'input': 'içinde', 'root': 'iç', 'type': 'Adjective'}, {'input': 'şimdi', 'root': 'şimdi', 'type': 'Adverb'}, {'input': 'şimdi', 'root': 'şimdi', 'type': 'Noun'}, {'input': 'Filistin', 'root': 'Filistin', 'type': 'Noun'}, {'input': 'gülleri', 'root': 'gül', 'type': 'Noun'}, {'input': 'gülleri', 'root': 'gül', 'type': 'Noun'}, {'input': 'gülleri', 'root': 'gül', 'type': 'Noun'}, {'input': 'gülleri', 'root': 'gül', 'type': 'Noun'}]"
Kapanmış Kudüs yolları hal olmuş bize,"[{'input': 'Kapanmış', 'root': 'kapanmak', 'type': 'Verb'}, {'input': 'Kapanmış', 'root': 'kapanmak', 'type': 'Verb'}, {'input': 'Kapanmış', 'root': 'kapamak', 'type': 'Verb'}, {'input': 'Kapanmış', 'root': 'kapamak', 'type': 'Verb'}, {'input': 'Kapanmış', 'root': 'kapan', 'type': 'Noun'}, {'input': 'Kapanmış', 'root': 'kapmak', 'type': 'Verb'}, {'input': 'Kudüs', 'root': 'Kudüs', 'type': 'Noun'}, {'input': 'yolları', 'root': 'yol', 'type': 'Noun'}, {'input': 'yolları', 'root': 'yol', 'type': 'Noun'}, {'input': 'yolları', 'root': 'yol', 'type': 'Noun'}, {'input': 'yolları', 'root': 'yol', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hâl', 'type': 'Noun'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'bize', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bize', 'root': 'biz', 'type': 'Noun'}, {'input': 'bize', 'root': 'Bize', 'type': 'Noun'}]"
Derin uykular tutmuş bizi ey,"[{'input': 'Derin', 'root': 'derin', 'type': 'Adjective'}, {'input': 'Derin', 'root': 'dermek', 'type': 'Verb'}, {'input': 'Derin', 'root': 'deri', 'type': 'Noun'}, {'input': 'Derin', 'root': 'derin', 'type': 'Noun'}, {'input': 'Derin', 'root': 'deri', 'type': 'Adjective'}, {'input': 'uykular', 'root': 'uyku', 'type': 'Noun'}, {'input': 'uykular', 'root': 'uyku', 'type': 'Noun'}, {'input': 'tutmuş', 'root': 'tutmak', 'type': 'Verb'}, {'input': 'tutmuş', 'root': 'tutmak', 'type': 'Verb'}, {'input': 'tutmuş', 'root': 'Tut', 'type': 'Noun'}, {'input': 'bizi', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bizi', 'root': 'biz', 'type': 'Noun'}, {'input': 'bizi', 'root': 'biz', 'type': 'Noun'}, {'input': 'ey', 'root': 'ey', 'type': 'Interjection'}]"
Dağlar gürleyin hal olmuş bize,"[{'input': 'Dağlar', 'root': 'dağlamak', 'type': 'Verb'}, {'input': 'Dağlar', 'root': 'dağlamak', 'type': 'Verb'}, {'input': 'Dağlar', 'root': 'dağ', 'type': 'Noun'}, {'input': 'Dağlar', 'root': 'dağ', 'type': 'Noun'}, {'input': 'gürleyin', 'root': 'gürlemek', 'type': 'Verb'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hâl', 'type': 'Noun'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'bize', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bize', 'root': 'biz', 'type': 'Noun'}, {'input': 'bize', 'root': 'Bize', 'type': 'Noun'}]"
Ey bizi bekleyip bekleyip hüzünlenen çağ,"[{'input': 'Ey', 'root': 'ey', 'type': 'Interjection'}, {'input': 'bizi', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bizi', 'root': 'biz', 'type': 'Noun'}, {'input': 'bizi', 'root': 'biz', 'type': 'Noun'}, {'input': 'bekleyip', 'root': 'beklemek', 'type': 'Verb'}, {'input': 'bekleyip', 'root': 'beklemek', 'type': 'Verb'}, {'input': 'hüzünlenen', 'root': 'hüzünlenmek', 'type': 'Verb'}, {'input': 'hüzünlenen', 'root': 'hüzün', 'type': 'Noun'}, {'input': 'çağ', 'root': 'çağmak', 'type': 'Verb'}, {'input': 'çağ', 'root': 'çağ', 'type': 'Noun'}]"
hal olmuş bize hal olmuş bize,"[{'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hâl', 'type': 'Noun'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'bize', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bize', 'root': 'biz', 'type': 'Noun'}, {'input': 'bize', 'root': 'Bize', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hal', 'type': 'Noun'}, {'input': 'hal', 'root': 'hâl', 'type': 'Noun'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'olmuş', 'root': 'olmak', 'type': 'Verb'}, {'input': 'bize', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bize', 'root': 'biz', 'type': 'Noun'}, {'input': 'bize', 'root': 'Bize', 'type': 'Noun'}]"
Hıfz edin evladım vatanı,"[{'input': 'Hıfz', 'root': 'hıfz', 'type': 'Noun'}, {'input': 'edin', 'root': 'etmek', 'type': 'Verb'}, {'input': 'edin', 'root': 'edinmek', 'type': 'Verb'}, {'input': 'edin', 'root': 'Edi', 'type': 'Noun'}, {'input': 'edin', 'root': 'edi', 'type': 'Noun'}, {'input': 'evladım', 'root': 'evlât', 'type': 'Noun'}, {'input': 'evladım', 'root': 'evlât', 'type': 'Noun'}, {'input': 'vatanı', 'root': 'vatan', 'type': 'Noun'}, {'input': 'vatanı', 'root': 'vatan', 'type': 'Noun'}]"
Sâyenizde bizim devrânımız var,"[{'input': 'Sâyenizde', 'root': 'Saye', 'type': 'Noun'}, {'input': 'Sâyenizde', 'root': 'saye', 'type': 'Noun'}, {'input': 'bizim', 'root': 'biz', 'type': 'Pronoun'}, {'input': 'bizim', 'root': 'biz', 'type': 'Noun'}, {'input': 'bizim', 'root': 'biz', 'type': 'Noun'}, {'input': 'devrânımız', 'root': 'devran', 'type': 'Noun'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}]"
Zikr edin daima ism-i Rahman’ı,"[{'input': 'edin', 'root': 'etmek', 'type': 'Verb'}, {'input': 'edin', 'root': 'edinmek', 'type': 'Verb'}, {'input': 'edin', 'root': 'Edi', 'type': 'Noun'}, {'input': 'edin', 'root': 'edi', 'type': 'Noun'}, {'input': 'daima', 'root': 'daima', 'type': 'Adverb'}, {'input': 'Rahman'ı', 'root': 'Rahman', 'type': 'Noun'}, {'input': 'Rahman'ı', 'root': 'Rahman', 'type': 'Noun'}]"
