original_line,processed
Kargılar mızraklar birden kalkmalı,"[{'input': 'Kargılar', 'root': 'kargılamak', 'type': 'Verb'}, {'input': 'Kargılar', 'root': 'kargılamak', 'type': 'Verb'}, {'input': 'Kargılar', 'root': 'Kargı', 'type': 'Noun'}, {'input': 'Kargılar', 'root': 'kargı', 'type': 'Noun'}, {'input': 'Kargılar', 'root': 'Kargı', 'type': 'Noun'}, {'input': 'Kargılar', 'root': 'kargı', 'type': 'Noun'}, {'input': 'mızraklar', 'root': 'mızraklamak', 'type': 'Verb'}, {'input': 'mızraklar', 'root': 'mızraklamak', 'type': 'Verb'}, {'input': 'mızraklar', 'root': 'Mızrak', 'type': 'Noun'}, {'input': 'mızraklar', 'root': 'mızrak', 'type': 'Noun'}, {'input': 'mızraklar', 'root': 'Mızrak', 'type': 'Noun'}, {'input': 'mızraklar', 'root': 'mızrak', 'type': 'Noun'}, {'input': 'birden', 'root': 'birden', 'type': 'Adverb'}, {'input': 'birden', 'root': 'bir', 'type': 'Adjective'}, {'input': 'birden', 'root': 'bir', 'type': 'Numeral'}, {'input': 'kalkmalı', 'root': 'kalkmak', 'type': 'Verb'}, {'input': 'kalkmalı', 'root': 'kalkmak', 'type': 'Verb'}]"
Fırsat vermen Arap atlar kaçana,"[{'input': 'Fırsat', 'root': 'fırsat', 'type': 'Noun'}, {'input': 'vermen', 'root': 'vermek', 'type': 'Verb'}, {'input': 'Arap', 'root': 'Arap', 'type': 'Adjective'}, {'input': 'Arap', 'root': 'arap', 'type': 'Adjective'}, {'input': 'Arap', 'root': 'Arap', 'type': 'Noun'}, {'input': 'Arap', 'root': 'arap', 'type': 'Noun'}, {'input': 'atlar', 'root': 'atlamak', 'type': 'Verb'}, {'input': 'atlar', 'root': 'atlamak', 'type': 'Verb'}, {'input': 'atlar', 'root': 'At', 'type': 'Noun'}, {'input': 'atlar', 'root': 'at', 'type': 'Noun'}, {'input': 'atlar', 'root': 'At', 'type': 'Noun'}, {'input': 'atlar', 'root': 'at', 'type': 'Noun'}, {'input': 'kaçana', 'root': 'kaçmak', 'type': 'Verb'}]"
Köroglu der durman edek cengimiz,"[{'input': 'der', 'root': 'demek', 'type': 'Verb'}, {'input': 'der', 'root': 'dermek', 'type': 'Verb'}, {'input': 'durman', 'root': 'durmak', 'type': 'Verb'}, {'input': 'edek', 'root': 'Edek', 'type': 'Noun'}, {'input': 'cengimiz', 'root': 'cenk', 'type': 'Noun'}]"
Bundan belli olsun yiğit hangimiz,"[{'input': 'Bundan', 'root': 'bu', 'type': 'Pronoun'}, {'input': 'Bundan', 'root': 'bun', 'type': 'Noun'}, {'input': 'belli', 'root': 'belli', 'type': 'Adjective'}, {'input': 'belli', 'root': 'Bell', 'type': 'Noun'}, {'input': 'belli', 'root': 'Bell', 'type': 'Noun'}, {'input': 'belli', 'root': 'bel', 'type': 'Noun'}, {'input': 'olsun', 'root': 'olmak', 'type': 'Verb'}, {'input': 'yiğit', 'root': 'yiğit', 'type': 'Adjective'}, {'input': 'yiğit', 'root': 'Yiğit', 'type': 'Noun'}, {'input': 'yiğit', 'root': 'yiğit', 'type': 'Noun'}, {'input': 'hangimiz', 'root': 'hangi', 'type': 'Pronoun'}, {'input': 'hangimiz', 'root': 'hangi', 'type': 'Adjective'}]"
Üç saat sürmeli burda hengimiz,"[{'input': 'Üç', 'root': 'üç', 'type': 'Numeral'}, {'input': 'saat', 'root': 'saat', 'type': 'Noun'}, {'input': 'sürmeli', 'root': 'sürmeli', 'type': 'Adjective'}, {'input': 'sürmeli', 'root': 'sürmek', 'type': 'Verb'}, {'input': 'sürmeli', 'root': 'sürme', 'type': 'Noun'}, {'input': 'sürmeli', 'root': 'sürmek', 'type': 'Verb'}, {'input': 'sürmeli', 'root': 'sürme', 'type': 'Adjective'}, {'input': 'burda', 'root': 'bura', 'type': 'Noun'}, {'input': 'burda', 'root': 'Bur', 'type': 'Noun'}]"
Tarih yazın dağlara nişane,"[{'input': 'Tarih', 'root': 'tarih', 'type': 'Noun'}, {'input': 'yazın', 'root': 'yazın', 'type': 'Adverb'}, {'input': 'yazın', 'root': 'yazmak', 'type': 'Verb'}, {'input': 'yazın', 'root': 'yaz', 'type': 'Noun'}, {'input': 'yazın', 'root': 'yaz', 'type': 'Noun'}, {'input': 'yazın', 'root': 'yazı', 'type': 'Noun'}, {'input': 'yazın', 'root': 'yazın', 'type': 'Noun'}, {'input': 'dağlara', 'root': 'dağ', 'type': 'Noun'}, {'input': 'nişane', 'root': 'nişane', 'type': 'Noun'}]"
değişen değilim,"[{'input': 'değişen', 'root': 'değişmek', 'type': 'Verb'}, {'input': 'değilim', 'root': 'değil', 'type': 'Verb'}]"
dönüşen savaş,"[{'input': 'dönüşen', 'root': 'dönüşmek', 'type': 'Verb'}, {'input': 'savaş', 'root': 'savaş', 'type': 'Noun'}, {'input': 'savaş', 'root': 'savaşmak', 'type': 'Verb'}]"
yaşlanmakla ıslanmak aynı şey:,"[{'input': 'yaşlanmakla', 'root': 'yaşlanmak', 'type': 'Verb'}, {'input': 'yaşlanmakla', 'root': 'yaş', 'type': 'Adjective'}, {'input': 'yaşlanmakla', 'root': 'yaş', 'type': 'Noun'}, {'input': 'ıslanmak', 'root': 'ıslanmak', 'type': 'Verb'}, {'input': 'ıslanmak', 'root': 'ıslamak', 'type': 'Verb'}, {'input': 'aynı', 'root': 'aynı', 'type': 'Adjective'}, {'input': 'aynı', 'root': 'ayn', 'type': 'Noun'}, {'input': 'aynı', 'root': 'ayn', 'type': 'Noun'}, {'input': 'şey', 'root': 'şey', 'type': 'Noun'}, {'input': ':', 'root': ':', 'type': 'Punctuation'}]"
yağmurun gölgesinde ihtiyarlamak,"[{'input': 'yağmurun', 'root': 'yağmur', 'type': 'Noun'}, {'input': 'yağmurun', 'root': 'yağmur', 'type': 'Noun'}, {'input': 'gölgesinde', 'root': 'gölge', 'type': 'Noun'}, {'input': 'ihtiyarlamak', 'root': 'ihtiyarlamak', 'type': 'Verb'}]"
şimdi ölüm yetmiyor,"[{'input': 'şimdi', 'root': 'şimdi', 'type': 'Adverb'}, {'input': 'şimdi', 'root': 'şimdi', 'type': 'Noun'}, {'input': 'ölüm', 'root': 'ölüm', 'type': 'Interjection'}, {'input': 'ölüm', 'root': 'ölü', 'type': 'Noun'}, {'input': 'ölüm', 'root': 'ölüm', 'type': 'Noun'}, {'input': 'ölüm', 'root': 'ölü', 'type': 'Adjective'}, {'input': 'yetmiyor', 'root': 'yetmek', 'type': 'Verb'}]"
acılarımızı tartmaya,"[{'input': 'acılarımızı', 'root': 'acı', 'type': 'Noun'}, {'input': 'acılarımızı', 'root': 'acı', 'type': 'Adjective'}, {'input': 'tartmaya', 'root': 'tartmak', 'type': 'Verb'}, {'input': 'tartmaya', 'root': 'tartmak', 'type': 'Verb'}]"
dostlar,"[{'input': 'dostlar', 'root': 'dost', 'type': 'Noun'}, {'input': 'dostlar', 'root': 'dost', 'type': 'Adjective'}, {'input': 'dostlar', 'root': 'dost', 'type': 'Adjective'}, {'input': 'dostlar', 'root': 'dost', 'type': 'Noun'}]"
alıngan sahili pinekliyorlar,"[{'input': 'alıngan', 'root': 'alıngan', 'type': 'Adjective'}, {'input': 'sahili', 'root': 'sahil', 'type': 'Noun'}, {'input': 'sahili', 'root': 'sahil', 'type': 'Noun'}, {'input': 'pinekliyorlar', 'root': 'pineklemek', 'type': 'Verb'}]"
merhaba'yı bıçaklar artık,"[{'input': 'merhaba'yı', 'root': 'merhaba', 'type': 'Noun'}, {'input': 'bıçaklar', 'root': 'bıçaklamak', 'type': 'Verb'}, {'input': 'bıçaklar', 'root': 'bıçaklamak', 'type': 'Verb'}, {'input': 'bıçaklar', 'root': 'bıçak', 'type': 'Noun'}, {'input': 'bıçaklar', 'root': 'bıçak', 'type': 'Noun'}, {'input': 'artık', 'root': 'artık', 'type': 'Adjective'}, {'input': 'artık', 'root': 'artık', 'type': 'Adverb'}, {'input': 'artık', 'root': 'artık', 'type': 'Noun'}]"
selamlaşmalar,"[{'input': 'selamlaşmalar', 'root': 'selam', 'type': 'Noun'}]"
değişen değilim,"[{'input': 'değişen', 'root': 'değişmek', 'type': 'Verb'}, {'input': 'değilim', 'root': 'değil', 'type': 'Verb'}]"
dönüşen savaş,"[{'input': 'dönüşen', 'root': 'dönüşmek', 'type': 'Verb'}, {'input': 'savaş', 'root': 'savaş', 'type': 'Noun'}, {'input': 'savaş', 'root': 'savaşmak', 'type': 'Verb'}]"
artık zaman yetmiyor,"[{'input': 'artık', 'root': 'artık', 'type': 'Adjective'}, {'input': 'artık', 'root': 'artık', 'type': 'Adverb'}, {'input': 'artık', 'root': 'artık', 'type': 'Noun'}, {'input': 'zaman', 'root': 'zaman', 'type': 'Noun'}, {'input': 'yetmiyor', 'root': 'yetmek', 'type': 'Verb'}]"
yaşadığımızı sanmaya,"[{'input': 'yaşadığımızı', 'root': 'yaşamak', 'type': 'Verb'}, {'input': 'sanmaya', 'root': 'sanmak', 'type': 'Verb'}, {'input': 'sanmaya', 'root': 'sanmak', 'type': 'Verb'}]"
ışıklar kenti,"[{'input': 'ışıklar', 'root': 'ışıklamak', 'type': 'Verb'}, {'input': 'ışıklar', 'root': 'ışıklamak', 'type': 'Verb'}, {'input': 'ışıklar', 'root': 'Işık', 'type': 'Noun'}, {'input': 'ışıklar', 'root': 'ışık', 'type': 'Noun'}, {'input': 'ışıklar', 'root': 'Işık', 'type': 'Noun'}, {'input': 'ışıklar', 'root': 'ışık', 'type': 'Noun'}, {'input': 'kenti', 'root': 'kent', 'type': 'Noun'}, {'input': 'kenti', 'root': 'kent', 'type': 'Noun'}]"
güzelmiş gösteriyor,"[{'input': 'güzelmiş', 'root': 'güzel', 'type': 'Adjective'}, {'input': 'güzelmiş', 'root': 'güzel', 'type': 'Noun'}, {'input': 'gösteriyor', 'root': 'göstermek', 'type': 'Verb'}]"
geceleri...,"[{'input': 'geceleri', 'root': 'geceleri', 'type': 'Adverb'}, {'input': 'geceleri', 'root': 'gece', 'type': 'Noun'}, {'input': 'geceleri', 'root': 'gece', 'type': 'Noun'}, {'input': 'geceleri', 'root': 'gece', 'type': 'Noun'}, {'input': 'geceleri', 'root': 'gece', 'type': 'Noun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
geceler...,"[{'input': 'geceler', 'root': 'gecelemek', 'type': 'Verb'}, {'input': 'geceler', 'root': 'gecelemek', 'type': 'Verb'}, {'input': 'geceler', 'root': 'gece', 'type': 'Noun'}, {'input': 'geceler', 'root': 'gece', 'type': 'Noun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
yani,"[{'input': 'yani', 'root': 'yani', 'type': 'Adverb'}, {'input': 'yani', 'root': 'yani', 'type': 'Conjunction'}, {'input': 'yani', 'root': 'Yani', 'type': 'Noun'}]"
Ahmet Haşim'in kafiyeleri....,"[{'input': 'Ahmet', 'root': 'Ahmet', 'type': 'Noun'}, {'input': 'Haşim'in', 'root': 'Haşim', 'type': 'Noun'}, {'input': 'Haşim'in', 'root': 'Haşim', 'type': 'Noun'}, {'input': 'kafiyeleri', 'root': 'Kafiye', 'type': 'Noun'}, {'input': 'kafiyeleri', 'root': 'Kafiye', 'type': 'Noun'}, {'input': 'kafiyeleri', 'root': 'Kafiye', 'type': 'Noun'}, {'input': 'kafiyeleri', 'root': 'Kafiye', 'type': 'Noun'}, {'input': 'kafiyeleri', 'root': 'kafiye', 'type': 'Noun'}, {'input': 'kafiyeleri', 'root': 'kafiye', 'type': 'Noun'}, {'input': 'kafiyeleri', 'root': 'kafiye', 'type': 'Noun'}, {'input': 'kafiyeleri', 'root': 'kafiye', 'type': 'Noun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
seni aklıma düşüren,"[{'input': 'seni', 'root': 'se', 'type': 'Noun'}, {'input': 'seni', 'root': 'sen', 'type': 'Pronoun'}, {'input': 'aklıma', 'root': 'akıl', 'type': 'Noun'}, {'input': 'aklıma', 'root': 'ak', 'type': 'Noun'}, {'input': 'aklıma', 'root': 'ak', 'type': 'Adjective'}, {'input': 'düşüren', 'root': 'düşürmek', 'type': 'Verb'}]"
yerçekimi değil,"[{'input': 'yerçekimi', 'root': 'yerçekimi', 'type': 'Noun'}, {'input': 'yerçekimi', 'root': 'yerçekimi', 'type': 'Noun'}, {'input': 'değil', 'root': 'değil', 'type': 'Conjunction'}, {'input': 'değil', 'root': 'değil', 'type': 'Verb'}, {'input': 'değil', 'root': 'değmek', 'type': 'Verb'}]"
yalancı yıldızlar,"[{'input': 'yalancı', 'root': 'yalan', 'type': 'Adjective'}, {'input': 'yalancı', 'root': 'yalan', 'type': 'Noun'}, {'input': 'yıldızlar', 'root': 'yıldızlamak', 'type': 'Verb'}, {'input': 'yıldızlar', 'root': 'yıldızlamak', 'type': 'Verb'}, {'input': 'yıldızlar', 'root': 'yıldız', 'type': 'Noun'}, {'input': 'yıldızlar', 'root': 'yıldız', 'type': 'Adjective'}, {'input': 'yıldızlar', 'root': 'yıldız', 'type': 'Adjective'}, {'input': 'yıldızlar', 'root': 'yıldız', 'type': 'Noun'}]"
öyle uzaksın,"[{'input': 'öyle', 'root': 'öyle', 'type': 'Interjection'}, {'input': 'öyle', 'root': 'öyle', 'type': 'Adjective'}, {'input': 'öyle', 'root': 'öyle', 'type': 'Adverb'}, {'input': 'öyle', 'root': 'Ö', 'type': 'Noun'}, {'input': 'uzaksın', 'root': 'uzak', 'type': 'Adjective'}, {'input': 'uzaksın', 'root': 'Uzak', 'type': 'Noun'}, {'input': 'uzaksın', 'root': 'uzak', 'type': 'Noun'}]"
üflesem soğuyacaksın,"[{'input': 'üflesem', 'root': 'üflemek', 'type': 'Verb'}, {'input': 'soğuyacaksın', 'root': 'soğumak', 'type': 'Verb'}]"
sarılsam okyanus,"[{'input': 'sarılsam', 'root': 'sarmak', 'type': 'Verb'}, {'input': 'okyanus', 'root': 'Okyanus', 'type': 'Noun'}, {'input': 'okyanus', 'root': 'okyanus', 'type': 'Noun'}]"
aşka yetecek,"[{'input': 'aşka', 'root': 'aşk', 'type': 'Noun'}, {'input': 'aşka', 'root': 'Aşka', 'type': 'Noun'}, {'input': 'yetecek', 'root': 'yetmek', 'type': 'Verb'}, {'input': 'yetecek', 'root': 'yetmek', 'type': 'Verb'}]"
anımsatacak,"[{'input': 'anımsatacak', 'root': 'anımsamak', 'type': 'Verb'}, {'input': 'anımsatacak', 'root': 'anımsamak', 'type': 'Verb'}]"
"sebepsiz ölümü,","[{'input': 'sebepsiz', 'root': 'sebep', 'type': 'Noun'}, {'input': 'ölümü', 'root': 'ölü', 'type': 'Noun'}, {'input': 'ölümü', 'root': 'ölüm', 'type': 'Noun'}, {'input': 'ölümü', 'root': 'ölüm', 'type': 'Noun'}, {'input': 'ölümü', 'root': 'ölü', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
acılarımız,"[{'input': 'acılarımız', 'root': 'acı', 'type': 'Noun'}, {'input': 'acılarımız', 'root': 'acı', 'type': 'Adjective'}]"
kafiyelerimiz var...,"[{'input': 'kafiyelerimiz', 'root': 'Kafiye', 'type': 'Noun'}, {'input': 'kafiyelerimiz', 'root': 'kafiye', 'type': 'Noun'}, {'input': 'var', 'root': 'var', 'type': 'Adjective'}, {'input': 'var', 'root': 'varmak', 'type': 'Verb'}, {'input': 'var', 'root': 'var', 'type': 'Noun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}]"
işte hepsi kadar....,"[{'input': 'işte', 'root': 'işte', 'type': 'Adverb'}, {'input': 'işte', 'root': 'iş', 'type': 'Noun'}, {'input': 'hepsi', 'root': 'hepsi', 'type': 'Pronoun'}, {'input': 'kadar', 'root': 'kadar', 'type': 'PostPositive'}, {'input': 'kadar', 'root': 'kadar', 'type': 'PostPositive'}, {'input': 'kadar', 'root': 'kadar', 'type': 'PostPositive'}, {'input': 'kadar', 'root': 'Kadar', 'type': 'Noun'}, {'input': 'kadar', 'root': 'kadar', 'type': 'Noun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Kim masaya serer,"[{'input': 'Kim', 'root': 'kim', 'type': 'Conjunction'}, {'input': 'Kim', 'root': 'kim', 'type': 'Pronoun'}, {'input': 'masaya', 'root': 'masa', 'type': 'Noun'}, {'input': 'serer', 'root': 'sermek', 'type': 'Verb'}, {'input': 'serer', 'root': 'sermek', 'type': 'Verb'}]"
Asıp duvara....................,"[{'input': 'Asıp', 'root': 'asmak', 'type': 'Verb'}, {'input': 'duvara', 'root': 'duvar', 'type': 'Noun'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '...', 'root': '...', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Akşam savaş alanına çöktüğünde,"[{'input': 'Akşam', 'root': 'akşam', 'type': 'Noun'}, {'input': 'savaş', 'root': 'savaş', 'type': 'Noun'}, {'input': 'savaş', 'root': 'savaşmak', 'type': 'Verb'}, {'input': 'alanına', 'root': 'alan', 'type': 'Noun'}, {'input': 'alanına', 'root': 'alan', 'type': 'Noun'}, {'input': 'alanına', 'root': 'almak', 'type': 'Verb'}, {'input': 'alanına', 'root': 'almak', 'type': 'Verb'}, {'input': 'çöktüğünde', 'root': 'çökmek', 'type': 'Verb'}, {'input': 'çöktüğünde', 'root': 'çökmek', 'type': 'Verb'}]"
Düşmanlar yenilmişti,"[{'input': 'Düşmanlar', 'root': 'düşman', 'type': 'Noun'}, {'input': 'Düşmanlar', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'Düşmanlar', 'root': 'düşman', 'type': 'Adjective'}, {'input': 'Düşmanlar', 'root': 'düşman', 'type': 'Noun'}, {'input': 'yenilmişti', 'root': 'yemek', 'type': 'Verb'}, {'input': 'yenilmişti', 'root': 'yenmek', 'type': 'Verb'}, {'input': 'yenilmişti', 'root': 'yemek', 'type': 'Verb'}, {'input': 'yenilmişti', 'root': 'yenmek', 'type': 'Verb'}]"
Telgraf tellerinin tınıları,"[{'input': 'Telgraf', 'root': 'telgraf', 'type': 'Noun'}, {'input': 'tellerinin', 'root': 'tel', 'type': 'Noun'}, {'input': 'tellerinin', 'root': 'tel', 'type': 'Noun'}, {'input': 'tellerinin', 'root': 'tel', 'type': 'Noun'}, {'input': 'tellerinin', 'root': 'tel', 'type': 'Noun'}, {'input': 'tellerinin', 'root': 'tel', 'type': 'Adjective'}, {'input': 'tellerinin', 'root': 'tel', 'type': 'Adjective'}, {'input': 'tellerinin', 'root': 'tel', 'type': 'Adjective'}, {'input': 'tellerinin', 'root': 'tel', 'type': 'Adjective'}, {'input': 'tınıları', 'root': 'tını', 'type': 'Noun'}, {'input': 'tınıları', 'root': 'tını', 'type': 'Noun'}, {'input': 'tınıları', 'root': 'tını', 'type': 'Noun'}, {'input': 'tınıları', 'root': 'tını', 'type': 'Noun'}]"
Haberi uzaklara taşıdı,"[{'input': 'Haberi', 'root': 'haber', 'type': 'Noun'}, {'input': 'Haberi', 'root': 'haber', 'type': 'Noun'}, {'input': 'uzaklara', 'root': 'Uzak', 'type': 'Noun'}, {'input': 'uzaklara', 'root': 'uzak', 'type': 'Noun'}, {'input': 'uzaklara', 'root': 'uzak', 'type': 'Adjective'}, {'input': 'taşıdı', 'root': 'taşımak', 'type': 'Verb'}]"
Dünyanın ucunda yandı,"[{'input': 'Dünyanın', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'Dünyanın', 'root': 'Dünya', 'type': 'Noun'}, {'input': 'Dünyanın', 'root': 'dünya', 'type': 'Noun'}, {'input': 'Dünyanın', 'root': 'dünya', 'type': 'Noun'}, {'input': 'ucunda', 'root': 'uç', 'type': 'Noun'}, {'input': 'ucunda', 'root': 'uç', 'type': 'Noun'}, {'input': 'yandı', 'root': 'yanmak', 'type': 'Verb'}, {'input': 'yandı', 'root': 'yan', 'type': 'Noun'}]"
