original_line,processed
Müjdeler fısıldar Ergenekon'dan:,"[{'input': 'Müjdeler', 'root': 'müjdelemek', 'type': 'Verb'}, {'input': 'Müjdeler', 'root': 'müjdelemek', 'type': 'Verb'}, {'input': 'Müjdeler', 'root': 'müjde', 'type': 'Noun'}, {'input': 'Müjdeler', 'root': 'Müjde', 'type': 'Noun'}, {'input': 'Müjdeler', 'root': 'müjde', 'type': 'Noun'}, {'input': 'Müjdeler', 'root': 'Müjde', 'type': 'Noun'}, {'input': 'fısıldar', 'root': 'fısıldamak', 'type': 'Verb'}, {'input': 'fısıldar', 'root': 'fısıldamak', 'type': 'Verb'}, {'input': 'Ergenekon'dan', 'root': 'Ergenekon', 'type': 'Noun'}, {'input': ':', 'root': ':', 'type': 'Punctuation'}]"
sese gönülden hayran gibisin.,"[{'input': 'sese', 'root': 'ses', 'type': 'Noun'}, {'input': 'gönülden', 'root': 'Gönül', 'type': 'Noun'}, {'input': 'gönülden', 'root': 'gönül', 'type': 'Noun'}, {'input': 'hayran', 'root': 'hayran', 'type': 'Adjective'}, {'input': 'gibisin', 'root': 'gibi', 'type': 'PostPositive'}, {'input': 'gibisin', 'root': 'gibi', 'type': 'PostPositive'}, {'input': 'gibisin', 'root': 'gibisi', 'type': 'Adjective'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Ey bütün cihana bedel Türkeli,","[{'input': 'Ey', 'root': 'ey', 'type': 'Interjection'}, {'input': 'bütün', 'root': 'bütün', 'type': 'Adjective'}, {'input': 'bütün', 'root': 'bütün', 'type': 'Noun'}, {'input': 'cihana', 'root': 'cihan', 'type': 'Noun'}, {'input': 'bedel', 'root': 'bedel', 'type': 'Adjective'}, {'input': 'bedel', 'root': 'bedel', 'type': 'Noun'}, {'input': 'Türkeli', 'root': 'Türkel', 'type': 'Noun'}, {'input': 'Türkeli', 'root': 'Türkel', 'type': 'Noun'}, {'input': 'Türkeli', 'root': 'Türkeli', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Açtığın cenklerin yoktur evveli.,"[{'input': 'Açtığın', 'root': 'açmak', 'type': 'Verb'}, {'input': 'Açtığın', 'root': 'açmak', 'type': 'Verb'}, {'input': 'Açtığın', 'root': 'açmak', 'type': 'Verb'}, {'input': 'cenklerin', 'root': 'cenk', 'type': 'Noun'}, {'input': 'cenklerin', 'root': 'cenk', 'type': 'Noun'}, {'input': 'cenklerin', 'root': 'Cenk', 'type': 'Noun'}, {'input': 'cenklerin', 'root': 'Cenk', 'type': 'Noun'}, {'input': 'yoktur', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yoktur', 'root': 'yok', 'type': 'Adjective'}, {'input': 'yoktur', 'root': 'yok', 'type': 'Noun'}, {'input': 'evveli', 'root': 'evvel', 'type': 'Noun'}, {'input': 'evveli', 'root': 'evvel', 'type': 'Noun'}, {'input': 'evveli', 'root': 'Evvel', 'type': 'Noun'}, {'input': 'evveli', 'root': 'Evvel', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Tarih nehir coşkundur seli.,"[{'input': 'Tarih', 'root': 'tarih', 'type': 'Noun'}, {'input': 'nehir', 'root': 'Nehir', 'type': 'Noun'}, {'input': 'nehir', 'root': 'nehir', 'type': 'Noun'}, {'input': 'coşkundur', 'root': 'coşkun', 'type': 'Adjective'}, {'input': 'coşkundur', 'root': 'coşku', 'type': 'Noun'}, {'input': 'seli', 'root': 'sel', 'type': 'Noun'}, {'input': 'seli', 'root': 'sel', 'type': 'Noun'}, {'input': 'seli', 'root': 'se', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"ona nisbetle, umman gibisin.","[{'input': 'ona', 'root': 'onmak', 'type': 'Verb'}, {'input': 'ona', 'root': 'onamak', 'type': 'Verb'}, {'input': 'ona', 'root': 'o', 'type': 'Pronoun'}, {'input': 'ona', 'root': 'o', 'type': 'Pronoun'}, {'input': 'ona', 'root': 'o', 'type': 'Adjective'}, {'input': 'ona', 'root': 'on', 'type': 'Numeral'}, {'input': 'nisbetle', 'root': 'Nisbet', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'umman', 'root': 'Umman', 'type': 'Noun'}, {'input': 'umman', 'root': 'umman', 'type': 'Noun'}, {'input': 'umman', 'root': 'ummak', 'type': 'Verb'}, {'input': 'gibisin', 'root': 'gibi', 'type': 'PostPositive'}, {'input': 'gibisin', 'root': 'gibi', 'type': 'PostPositive'}, {'input': 'gibisin', 'root': 'gibisi', 'type': 'Adjective'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"yandan hep böyle taştın, köpürdün,","[{'input': 'yandan', 'root': 'yan', 'type': 'Noun'}, {'input': 'hep', 'root': 'hep', 'type': 'Adverb'}, {'input': 'böyle', 'root': 'böyle', 'type': 'Adjective'}, {'input': 'böyle', 'root': 'böyle', 'type': 'Adverb'}, {'input': 'taştın', 'root': 'taşmak', 'type': 'Verb'}, {'input': 'taştın', 'root': 'taş', 'type': 'Adjective'}, {'input': 'taştın', 'root': 'taş', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'köpürdün', 'root': 'köpürmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"yandan cefalı ömür sürdün,","[{'input': 'yandan', 'root': 'yan', 'type': 'Noun'}, {'input': 'cefalı', 'root': 'cefa', 'type': 'Noun'}, {'input': 'ömür', 'root': 'Ömür', 'type': 'Noun'}, {'input': 'ömür', 'root': 'ömür', 'type': 'Noun'}, {'input': 'sürdün', 'root': 'sürmek', 'type': 'Verb'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
derece ezildinse dün.,"[{'input': 'derece', 'root': 'derece', 'type': 'Adverb'}, {'input': 'derece', 'root': 'dere', 'type': 'Noun'}, {'input': 'derece', 'root': 'derece', 'type': 'Noun'}, {'input': 'ezildinse', 'root': 'ezmek', 'type': 'Verb'}, {'input': 'dün', 'root': 'dün', 'type': 'Adverb'}, {'input': 'dün', 'root': 'dü', 'type': 'Noun'}, {'input': 'dün', 'root': 'dün', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
Şimdi gene tunçtan kalkan gibisin.,"[{'input': 'Şimdi', 'root': 'şimdi', 'type': 'Adverb'}, {'input': 'Şimdi', 'root': 'şimdi', 'type': 'Noun'}, {'input': 'gene', 'root': 'gene', 'type': 'Adverb'}, {'input': 'gene', 'root': 'ge', 'type': 'Noun'}, {'input': 'gene', 'root': 'gen', 'type': 'Noun'}, {'input': 'gene', 'root': 'gen', 'type': 'Adjective'}, {'input': 'tunçtan', 'root': 'tunç', 'type': 'Noun'}, {'input': 'tunçtan', 'root': 'Tunç', 'type': 'Noun'}, {'input': 'tunçtan', 'root': 'tunç', 'type': 'Adjective'}, {'input': 'kalkan', 'root': 'kalkmak', 'type': 'Verb'}, {'input': 'kalkan', 'root': 'kalkan', 'type': 'Noun'}, {'input': 'gibisin', 'root': 'gibi', 'type': 'PostPositive'}, {'input': 'gibisin', 'root': 'gibi', 'type': 'PostPositive'}, {'input': 'gibisin', 'root': 'gibisi', 'type': 'Adjective'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"insan nihayet kemikle ettir,","[{'input': 'insan', 'root': 'insan', 'type': 'Adjective'}, {'input': 'insan', 'root': 'İnsa', 'type': 'Noun'}, {'input': 'insan', 'root': 'insan', 'type': 'Noun'}, {'input': 'nihayet', 'root': 'nihayet', 'type': 'Adverb'}, {'input': 'nihayet', 'root': 'Nihayet', 'type': 'Noun'}, {'input': 'nihayet', 'root': 'nihayet', 'type': 'Noun'}, {'input': 'kemikle', 'root': 'kemik', 'type': 'Noun'}, {'input': 'kemikle', 'root': 'kemik', 'type': 'Adjective'}, {'input': 'ettir', 'root': 'etmek', 'type': 'Verb'}, {'input': 'ettir', 'root': 'et', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"et, kemiğe can hürriyettir.","[{'input': 'et', 'root': 'etmek', 'type': 'Verb'}, {'input': 'et', 'root': 'et', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'kemiğe', 'root': 'kemik', 'type': 'Noun'}, {'input': 'kemiğe', 'root': 'kemik', 'type': 'Adjective'}, {'input': 'can', 'root': 'can', 'type': 'Adjective'}, {'input': 'can', 'root': 'Can', 'type': 'Noun'}, {'input': 'can', 'root': 'can', 'type': 'Noun'}, {'input': 'hürriyettir', 'root': 'hürriyet', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"En büyük hürriyet Cumhuriyettir,","[{'input': 'En', 'root': 'en', 'type': 'Adverb'}, {'input': 'En', 'root': 'en', 'type': 'Noun'}, {'input': 'büyük', 'root': 'büyük', 'type': 'Adjective'}, {'input': 'büyük', 'root': 'Büyük', 'type': 'Noun'}, {'input': 'büyük', 'root': 'büyük', 'type': 'Noun'}, {'input': 'hürriyet', 'root': 'hürriyet', 'type': 'Noun'}, {'input': 'Cumhuriyettir', 'root': 'cumhuriyet', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Demek şimdi cihan gibisin.,"[{'input': 'Demek', 'root': 'demek', 'type': 'Adverb'}, {'input': 'Demek', 'root': 'demek', 'type': 'Verb'}, {'input': 'şimdi', 'root': 'şimdi', 'type': 'Adverb'}, {'input': 'şimdi', 'root': 'şimdi', 'type': 'Noun'}, {'input': 'cihan', 'root': 'cihan', 'type': 'Noun'}, {'input': 'gibisin', 'root': 'gibi', 'type': 'PostPositive'}, {'input': 'gibisin', 'root': 'gibi', 'type': 'PostPositive'}, {'input': 'gibisin', 'root': 'gibisi', 'type': 'Adjective'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Ey ana toprağı, ey Anadolu,","[{'input': 'Ey', 'root': 'ey', 'type': 'Interjection'}, {'input': 'ana', 'root': 'ana', 'type': 'Adjective'}, {'input': 'ana', 'root': 'ana', 'type': 'Interjection'}, {'input': 'ana', 'root': 'anmak', 'type': 'Verb'}, {'input': 'ana', 'root': 'an', 'type': 'Noun'}, {'input': 'ana', 'root': 'ana', 'type': 'Noun'}, {'input': 'toprağı', 'root': 'toprak', 'type': 'Noun'}, {'input': 'toprağı', 'root': 'toprak', 'type': 'Noun'}, {'input': 'toprağı', 'root': 'toprak', 'type': 'Adjective'}, {'input': 'toprağı', 'root': 'toprak', 'type': 'Adjective'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'ey', 'root': 'ey', 'type': 'Interjection'}, {'input': 'Anadolu', 'root': 'Anadol', 'type': 'Noun'}, {'input': 'Anadolu', 'root': 'Anadol', 'type': 'Noun'}, {'input': 'Anadolu', 'root': 'Anadolu', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Açıldı önünde terakki yolu.,"[{'input': 'Açıldı', 'root': 'açmak', 'type': 'Verb'}, {'input': 'Açıldı', 'root': 'Açıl', 'type': 'Noun'}, {'input': 'önünde', 'root': 'ön', 'type': 'Noun'}, {'input': 'önünde', 'root': 'ön', 'type': 'Noun'}, {'input': 'önünde', 'root': 'ön', 'type': 'Adjective'}, {'input': 'önünde', 'root': 'ön', 'type': 'Adjective'}, {'input': 'terakki', 'root': 'terakki', 'type': 'Noun'}, {'input': 'yolu', 'root': 'yol', 'type': 'Noun'}, {'input': 'yolu', 'root': 'yol', 'type': 'Noun'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Hamdolsun yanın bereket dolu,","[{'input': 'Hamdolsun', 'root': 'hamdolsun', 'type': 'Interjection'}, {'input': 'yanın', 'root': 'yanmak', 'type': 'Verb'}, {'input': 'yanın', 'root': 'yan', 'type': 'Noun'}, {'input': 'yanın', 'root': 'yan', 'type': 'Noun'}, {'input': 'bereket', 'root': 'bereket', 'type': 'Adverb'}, {'input': 'bereket', 'root': 'bereket', 'type': 'Noun'}, {'input': 'dolu', 'root': 'dolu', 'type': 'Adjective'}, {'input': 'dolu', 'root': 'dolu', 'type': 'Noun'}, {'input': 'dolu', 'root': 'do', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Cennette yeşil meydan gibisin.,"[{'input': 'Cennette', 'root': 'cennet', 'type': 'Noun'}, {'input': 'Cennette', 'root': 'cennet', 'type': 'Adjective'}, {'input': 'yeşil', 'root': 'yeşil', 'type': 'Adjective'}, {'input': 'yeşil', 'root': 'yeşil', 'type': 'Noun'}, {'input': 'meydan', 'root': 'meydan', 'type': 'Noun'}, {'input': 'gibisin', 'root': 'gibi', 'type': 'PostPositive'}, {'input': 'gibisin', 'root': 'gibi', 'type': 'PostPositive'}, {'input': 'gibisin', 'root': 'gibisi', 'type': 'Adjective'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"Yeni ay ördün al bayrağına,","[{'input': 'Yeni', 'root': 'yeni', 'type': 'Adjective'}, {'input': 'Yeni', 'root': 'yeni', 'type': 'Adverb'}, {'input': 'Yeni', 'root': 'yen', 'type': 'Noun'}, {'input': 'Yeni', 'root': 'yen', 'type': 'Noun'}, {'input': 'ay', 'root': 'ay', 'type': 'Interjection'}, {'input': 'ay', 'root': 'aymak', 'type': 'Verb'}, {'input': 'ay', 'root': 'Ay', 'type': 'Noun'}, {'input': 'ay', 'root': 'ay', 'type': 'Noun'}, {'input': 'ay', 'root': 'ay', 'type': 'Noun'}, {'input': 'ördün', 'root': 'örmek', 'type': 'Verb'}, {'input': 'al', 'root': 'al', 'type': 'Adjective'}, {'input': 'al', 'root': 'almak', 'type': 'Verb'}, {'input': 'al', 'root': 'Al', 'type': 'Noun'}, {'input': 'al', 'root': 'al', 'type': 'Noun'}, {'input': 'bayrağına', 'root': 'bayrak', 'type': 'Noun'}, {'input': 'bayrağına', 'root': 'bayrak', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Girdin en sonunda irfan bağına,","[{'input': 'Girdin', 'root': 'girmek', 'type': 'Verb'}, {'input': 'Girdin', 'root': 'girdi', 'type': 'Noun'}, {'input': 'en', 'root': 'en', 'type': 'Adverb'}, {'input': 'en', 'root': 'en', 'type': 'Noun'}, {'input': 'sonunda', 'root': 'sonunda', 'type': 'Adverb'}, {'input': 'sonunda', 'root': 'son', 'type': 'Noun'}, {'input': 'sonunda', 'root': 'son', 'type': 'Noun'}, {'input': 'sonunda', 'root': 'son', 'type': 'Numeral'}, {'input': 'sonunda', 'root': 'son', 'type': 'Numeral'}, {'input': 'sonunda', 'root': 'son', 'type': 'Adjective'}, {'input': 'sonunda', 'root': 'son', 'type': 'Adjective'}, {'input': 'irfan', 'root': 'irfan', 'type': 'Noun'}, {'input': 'irfan', 'root': 'İrfan', 'type': 'Noun'}, {'input': 'bağına', 'root': 'bağ', 'type': 'Noun'}, {'input': 'bağına', 'root': 'bağ', 'type': 'Noun'}, {'input': 'bağına', 'root': 'bağı', 'type': 'Noun'}, {'input': 'bağına', 'root': 'bağın', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
Medeni hayatın nur ırmağına,"[{'input': 'Medeni', 'root': 'medenî', 'type': 'Adjective'}, {'input': 'hayatın', 'root': 'hayat', 'type': 'Noun'}, {'input': 'hayatın', 'root': 'hayat', 'type': 'Noun'}, {'input': 'nur', 'root': 'nur', 'type': 'Noun'}, {'input': 'ırmağına', 'root': 'ırmak', 'type': 'Noun'}, {'input': 'ırmağına', 'root': 'ırmak', 'type': 'Noun'}]"
Ezelden susamış ceylan gibisin.,"[{'input': 'Ezelden', 'root': 'ezel', 'type': 'Noun'}, {'input': 'susamış', 'root': 'susamak', 'type': 'Verb'}, {'input': 'susamış', 'root': 'susamak', 'type': 'Verb'}, {'input': 'ceylan', 'root': 'Ceyla', 'type': 'Noun'}, {'input': 'ceylan', 'root': 'ceylan', 'type': 'Noun'}, {'input': 'gibisin', 'root': 'gibi', 'type': 'PostPositive'}, {'input': 'gibisin', 'root': 'gibi', 'type': 'PostPositive'}, {'input': 'gibisin', 'root': 'gibisi', 'type': 'Adjective'}, {'input': '.', 'root': '.', 'type': 'Punctuation'}]"
"``Nazım Hikmet vatan hainliğine devam ediyor hala,","[{'input': 'Nazım', 'root': 'nâzım', 'type': 'Adjective'}, {'input': 'Nazım', 'root': 'Naz', 'type': 'Noun'}, {'input': 'Nazım', 'root': 'naz', 'type': 'Noun'}, {'input': 'Nazım', 'root': 'nazım', 'type': 'Noun'}, {'input': 'Nazım', 'root': 'nâzım', 'type': 'Noun'}, {'input': 'Nazım', 'root': 'Nazım', 'type': 'Noun'}, {'input': 'Nazım', 'root': 'Naz', 'type': 'Noun'}, {'input': 'Nazım', 'root': 'naz', 'type': 'Noun'}, {'input': 'Hikmet', 'root': 'hikmet', 'type': 'Noun'}, {'input': 'vatan', 'root': 'vatan', 'type': 'Noun'}, {'input': 'hainliğine', 'root': 'hain', 'type': 'Adjective'}, {'input': 'hainliğine', 'root': 'hain', 'type': 'Adjective'}, {'input': 'devam', 'root': 'devam', 'type': 'Interjection'}, {'input': 'devam', 'root': 'Deva', 'type': 'Noun'}, {'input': 'devam', 'root': 'deva', 'type': 'Noun'}, {'input': 'devam', 'root': 'devam', 'type': 'Noun'}, {'input': 'ediyor', 'root': 'etmek', 'type': 'Verb'}, {'input': 'hala', 'root': 'hâlâ', 'type': 'Adverb'}, {'input': 'hala', 'root': 'hal', 'type': 'Noun'}, {'input': 'hala', 'root': 'hala', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}]"
"Amerikan emperyalizminin yarı sömürgesiyiz, dedi Hikmet","[{'input': 'Amerikan', 'root': 'Amerikan', 'type': 'Adjective'}, {'input': 'Amerikan', 'root': 'Amerika', 'type': 'Noun'}, {'input': 'emperyalizminin', 'root': 'emperyalizm', 'type': 'Noun'}, {'input': 'emperyalizminin', 'root': 'emperyalizm', 'type': 'Noun'}, {'input': 'yarı', 'root': 'yarı', 'type': 'Adjective'}, {'input': 'yarı', 'root': 'yarı', 'type': 'Adverb'}, {'input': 'yarı', 'root': 'yar', 'type': 'Noun'}, {'input': 'yarı', 'root': 'yar', 'type': 'Noun'}, {'input': 'yarı', 'root': 'yarı', 'type': 'Noun'}, {'input': 'sömürgesiyiz', 'root': 'sömürge', 'type': 'Noun'}, {'input': ',', 'root': ',', 'type': 'Punctuation'}, {'input': 'dedi', 'root': 'demek', 'type': 'Verb'}, {'input': 'Hikmet', 'root': 'hikmet', 'type': 'Noun'}]"
